TimeStep,Elapsed_us,L_Gait_Index,R_Gait_Index,RH_0,RH_1,RH_2,RH_3,RH_4,RH_5,RH_6,RH_7,RK_0,RK_1,RK_2,RK_3,RK_4,RK_5,RK_6,RK_7,LK_0,LK_1,LK_2,LK_3,LK_4,LK_5,LK_6,LK_7,LH_0,LH_1,LH_2,LH_3,LH_4,LH_5,LH_6,LH_7
170,10385728,0,50,255,245,255,238,255,255,30,0,0,48,0,54,0,74,27,0,255,240,255,255,0,137,27,0,255,239,255,236,1,76,30,0
175,10396834,0,50,255,244,255,252,0,25,30,0,0,51,0,50,0,78,27,0,255,240,255,251,0,139,27,0,255,237,255,211,1,68,30,0
180,10407728,0,50,255,244,255,252,0,25,30,0,0,51,0,50,0,78,27,0,255,240,255,251,0,139,27,0,255,237,255,211,1,68,30,0
185,10418727,0,50,255,243,255,229,0,17,30,0,0,54,0,50,0,68,27,0,255,238,255,231,0,134,27,0,255,235,255,231,1,55,30,0
190,10429727,0,50,255,243,255,229,0,17,30,0,0,54,0,50,0,68,27,0,255,238,255,231,0,134,27,0,255,235,255,231,1,55,30,0
195,10440727,0,50,255,242,255,239,0,1,30,0,0,56,0,48,0,80,27,0,255,238,255,248,0,145,27,0,255,232,255,222,1,107,29,0
200,10451727,0,50,255,242,255,239,0,1,30,0,0,56,0,48,0,80,27,0,255,238,255,248,0,145,27,0,255,232,255,222,1,107,29,0
205,10462728,0,50,255,240,255,228,255,248,30,0,0,59,0,45,0,103,27,0,255,236,255,235,0,150,27,0,255,230,255,215,1,64,29,0
210,10473835,0,50,255,240,255,228,255,248,30,0,0,59,0,45,0,103,27,0,255,236,255,235,0,150,27,0,255,228,255,231,1,68,29,0
215,10484728,0,50,255,240,255,228,255,248,30,0,0,63,0,51,0,96,27,0,255,235,255,242,0,163,27,0,255,228,255,231,1,68,29,0
220,10496053,0,50,255,238,255,216,0,2,30,0,0,66,0,48,0,102,27,0,255,233,255,228,0,161,27,0,255,226,255,220,1,115,29,0
225,10506728,0,50,255,238,255,216,0,2,30,0,0,66,0,48,0,102,27,0,255,233,255,228,0,161,27,0,255,226,255,220,1,115,29,0
230,10517728,0,50,255,237,255,247,0,38,30,0,0,69,0,55,0,91,27,0,255,232,255,242,0,180,27,0,255,223,255,215,1,137,29,0
235,10528727,0,50,255,237,255,247,0,38,30,0,0,69,0,55,0,91,27,0,255,232,255,242,0,180,27,0,255,223,255,215,1,137,29,0
240,10539727,0,50,255,236,255,251,0,30,30,0,0,73,0,60,0,75,27,0,255,232,255,251,0,179,27,0,255,220,255,214,1,120,29,0
245,10550728,0,50,255,236,255,251,0,30,30,0,0,73,0,60,0,75,27,0,255,232,255,251,0,179,27,0,255,220,255,214,1,120,29,0
250,10561727,0,50,255,235,255,223,0,15,30,0,0,76,0,54,0,89,27,0,255,231,255,237,0,151,27,0,255,217,255,206,1,108,29,0
255,10572728,0,50,255,235,255,223,0,15,30,0,0,76,0,54,0,89,27,0,255,231,255,237,0,151,27,0,255,217,255,206,1,108,29,0
260,10583727,0,50,255,234,255,236,255,246,30,0,0,80,0,55,0,98,27,0,255,231,255,237,0,151,27,0,255,214,255,205,1,129,30,0
265,10595053,0,50,255,234,255,236,255,246,30,0,0,83,0,51,0,99,27,0,255,229,255,231,0,205,27,0,255,211,255,202,1,125,30,0
270,10605728,0,50,255,233,255,252,0,23,30,0,0,83,0,51,0,99,27,0,255,229,255,231,0,205,27,0,255,211,255,202,1,125,30,0
275,10616833,0,50,255,233,255,252,0,26,30,0,0,85,0,45,0,114,27,0,255,227,255,224,0,190,27,0,255,208,255,200,1,107,30,0
280,10627728,0,50,255,233,255,252,0,26,30,0,0,85,0,45,0,114,27,0,255,227,255,224,0,190,27,0,255,208,255,200,1,107,30,0
285,10638727,0,50,255,232,255,222,255,246,30,0,0,88,0,41,0,152,27,0,255,225,255,236,0,209,27,0,255,205,255,208,1,139,29,0
290,10649727,0,50,255,232,255,222,255,246,30,0,0,88,0,41,0,152,27,0,255,225,255,236,0,209,27,0,255,205,255,208,1,139,29,0
295,10660727,0,50,255,232,255,251,0,27,30,0,0,91,0,49,0,147,27,0,255,223,255,218,0,184,27,0,255,202,255,205,1,157,29,0
300,10671728,0,50,255,232,255,251,0,27,30,0,0,91,0,49,0,147,27,0,255,223,255,218,0,184,27,0,255,202,255,205,1,157,29,0
305,10682728,0,50,255,230,255,238,255,216,30,0,0,94,0,51,0,134,27,0,255,222,255,240,0,196,27,0,255,198,255,205,1,172,29,0
310,10693836,0,50,255,230,255,238,255,216,30,0,0,94,0,51,0,134,27,0,255,222,255,240,0,196,27,0,255,195,255,203,1,190,29,0
315,10704727,0,50,255,230,255,238,255,216,30,0,0,98,0,55,0,145,27,0,255,220,255,219,0,177,27,0,255,195,255,203,1,190,29,0
320,10716053,0,50,255,229,255,222,255,241,30,0,0,101,0,51,0,147,27,0,255,218,255,225,0,150,27,0,255,192,255,202,1,183,29,0
325,10726727,0,50,255,229,255,222,255,241,30,0,0,101,0,51,0,147,27,0,255,218,255,225,0,150,27,0,255,192,255,202,1,183,29,0
330,10737727,0,50,255,228,255,252,0,32,30,0,0,104,0,51,0,154,27,0,255,216,255,228,0,215,27,0,255,189,255,196,1,163,29,0
335,10748728,0,50,255,228,255,252,0,32,30,0,0,104,0,51,0,154,27,0,255,216,255,228,0,215,27,0,255,189,255,196,1,163,29,0
340,10759728,0,50,255,227,255,225,0,2,30,0,0,107,0,52,0,170,27,0,255,214,255,228,0,198,27,0,255,185,255,201,1,169,29,0
345,10770728,0,50,255,227,255,225,0,2,30,0,0,107,0,52,0,170,27,0,255,214,255,228,0,198,27,0,255,185,255,201,1,169,29,0
350,10781728,0,50,255,227,255,253,0,34,30,0,0,111,0,53,0,176,27,0,255,212,255,241,0,209,27,0,255,182,255,206,1,186,29,0
355,10792728,0,50,255,227,255,253,0,34,30,0,0,111,0,53,0,176,27,0,255,212,255,241,0,209,27,0,255,182,255,206,1,186,29,0
360,10803728,0,50,255,226,255,244,0,13,30,0,0,114,0,53,0,174,27,0,255,212,255,241,0,209,27,0,255,179,255,200,1,188,29,0
365,10815053,0,50,255,226,255,244,0,13,30,0,0,117,0,52,0,178,27,0,255,209,255,245,0,220,27,0,255,175,255,201,1,203,30,0
370,10825728,0,50,255,225,255,254,0,48,30,0,0,117,0,52,0,178,27,0,255,209,255,245,0,220,27,0,255,175,255,201,1,203,30,0
375,10836834,0,50,255,225,255,252,0,44,30,0,0,121,0,54,0,171,27,0,255,208,255,236,0,235,27,0,255,172,255,204,1,200,30,0
380,10847728,0,50,255,225,255,252,0,44,30,0,0,121,0,54,0,171,27,0,255,208,255,236,0,235,27,0,255,172,255,204,1,200,30,0
385,10858728,0,50,255,224,255,242,0,51,30,0,0,124,0,52,0,165,27,0,255,206,255,235,0,244,27,0,255,169,255,199,1,229,30,0
390,10869727,0,50,255,224,255,242,0,51,30,0,0,124,0,52,0,165,27,0,255,206,255,235,0,244,27,0,255,169,255,199,1,229,30,0
395,10880728,0,50,255,224,255,254,0,47,30,0,0,127,0,53,0,151,27,0,255,206,255,241,0,216,27,0,255,165,255,207,1,251,29,0
400,10891727,0,50,255,224,255,254,0,47,30,0,0,127,0,53,0,151,27,0,255,206,255,241,0,216,27,0,255,165,255,207,1,251,29,0
405,10902728,0,50,255,223,255,228,255,251,30,0,0,130,0,53,0,149,27,0,255,205,255,246,0,250,27,0,255,162,255,213,2,17,30,0
410,10913836,0,50,255,223,255,228,255,251,30,0,0,130,0,53,0,149,27,0,255,205,255,246,0,250,27,0,255,159,255,208,1,255,29,0
415,10924727,0,50,255,223,255,228,255,251,30,0,0,134,0,51,0,164,27,0,255,203,255,233,0,249,27,0,255,159,255,208,1,255,29,0
420,10936053,0,50,255,222,255,245,0,31,30,0,0,137,0,52,0,177,27,0,255,200,255,219,0,220,27,0,255,156,255,208,1,240,30,0
425,10946727,0,50,255,222,255,245,0,31,30,0,0,137,0,52,0,177,27,0,255,200,255,219,0,220,27,0,255,156,255,208,1,240,30,0
430,10957727,0,50,255,221,255,254,0,53,30,0,0,140,0,51,0,172,27,0,255,198,255,217,0,226,27,0,255,153,255,210,1,240,30,0
435,10968728,0,50,255,221,255,254,0,53,30,0,0,140,0,51,0,172,27,0,255,198,255,217,0,226,27,0,255,153,255,210,1,240,30,0
440,10979728,0,50,255,220,255,253,0,55,30,0,0,143,0,53,0,170,27,0,255,197,255,239,1,16,27,0,255,150,255,212,2,17,30,0
445,10990728,0,50,255,220,255,253,0,55,30,0,0,143,0,53,0,170,27,0,255,197,255,239,1,16,27,0,255,150,255,212,2,17,30,0
450,11001728,0,50,255,218,255,222,0,21,30,0,0,146,0,54,0,177,27,0,255,196,255,224,0,235,27,0,255,148,255,204,2,14,30,0
455,11012728,0,50,255,218,255,222,0,21,30,0,0,146,0,54,0,177,27,0,255,196,255,224,0,235,27,0,255,148,255,204,2,14,30,0
460,11023727,0,50,255,217,255,249,0,58,30,0,0,150,0,59,0,185,27,0,255,196,255,224,0,235,27,0,255,145,255,210,2,1,30,0
465,11035053,0,50,255,217,255,249,0,58,30,0,0,153,0,57,0,209,27,0,255,194,255,233,1,14,27,0,255,143,255,226,2,61,30,0
470,11045728,0,50,255,217,0,0,0,48,30,0,0,153,0,57,0,209,27,0,255,194,255,233,1,14,27,0,255,143,255,226,2,61,30,0
475,11056834,0,50,255,217,255,239,0,10,30,0,0,157,0,51,0,196,27,0,255,194,255,248,1,18,27,0,255,140,255,221,2,102,30,0
480,11067728,0,50,255,217,255,239,0,10,30,0,0,157,0,51,0,196,27,0,255,194,255,248,1,18,27,0,255,140,255,221,2,102,30,0
485,11078727,0,50,255,214,255,228,0,42,30,0,0,160,0,50,0,189,27,0,255,192,255,229,1,11,27,0,255,138,255,213,2,64,30,0
490,11089727,0,50,255,214,255,228,0,42,30,0,0,160,0,50,0,189,27,0,255,192,255,229,1,11,27,0,255,138,255,213,2,64,30,0
495,11100728,0,50,255,214,255,255,0,54,30,0,0,164,0,52,0,191,27,0,255,190,255,230,0,246,27,0,255,136,255,238,2,106,29,0
500,11149316,2,52,255,214,255,255,0,54,30,0,0,167,0,49,0,201,27,0,255,190,255,230,0,246,27,0,255,134,255,209,2,196,29,0
505,11351315,7,57,255,214,255,255,0,54,30,0,0,143,255,163,255,134,27,0,255,190,255,230,0,246,27,0,255,108,255,213,3,72,29,0
510,11553315,12,62,255,214,255,255,0,54,30,0,0,105,255,218,0,117,27,0,255,190,255,230,0,246,27,0,255,75,255,214,3,43,30,0
515,11755316,17,67,255,242,0,38,1,106,30,0,0,100,255,217,0,130,27,0,255,190,255,230,0,246,27,0,255,89,0,63,3,69,29,0
520,11957315,22,72,255,249,0,45,1,155,30,0,0,88,0,0,0,242,27,0,255,190,255,230,0,246,27,0,255,142,0,108,3,156,30,0
525,12159316,27,77,255,249,0,45,1,155,30,0,0,101,0,51,1,30,27,0,255,190,255,230,0,246,27,0,255,194,0,112,2,154,30,0
530,12361315,32,82,255,249,0,45,1,155,30,0,0,121,0,47,1,103,27,0,255,190,255,230,0,246,27,0,255,250,0,125,254,157,30,0
535,12563315,37,87,255,249,0,45,1,155,30,0,0,137,0,10,1,246,27,0,255,190,255,230,0,246,27,0,0,58,0,114,255,184,30,0
540,12765315,42,92,255,249,0,45,1,155,30,0,0,155,0,13,2,34,27,0,255,190,255,230,0,246,27,0,0,118,0,60,255,237,30,0
545,12967315,47,97,255,249,0,45,1,155,30,0,0,159,0,1,2,61,27,0,255,190,255,230,0,246,27,0,0,142,0,3,0,42,30,0
550,13169315,52,2,255,249,0,45,1,155,30,0,0,155,255,184,255,59,27,0,255,190,255,230,0,246,27,0,0,134,255,211,0,67,30,0
555,13371315,57,7,255,249,0,45,1,155,30,0,0,73,255,164,255,59,27,0,255,190,255,230,0,246,27,0,0,96,255,176,255,252,30,0
560,13573315,62,12,255,249,0,45,1,155,30,0,0,5,0,0,0,143,27,0,255,190,255,230,0,246,27,0,0,44,255,173,255,81,30,0
565,13775315,67,17,0,115,255,204,4,226,30,0,0,5,255,255,0,158,27,0,255,190,255,230,0,246,27,0,255,250,255,192,0,133,30,0
570,13977315,72,22,0,109,255,209,4,252,30,0,0,196,1,46,2,115,27,0,255,190,255,230,0,246,27,0,255,226,255,238,0,131,30,0
575,14179315,77,27,0,109,255,209,4,252,30,0,1,108,1,9,2,68,27,0,255,190,255,230,0,246,27,0,255,215,255,213,1,204,30,0
580,14381315,82,32,0,109,255,209,4,252,30,0,1,230,0,146,1,239,27,0,255,190,255,230,0,246,27,0,255,198,255,192,2,236,30,0
585,14583315,87,37,0,109,255,209,4,252,30,0,2,3,255,208,2,50,27,0,255,190,255,230,0,246,27,0,255,161,255,184,3,152,30,0
590,14785315,92,42,0,109,255,209,4,252,30,0,1,180,255,43,253,187,27,0,255,190,255,230,0,246,27,0,255,108,255,178,3,93,30,0
595,14987315,97,47,0,109,255,209,4,252,30,0,1,45,255,35,253,252,27,0,255,190,255,230,0,246,27,0,255,65,255,210,2,211,30,0
600,15189316,2,52,0,109,255,209,4,252,30,0,0,193,255,119,254,203,27,0,255,190,255,230,0,246,27,0,255,60,0,15,1,221,30,0
605,15391315,7,57,0,109,255,209,4,252,30,0,0,136,255,204,0,111,27,0,255,190,255,230,0,246,27,0,255,87,0,60,3,19,30,0
610,15593316,12,62,0,109,255,209,4,252,30,0,0,123,255,247,0,24,27,0,255,190,255,230,0,246,27,0,255,117,0,69,4,138,30,0
615,15795315,17,67,0,69,0,38,0,216,30,0,0,122,255,255,0,53,27,0,255,190,255,230,0,246,27,0,255,140,0,27,4,204,30,0
620,15997315,22,72,0,72,0,5,0,127,30,0,0,106,255,251,0,119,27,0,255,190,255,230,0,246,27,0,255,152,255,255,3,117,30,0
625,16199315,27,77,0,72,0,5,0,127,30,0,0,97,0,0,1,107,27,0,255,190,255,230,0,246,27,0,255,157,0,46,1,145,30,0
630,16401315,32,82,0,72,0,5,0,127,30,0,0,102,0,9,2,25,27,0,255,190,255,230,0,246,27,0,255,203,0,133,255,234,30,0
635,16603315,37,87,0,72,0,5,0,127,30,0,0,129,0,48,2,12,27,0,255,190,255,230,0,246,27,0,0,43,0,195,255,232,30,0
640,16805316,42,92,0,72,0,5,0,127,30,0,0,159,0,46,1,243,27,0,255,190,255,230,0,246,27,0,0,141,0,118,255,26,30,0
645,17007315,47,97,0,72,0,5,0,127,30,0,0,179,0,1,1,173,27,0,255,190,255,230,0,246,27,0,0,180,0,0,1,59,30,0
Moving legs to zero
650,17132728,50,0,0,72,0,5,0,127,30,0,0,179,255,251,1,102,27,0,255,190,255,230,0,246,27,0,0,170,255,211,0,225,30,0
655,17143729,50,0,1,18,255,200,2,165,31,0,0,174,255,193,0,13,27,0,255,190,255,230,0,246,27,0,0,161,255,178,0,245,30,0
660,17155055,50,0,1,18,255,200,2,165,31,0,0,160,255,74,0,12,27,0,255,76,0,235,255,142,27,0,0,155,255,166,0,233,30,0
665,17165727,50,0,1,11,255,160,1,148,30,0,0,160,255,74,0,12,27,0,255,76,0,235,255,142,27,0,0,155,255,166,0,233,30,0
670,17176835,50,0,1,7,255,204,0,216,30,0,0,148,255,72,255,35,27,0,255,90,0,212,254,206,27,0,0,148,255,144,0,80,30,0
675,17187727,50,0,1,7,255,204,0,216,30,0,0,148,255,72,255,35,27,0,255,90,0,212,254,206,27,0,0,148,255,144,0,80,30,0
680,17198727,50,0,1,3,255,182,0,162,30,0,0,137,255,90,254,200,27,0,255,101,0,168,254,191,27,0,0,141,255,143,0,20,30,0
685,17209729,50,0,1,3,255,182,0,162,30,0,0,137,255,90,254,200,27,0,255,101,0,168,254,191,27,0,0,141,255,143,0,20,30,0
690,17220727,50,0,0,253,255,166,255,143,31,0,0,130,255,157,0,189,27,0,255,109,0,109,1,8,27,0,0,135,255,163,0,29,30,0
695,17231729,50,0,0,253,255,166,255,143,31,0,0,130,255,157,0,189,27,0,255,109,0,109,1,8,27,0,0,135,255,163,0,29,30,0
700,17242727,50,0,0,246,255,138,255,104,31,0,0,126,255,202,0,107,27,0,255,114,0,79,0,183,27,0,0,129,255,172,0,17,30,0
705,17253835,50,0,0,246,255,138,255,104,31,0,0,126,255,202,0,107,27,0,255,114,0,79,0,183,27,0,0,125,255,185,0,30,30,0
710,17264727,50,0,0,246,255,138,255,104,31,0,0,123,255,211,255,204,27,0,255,118,0,60,0,140,27,0,0,125,255,185,0,30,30,0
715,17276055,50,0,0,230,255,126,255,113,30,0,0,119,255,190,255,167,27,0,255,121,0,50,255,174,27,0,0,119,255,164,255,211,30,0
720,17286727,50,0,0,230,255,126,255,113,30,0,0,119,255,190,255,167,27,0,255,121,0,50,255,174,27,0,0,119,255,164,255,211,30,0
725,17297727,50,0,0,221,255,119,255,122,30,0,0,114,255,179,255,116,27,0,255,125,0,62,255,180,27,0,0,113,255,172,255,187,30,0
730,17308729,50,0,0,221,255,119,255,122,30,0,0,114,255,179,255,116,27,0,255,125,0,62,255,180,27,0,0,113,255,172,255,187,30,0
735,17319727,50,0,0,212,255,112,255,52,31,0,0,109,255,181,255,131,27,0,255,130,0,79,255,155,27,0,0,107,255,158,255,101,30,0
740,17330727,50,0,0,212,255,112,255,52,31,0,0,109,255,181,255,131,27,0,255,130,0,79,255,155,27,0,0,107,255,158,255,101,30,0
745,17341727,50,0,0,203,255,102,255,21,31,0,0,105,255,181,255,96,27,0,255,135,0,77,255,171,27,0,0,101,255,153,255,34,30,0
750,17352729,50,0,0,203,255,102,255,21,31,0,0,105,255,181,255,96,27,0,255,135,0,77,255,171,27,0,0,101,255,153,255,34,30,0
755,17363729,50,0,0,193,255,97,254,219,31,0,0,100,255,179,255,107,27,0,255,135,0,77,255,171,27,0,0,94,255,156,1,15,30,0
760,17375051,50,0,0,193,255,97,254,219,31,0,0,95,255,176,0,178,27,0,255,143,0,60,0,30,27,0,0,88,255,162,1,47,30,0
765,17385727,50,0,0,182,255,87,254,142,31,0,0,95,255,176,0,178,27,0,255,143,0,60,0,30,27,0,0,88,255,162,1,47,30,0
770,17396835,50,0,0,171,255,82,254,53,31,0,0,89,255,170,0,191,27,0,255,146,0,62,0,40,27,0,0,82,255,155,1,123,30,0
775,17407727,50,0,0,171,255,82,254,53,31,0,0,89,255,170,0,191,27,0,255,146,0,62,0,40,27,0,0,82,255,155,1,123,30,0
780,17418727,50,0,0,160,255,81,253,247,31,0,0,84,255,175,0,227,27,0,255,151,0,65,0,63,27,0,0,75,255,157,1,174,30,0
785,17429729,50,0,0,160,255,81,253,247,31,0,0,84,255,175,0,227,27,0,255,151,0,65,0,63,27,0,0,75,255,157,1,174,30,0
790,17440727,50,0,0,148,255,72,2,86,31,0,0,79,255,169,0,245,27,0,255,155,0,68,0,81,27,0,0,69,255,161,1,223,30,0
795,17451729,50,0,0,148,255,72,2,86,31,0,0,79,255,169,0,245,27,0,255,155,0,68,0,81,27,0,0,69,255,161,1,223,30,0
800,17462727,50,0,0,137,255,80,2,189,30,0,0,73,255,173,1,6,27,0,255,159,0,61,0,116,27,0,0,62,255,149,2,56,30,0
805,17473835,50,0,0,137,255,80,2,189,30,0,0,73,255,173,1,6,27,0,255,159,0,61,0,116,27,0,0,56,255,165,2,54,30,0
810,17484729,50,0,0,137,255,80,2,189,30,0,0,68,255,171,1,50,27,0,255,163,0,65,0,131,27,0,0,56,255,165,2,54,30,0
815,17496055,50,0,0,113,255,75,3,80,30,0,0,63,255,175,1,49,27,0,255,167,0,67,0,140,27,0,0,51,255,165,2,69,30,0
820,17506727,50,0,0,113,255,75,3,80,30,0,0,63,255,175,1,49,27,0,255,167,0,67,0,140,27,0,0,51,255,165,2,69,30,0
825,17517727,50,0,0,102,255,80,3,122,31,0,0,58,255,172,1,60,27,0,255,172,0,68,0,175,27,0,0,45,255,161,2,125,30,0
830,17528729,50,0,0,102,255,80,3,122,31,0,0,58,255,172,1,60,27,0,255,172,0,68,0,175,27,0,0,45,255,161,2,125,30,0
835,17539729,50,0,0,91,255,83,3,162,31,0,0,52,255,179,1,52,27,0,255,177,0,73,0,183,27,0,0,39,255,168,2,154,30,0
840,17550727,50,0,0,91,255,83,3,162,31,0,0,52,255,179,1,52,27,0,255,177,0,73,0,183,27,0,0,39,255,168,2,154,30,0
845,17561727,50,0,0,81,255,93,3,206,31,0,0,47,255,179,1,97,27,0,255,181,0,67,0,218,27,0,0,34,255,178,2,154,30,0
850,17572729,50,0,0,81,255,93,3,206,31,0,0,47,255,179,1,97,27,0,255,181,0,67,0,218,27,0,0,34,255,178,2,154,30,0
855,17583729,50,0,0,70,255,96,3,238,31,0,0,42,255,176,1,121,27,0,255,186,0,73,0,217,27,0,0,29,255,177,2,139,30,0
860,17595052,50,0,0,70,255,96,3,238,31,0,0,38,255,183,1,111,27,0,255,190,0,73,0,239,27,0,0,24,255,185,2,134,30,0
865,17605727,50,0,0,61,255,109,3,244,31,0,0,38,255,183,1,111,27,0,255,190,0,73,0,239,27,0,0,24,255,185,2,134,30,0
870,17616835,50,0,0,51,255,109,3,249,31,0,0,33,255,185,1,92,27,0,255,195,0,77,0,221,27,0,0,20,255,187,2,147,30,0
875,17627728,50,0,0,51,255,109,3,249,31,0,0,33,255,185,1,92,27,0,255,195,0,77,0,221,27,0,0,20,255,187,2,147,30,0
880,17638728,50,0,0,43,255,124,3,202,31,0,0,29,255,192,1,41,27,0,255,200,0,78,0,181,27,0,0,16,255,199,2,38,30,0
885,17649729,50,0,0,43,255,124,3,202,31,0,0,29,255,192,1,41,27,0,255,200,0,78,0,181,27,0,0,16,255,199,2,38,30,0
890,17660727,50,0,0,34,255,125,3,164,31,0,0,24,255,186,1,87,27,0,255,205,0,80,0,186,27,0,0,13,255,204,2,8,30,0
895,17671727,50,0,0,34,255,125,3,164,31,0,0,24,255,186,1,87,27,0,255,205,0,80,0,186,27,0,0,13,255,204,2,8,30,0
900,17682729,50,0,0,27,255,138,3,129,31,0,0,20,255,192,1,64,27,0,255,211,0,84,0,195,27,0,0,10,255,206,1,231,30,0
905,17693835,50,0,0,27,255,138,3,129,31,0,0,20,255,192,1,64,27,0,255,211,0,84,0,195,27,0,0,7,255,210,1,176,30,0
910,17704727,50,0,0,27,255,138,3,129,31,0,0,16,255,193,1,31,27,0,255,216,0,86,0,159,27,0,0,7,255,210,1,176,30,0
