TimeStep,Elapsed_us,L_Gait_Index,R_Gait_Index,RightHip_pos_deg,RightHip_spd_eRPM,RightHip_spd_mech_RPM,RightHip_current_A,RightHip_temp_C,RightHip_err_code,RightHip_err_text,RightKnee_pos_deg,RightKnee_spd_eRPM,RightKnee_spd_mech_RPM,RightKnee_current_A,RightKnee_temp_C,RightKnee_err_code,RightKnee_err_text,LeftKnee_pos_deg,LeftKnee_spd_eRPM,LeftKnee_spd_mech_RPM,LeftKnee_current_A,LeftKnee_temp_C,LeftKnee_err_code,LeftKnee_err_text,LeftHip_pos_deg,LeftHip_spd_eRPM,LeftHip_spd_mech_RPM,LeftHip_current_A,LeftHip_temp_C,LeftHip_err_code,LeftHip_err_text
50,10121728,0,50,-0.1,-20.0,-0.952,0.08,30,0,OK,2.0,60.0,2.857,-0.15,27,0,OK,-1.5,20.0,0.952,0.1,27,0,OK,-0.1,-50.0,-2.381,1.08,29,0,OK
55,10132727,0,50,-0.1,-20.0,-0.952,0.08,30,0,OK,2.0,60.0,2.857,-0.15,27,0,OK,-1.5,20.0,0.952,0.1,27,0,OK,-0.1,-50.0,-2.381,1.08,29,0,OK
60,10143727,0,50,-0.2,-30.0,-1.429,0.15,30,0,OK,2.0,50.0,2.381,0.04,27,0,OK,-1.5,20.0,0.952,0.1,27,0,OK,-0.1,-30.0,-1.429,1.26,29,0,OK
65,10155054,0,50,-0.2,-30.0,-1.429,0.15,30,0,OK,2.2,290.0,13.81,0.13,27,0,OK,-1.6,-30.0,-1.429,0.0,27,0,OK,-0.2,-220.0,-10.476,1.04,29,0,OK
70,10165728,0,50,-0.2,0.0,0.0,0.34,30,0,OK,2.2,290.0,13.81,0.13,27,0,OK,-1.6,-30.0,-1.429,0.0,27,0,OK,-0.2,-220.0,-10.476,1.04,29,0,OK
75,10176834,0,50,-0.2,0.0,0.0,0.28,30,0,OK,2.2,0.0,0.0,0.44,27,0,OK,-1.6,0.0,0.0,0.14,27,0,OK,-0.3,-20.0,-0.952,1.66,29,0,OK
80,10187728,0,50,-0.2,0.0,0.0,0.28,30,0,OK,2.2,0.0,0.0,0.44,27,0,OK,-1.6,0.0,0.0,0.14,27,0,OK,-0.3,-20.0,-0.952,1.66,29,0,OK
85,10198728,0,50,-0.2,0.0,0.0,0.39,30,0,OK,2.2,10.0,0.476,0.62,27,0,OK,-1.6,0.0,0.0,0.32,27,0,OK,-0.4,-210.0,-10.0,1.44,29,0,OK
90,10209728,0,50,-0.2,0.0,0.0,0.39,30,0,OK,2.2,10.0,0.476,0.62,27,0,OK,-1.6,0.0,0.0,0.32,27,0,OK,-0.4,-210.0,-10.0,1.44,29,0,OK
95,10220728,0,50,-0.2,0.0,0.0,0.49,30,0,OK,2.2,60.0,2.857,0.7,27,0,OK,-1.6,0.0,0.0,0.39,27,0,OK,-0.4,-30.0,-1.429,2.1,29,0,OK
100,10231728,0,50,-0.2,0.0,0.0,0.49,30,0,OK,2.2,60.0,2.857,0.7,27,0,OK,-1.6,0.0,0.0,0.39,27,0,OK,-0.4,-30.0,-1.429,2.1,29,0,OK
105,10242727,0,50,-0.2,-10.0,-0.476,0.5,30,0,OK,2.3,100.0,4.762,1.06,27,0,OK,-1.6,-30.0,-1.429,0.45,27,0,OK,-0.5,-70.0,-3.333,2.23,29,0,OK
110,10253834,0,50,-0.2,-10.0,-0.476,0.5,30,0,OK,2.3,100.0,4.762,1.06,27,0,OK,-1.6,-30.0,-1.429,0.45,27,0,OK,-0.6,-250.0,-11.905,2.31,29,0,OK
115,10264728,0,50,-0.2,-10.0,-0.476,0.5,30,0,OK,2.5,380.0,18.095,0.75,27,0,OK,-1.6,0.0,0.0,0.67,27,0,OK,-0.6,-250.0,-11.905,2.31,29,0,OK
120,10276053,0,50,-0.4,-250.0,-11.905,0.4,30,0,OK,2.8,490.0,23.333,0.56,27,0,OK,-1.6,10.0,0.476,0.78,27,0,OK,-0.8,-140.0,-6.667,2.56,29,0,OK
125,10286728,0,50,-0.4,-250.0,-11.905,0.4,30,0,OK,2.8,490.0,23.333,0.56,27,0,OK,-1.6,10.0,0.476,0.78,27,0,OK,-0.8,-140.0,-6.667,2.56,29,0,OK
130,10297727,0,50,-0.5,-380.0,-18.095,-0.02,30,0,OK,3.2,600.0,28.571,0.7,27,0,OK,-1.6,0.0,0.0,0.89,27,0,OK,-1.0,-380.0,-18.095,2.4,29,0,OK
135,10308728,0,50,-0.5,-380.0,-18.095,-0.02,30,0,OK,3.2,600.0,28.571,0.7,27,0,OK,-1.6,0.0,0.0,0.89,27,0,OK,-1.0,-380.0,-18.095,2.4,29,0,OK
140,10319728,0,50,-0.7,-180.0,-8.571,0.44,30,0,OK,3.6,640.0,30.476,0.4,27,0,OK,-1.6,-10.0,-0.476,1.0,27,0,OK,-1.2,-430.0,-20.476,2.4,30,0,OK
145,10330728,0,50,-0.7,-180.0,-8.571,0.44,30,0,OK,3.6,640.0,30.476,0.4,27,0,OK,-1.6,-10.0,-0.476,1.0,27,0,OK,-1.2,-430.0,-20.476,2.4,30,0,OK
150,10341727,0,50,-0.8,-390.0,-18.571,-0.08,30,0,OK,4.0,660.0,31.429,0.56,27,0,OK,-1.6,0.0,0.0,1.15,27,0,OK,-1.4,-210.0,-10.0,3.01,30,0,OK
155,10352728,0,50,-0.8,-390.0,-18.571,-0.08,30,0,OK,4.0,660.0,31.429,0.56,27,0,OK,-1.6,0.0,0.0,1.15,27,0,OK,-1.4,-210.0,-10.0,3.01,30,0,OK
160,10363727,0,50,-1.0,-210.0,-10.0,0.37,30,0,OK,4.4,590.0,28.095,0.5,27,0,OK,-1.6,0.0,0.0,1.15,27,0,OK,-1.6,-390.0,-18.571,2.97,30,0,OK
165,10375053,0,50,-1.0,-210.0,-10.0,0.37,30,0,OK,4.8,540.0,25.714,0.74,27,0,OK,-1.6,-10.0,-0.476,1.37,27,0,OK,-1.7,-200.0,-9.524,3.32,30,0,OK
170,10385728,0,50,-1.1,-180.0,-8.571,-0.01,30,0,OK,4.8,540.0,25.714,0.74,27,0,OK,-1.6,-10.0,-0.476,1.37,27,0,OK,-1.7,-200.0,-9.524,3.32,30,0,OK
175,10396834,0,50,-1.2,-40.0,-1.905,0.25,30,0,OK,5.1,500.0,23.81,0.78,27,0,OK,-1.6,-50.0,-2.381,1.39,27,0,OK,-1.9,-450.0,-21.429,3.24,30,0,OK
180,10407728,0,50,-1.2,-40.0,-1.905,0.25,30,0,OK,5.1,500.0,23.81,0.78,27,0,OK,-1.6,-50.0,-2.381,1.39,27,0,OK,-1.9,-450.0,-21.429,3.24,30,0,OK
185,10418727,0,50,-1.3,-270.0,-12.857,0.17,30,0,OK,5.4,500.0,23.81,0.68,27,0,OK,-1.8,-250.0,-11.905,1.34,27,0,OK,-2.1,-250.0,-11.905,3.11,30,0,OK
190,10429727,0,50,-1.3,-270.0,-12.857,0.17,30,0,OK,5.4,500.0,23.81,0.68,27,0,OK,-1.8,-250.0,-11.905,1.34,27,0,OK,-2.1,-250.0,-11.905,3.11,30,0,OK
195,10440727,0,50,-1.4,-170.0,-8.095,0.01,30,0,OK,5.6,480.0,22.857,0.8,27,0,OK,-1.8,-80.0,-3.81,1.45,27,0,OK,-2.4,-340.0,-16.19,3.63,29,0,OK
200,10451727,0,50,-1.4,-170.0,-8.095,0.01,30,0,OK,5.6,480.0,22.857,0.8,27,0,OK,-1.8,-80.0,-3.81,1.45,27,0,OK,-2.4,-340.0,-16.19,3.63,29,0,OK
205,10462728,0,50,-1.6,-280.0,-13.333,-0.08,30,0,OK,5.9,450.0,21.429,1.03,27,0,OK,-2.0,-210.0,-10.0,1.5,27,0,OK,-2.6,-410.0,-19.524,3.2,29,0,OK
210,10473835,0,50,-1.6,-280.0,-13.333,-0.08,30,0,OK,5.9,450.0,21.429,1.03,27,0,OK,-2.0,-210.0,-10.0,1.5,27,0,OK,-2.8,-250.0,-11.905,3.24,29,0,OK
215,10484728,0,50,-1.6,-280.0,-13.333,-0.08,30,0,OK,6.3,510.0,24.286,0.96,27,0,OK,-2.1,-140.0,-6.667,1.63,27,0,OK,-2.8,-250.0,-11.905,3.24,29,0,OK
220,10496053,0,50,-1.8,-400.0,-19.048,0.02,30,0,OK,6.6,480.0,22.857,1.02,27,0,OK,-2.3,-280.0,-13.333,1.61,27,0,OK,-3.0,-360.0,-17.143,3.71,29,0,OK
225,10506728,0,50,-1.8,-400.0,-19.048,0.02,30,0,OK,6.6,480.0,22.857,1.02,27,0,OK,-2.3,-280.0,-13.333,1.61,27,0,OK,-3.0,-360.0,-17.143,3.71,29,0,OK
230,10517728,0,50,-1.9,-90.0,-4.286,0.38,30,0,OK,6.9,550.0,26.19,0.91,27,0,OK,-2.4,-140.0,-6.667,1.8,27,0,OK,-3.3,-410.0,-19.524,3.93,29,0,OK
235,10528727,0,50,-1.9,-90.0,-4.286,0.38,30,0,OK,6.9,550.0,26.19,0.91,27,0,OK,-2.4,-140.0,-6.667,1.8,27,0,OK,-3.3,-410.0,-19.524,3.93,29,0,OK
240,10539727,0,50,-2.0,-50.0,-2.381,0.3,30,0,OK,7.3,600.0,28.571,0.75,27,0,OK,-2.4,-50.0,-2.381,1.79,27,0,OK,-3.6,-420.0,-20.0,3.76,29,0,OK
245,10550728,0,50,-2.0,-50.0,-2.381,0.3,30,0,OK,7.3,600.0,28.571,0.75,27,0,OK,-2.4,-50.0,-2.381,1.79,27,0,OK,-3.6,-420.0,-20.0,3.76,29,0,OK
250,10561727,0,50,-2.1,-330.0,-15.714,0.15,30,0,OK,7.6,540.0,25.714,0.89,27,0,OK,-2.5,-190.0,-9.048,1.51,27,0,OK,-3.9,-500.0,-23.81,3.64,29,0,OK
255,10572728,0,50,-2.1,-330.0,-15.714,0.15,30,0,OK,7.6,540.0,25.714,0.89,27,0,OK,-2.5,-190.0,-9.048,1.51,27,0,OK,-3.9,-500.0,-23.81,3.64,29,0,OK
260,10583727,0,50,-2.2,-200.0,-9.524,-0.1,30,0,OK,8.0,550.0,26.19,0.98,27,0,OK,-2.5,-190.0,-9.048,1.51,27,0,OK,-4.2,-510.0,-24.286,3.85,30,0,OK
265,10595053,0,50,-2.2,-200.0,-9.524,-0.1,30,0,OK,8.3,510.0,24.286,0.99,27,0,OK,-2.7,-250.0,-11.905,2.05,27,0,OK,-4.5,-540.0,-25.714,3.81,30,0,OK
270,10605728,0,50,-2.3,-40.0,-1.905,0.23,30,0,OK,8.3,510.0,24.286,0.99,27,0,OK,-2.7,-250.0,-11.905,2.05,27,0,OK,-4.5,-540.0,-25.714,3.81,30,0,OK
275,10616833,0,50,-2.3,-40.0,-1.905,0.26,30,0,OK,8.5,450.0,21.429,1.14,27,0,OK,-2.9,-320.0,-15.238,1.9,27,0,OK,-4.8,-560.0,-26.667,3.63,30,0,OK
280,10627728,0,50,-2.3,-40.0,-1.905,0.26,30,0,OK,8.5,450.0,21.429,1.14,27,0,OK,-2.9,-320.0,-15.238,1.9,27,0,OK,-4.8,-560.0,-26.667,3.63,30,0,OK
285,10638727,0,50,-2.4,-340.0,-16.19,-0.1,30,0,OK,8.8,410.0,19.524,1.52,27,0,OK,-3.1,-200.0,-9.524,2.09,27,0,OK,-5.1,-480.0,-22.857,3.95,29,0,OK
290,10649727,0,50,-2.4,-340.0,-16.19,-0.1,30,0,OK,8.8,410.0,19.524,1.52,27,0,OK,-3.1,-200.0,-9.524,2.09,27,0,OK,-5.1,-480.0,-22.857,3.95,29,0,OK
295,10660727,0,50,-2.4,-50.0,-2.381,0.27,30,0,OK,9.1,490.0,23.333,1.47,27,0,OK,-3.3,-380.0,-18.095,1.84,27,0,OK,-5.4,-510.0,-24.286,4.13,29,0,OK
300,10671728,0,50,-2.4,-50.0,-2.381,0.27,30,0,OK,9.1,490.0,23.333,1.47,27,0,OK,-3.3,-380.0,-18.095,1.84,27,0,OK,-5.4,-510.0,-24.286,4.13,29,0,OK
305,10682728,0,50,-2.6,-180.0,-8.571,-0.4,30,0,OK,9.4,510.0,24.286,1.34,27,0,OK,-3.4,-160.0,-7.619,1.96,27,0,OK,-5.8,-510.0,-24.286,4.28,29,0,OK
310,10693836,0,50,-2.6,-180.0,-8.571,-0.4,30,0,OK,9.4,510.0,24.286,1.34,27,0,OK,-3.4,-160.0,-7.619,1.96,27,0,OK,-6.1,-530.0,-25.238,4.46,29,0,OK
315,10704727,0,50,-2.6,-180.0,-8.571,-0.4,30,0,OK,9.8,550.0,26.19,1.45,27,0,OK,-3.6,-370.0,-17.619,1.77,27,0,OK,-6.1,-530.0,-25.238,4.46,29,0,OK
320,10716053,0,50,-2.7,-340.0,-16.19,-0.15,30,0,OK,10.1,510.0,24.286,1.47,27,0,OK,-3.8,-310.0,-14.762,1.5,27,0,OK,-6.4,-540.0,-25.714,4.39,29,0,OK
325,10726727,0,50,-2.7,-340.0,-16.19,-0.15,30,0,OK,10.1,510.0,24.286,1.47,27,0,OK,-3.8,-310.0,-14.762,1.5,27,0,OK,-6.4,-540.0,-25.714,4.39,29,0,OK
330,10737727,0,50,-2.8,-40.0,-1.905,0.32,30,0,OK,10.4,510.0,24.286,1.54,27,0,OK,-4.0,-280.0,-13.333,2.15,27,0,OK,-6.7,-600.0,-28.571,4.19,29,0,OK
335,10748728,0,50,-2.8,-40.0,-1.905,0.32,30,0,OK,10.4,510.0,24.286,1.54,27,0,OK,-4.0,-280.0,-13.333,2.15,27,0,OK,-6.7,-600.0,-28.571,4.19,29,0,OK
340,10759728,0,50,-2.9,-310.0,-14.762,0.02,30,0,OK,10.7,520.0,24.762,1.7,27,0,OK,-4.2,-280.0,-13.333,1.98,27,0,OK,-7.1,-550.0,-26.19,4.25,29,0,OK
345,10770728,0,50,-2.9,-310.0,-14.762,0.02,30,0,OK,10.7,520.0,24.762,1.7,27,0,OK,-4.2,-280.0,-13.333,1.98,27,0,OK,-7.1,-550.0,-26.19,4.25,29,0,OK
350,10781728,0,50,-2.9,-30.0,-1.429,0.34,30,0,OK,11.1,530.0,25.238,1.76,27,0,OK,-4.4,-150.0,-7.143,2.09,27,0,OK,-7.4,-500.0,-23.81,4.42,29,0,OK
355,10792728,0,50,-2.9,-30.0,-1.429,0.34,30,0,OK,11.1,530.0,25.238,1.76,27,0,OK,-4.4,-150.0,-7.143,2.09,27,0,OK,-7.4,-500.0,-23.81,4.42,29,0,OK
360,10803728,0,50,-3.0,-120.0,-5.714,0.13,30,0,OK,11.4,530.0,25.238,1.74,27,0,OK,-4.4,-150.0,-7.143,2.09,27,0,OK,-7.7,-560.0,-26.667,4.44,29,0,OK
365,10815053,0,50,-3.0,-120.0,-5.714,0.13,30,0,OK,11.7,520.0,24.762,1.78,27,0,OK,-4.7,-110.0,-5.238,2.2,27,0,OK,-8.1,-550.0,-26.19,4.59,30,0,OK
370,10825728,0,50,-3.1,-20.0,-0.952,0.48,30,0,OK,11.7,520.0,24.762,1.78,27,0,OK,-4.7,-110.0,-5.238,2.2,27,0,OK,-8.1,-550.0,-26.19,4.59,30,0,OK
375,10836834,0,50,-3.1,-40.0,-1.905,0.44,30,0,OK,12.1,540.0,25.714,1.71,27,0,OK,-4.8,-200.0,-9.524,2.35,27,0,OK,-8.4,-520.0,-24.762,4.56,30,0,OK
380,10847728,0,50,-3.1,-40.0,-1.905,0.44,30,0,OK,12.1,540.0,25.714,1.71,27,0,OK,-4.8,-200.0,-9.524,2.35,27,0,OK,-8.4,-520.0,-24.762,4.56,30,0,OK
385,10858728,0,50,-3.2,-140.0,-6.667,0.51,30,0,OK,12.4,520.0,24.762,1.65,27,0,OK,-5.0,-210.0,-10.0,2.44,27,0,OK,-8.7,-570.0,-27.143,4.85,30,0,OK
390,10869727,0,50,-3.2,-140.0,-6.667,0.51,30,0,OK,12.4,520.0,24.762,1.65,27,0,OK,-5.0,-210.0,-10.0,2.44,27,0,OK,-8.7,-570.0,-27.143,4.85,30,0,OK
395,10880728,0,50,-3.2,-20.0,-0.952,0.47,30,0,OK,12.7,530.0,25.238,1.51,27,0,OK,-5.0,-150.0,-7.143,2.16,27,0,OK,-9.1,-490.0,-23.333,5.07,29,0,OK
400,10891727,0,50,-3.2,-20.0,-0.952,0.47,30,0,OK,12.7,530.0,25.238,1.51,27,0,OK,-5.0,-150.0,-7.143,2.16,27,0,OK,-9.1,-490.0,-23.333,5.07,29,0,OK
405,10902728,0,50,-3.3,-280.0,-13.333,-0.05,30,0,OK,13.0,530.0,25.238,1.49,27,0,OK,-5.1,-100.0,-4.762,2.5,27,0,OK,-9.4,-430.0,-20.476,5.29,30,0,OK
410,10913836,0,50,-3.3,-280.0,-13.333,-0.05,30,0,OK,13.0,530.0,25.238,1.49,27,0,OK,-5.1,-100.0,-4.762,2.5,27,0,OK,-9.7,-480.0,-22.857,5.11,29,0,OK
415,10924727,0,50,-3.3,-280.0,-13.333,-0.05,30,0,OK,13.4,510.0,24.286,1.64,27,0,OK,-5.3,-230.0,-10.952,2.49,27,0,OK,-9.7,-480.0,-22.857,5.11,29,0,OK
420,10936053,0,50,-3.4,-110.0,-5.238,0.31,30,0,OK,13.7,520.0,24.762,1.77,27,0,OK,-5.6,-370.0,-17.619,2.2,27,0,OK,-10.0,-480.0,-22.857,4.96,30,0,OK
425,10946727,0,50,-3.4,-110.0,-5.238,0.31,30,0,OK,13.7,520.0,24.762,1.77,27,0,OK,-5.6,-370.0,-17.619,2.2,27,0,OK,-10.0,-480.0,-22.857,4.96,30,0,OK
430,10957727,0,50,-3.5,-20.0,-0.952,0.53,30,0,OK,14.0,510.0,24.286,1.72,27,0,OK,-5.8,-390.0,-18.571,2.26,27,0,OK,-10.3,-460.0,-21.905,4.96,30,0,OK
435,10968728,0,50,-3.5,-20.0,-0.952,0.53,30,0,OK,14.0,510.0,24.286,1.72,27,0,OK,-5.8,-390.0,-18.571,2.26,27,0,OK,-10.3,-460.0,-21.905,4.96,30,0,OK
440,10979728,0,50,-3.6,-30.0,-1.429,0.55,30,0,OK,14.3,530.0,25.238,1.7,27,0,OK,-5.9,-170.0,-8.095,2.72,27,0,OK,-10.6,-440.0,-20.952,5.29,30,0,OK
445,10990728,0,50,-3.6,-30.0,-1.429,0.55,30,0,OK,14.3,530.0,25.238,1.7,27,0,OK,-5.9,-170.0,-8.095,2.72,27,0,OK,-10.6,-440.0,-20.952,5.29,30,0,OK
450,11001728,0,50,-3.8,-340.0,-16.19,0.21,30,0,OK,14.6,540.0,25.714,1.77,27,0,OK,-6.0,-320.0,-15.238,2.35,27,0,OK,-10.8,-520.0,-24.762,5.26,30,0,OK
455,11012728,0,50,-3.8,-340.0,-16.19,0.21,30,0,OK,14.6,540.0,25.714,1.77,27,0,OK,-6.0,-320.0,-15.238,2.35,27,0,OK,-10.8,-520.0,-24.762,5.26,30,0,OK
460,11023727,0,50,-3.9,-70.0,-3.333,0.58,30,0,OK,15.0,590.0,28.095,1.85,27,0,OK,-6.0,-320.0,-15.238,2.35,27,0,OK,-11.1,-460.0,-21.905,5.13,30,0,OK
465,11035053,0,50,-3.9,-70.0,-3.333,0.58,30,0,OK,15.3,570.0,27.143,2.09,27,0,OK,-6.2,-230.0,-10.952,2.7,27,0,OK,-11.3,-300.0,-14.286,5.73,30,0,OK
470,11045728,0,50,-3.9,0.0,0.0,0.48,30,0,OK,15.3,570.0,27.143,2.09,27,0,OK,-6.2,-230.0,-10.952,2.7,27,0,OK,-11.3,-300.0,-14.286,5.73,30,0,OK
475,11056834,0,50,-3.9,-170.0,-8.095,0.1,30,0,OK,15.7,510.0,24.286,1.96,27,0,OK,-6.2,-80.0,-3.81,2.74,27,0,OK,-11.6,-350.0,-16.667,6.14,30,0,OK
480,11067728,0,50,-3.9,-170.0,-8.095,0.1,30,0,OK,15.7,510.0,24.286,1.96,27,0,OK,-6.2,-80.0,-3.81,2.74,27,0,OK,-11.6,-350.0,-16.667,6.14,30,0,OK
485,11078727,0,50,-4.2,-280.0,-13.333,0.42,30,0,OK,16.0,500.0,23.81,1.89,27,0,OK,-6.4,-270.0,-12.857,2.67,27,0,OK,-11.8,-430.0,-20.476,5.76,30,0,OK
490,11089727,0,50,-4.2,-280.0,-13.333,0.42,30,0,OK,16.0,500.0,23.81,1.89,27,0,OK,-6.4,-270.0,-12.857,2.67,27,0,OK,-11.8,-430.0,-20.476,5.76,30,0,OK
495,11100728,0,50,-4.2,-10.0,-0.476,0.54,30,0,OK,16.4,520.0,24.762,1.91,27,0,OK,-6.6,-260.0,-12.381,2.46,27,0,OK,-12.0,-180.0,-8.571,6.18,29,0,OK
500,11149316,2,52,-4.2,-10.0,-0.476,0.54,30,0,OK,16.7,490.0,23.333,2.01,27,0,OK,-6.6,-260.0,-12.381,2.46,27,0,OK,-12.2,-470.0,-22.381,7.08,29,0,OK
505,11351315,7,57,-4.2,-10.0,-0.476,0.54,30,0,OK,14.3,-930.0,-44.286,-1.22,27,0,OK,-6.6,-260.0,-12.381,2.46,27,0,OK,-14.8,-430.0,-20.476,8.4,29,0,OK
510,11553315,12,62,-4.2,-10.0,-0.476,0.54,30,0,OK,10.5,-380.0,-18.095,1.17,27,0,OK,-6.6,-260.0,-12.381,2.46,27,0,OK,-18.1,-420.0,-20.0,8.11,30,0,OK
515,11755316,17,67,-1.4,380.0,18.095,3.62,30,0,OK,10.0,-390.0,-18.571,1.3,27,0,OK,-6.6,-260.0,-12.381,2.46,27,0,OK,-16.7,630.0,30.0,8.37,29,0,OK
520,11957315,22,72,-0.7,450.0,21.429,4.11,30,0,OK,8.8,0.0,0.0,2.42,27,0,OK,-6.6,-260.0,-12.381,2.46,27,0,OK,-11.4,1080.0,51.429,9.24,30,0,OK
525,12159316,27,77,-0.7,450.0,21.429,4.11,30,0,OK,10.1,510.0,24.286,2.86,27,0,OK,-6.6,-260.0,-12.381,2.46,27,0,OK,-6.2,1120.0,53.333,6.66,30,0,OK
530,12361315,32,82,-0.7,450.0,21.429,4.11,30,0,OK,12.1,470.0,22.381,3.59,27,0,OK,-6.6,-260.0,-12.381,2.46,27,0,OK,-0.6,1250.0,59.524,-3.55,30,0,OK
535,12563315,37,87,-0.7,450.0,21.429,4.11,30,0,OK,13.7,100.0,4.762,5.02,27,0,OK,-6.6,-260.0,-12.381,2.46,27,0,OK,5.8,1140.0,54.286,-0.72,30,0,OK
540,12765315,42,92,-0.7,450.0,21.429,4.11,30,0,OK,15.5,130.0,6.19,5.46,27,0,OK,-6.6,-260.0,-12.381,2.46,27,0,OK,11.8,600.0,28.571,-0.19,30,0,OK
545,12967315,47,97,-0.7,450.0,21.429,4.11,30,0,OK,15.9,10.0,0.476,5.73,27,0,OK,-6.6,-260.0,-12.381,2.46,27,0,OK,14.2,30.0,1.429,0.42,30,0,OK
550,13169315,52,2,-0.7,450.0,21.429,4.11,30,0,OK,15.5,-720.0,-34.286,-1.97,27,0,OK,-6.6,-260.0,-12.381,2.46,27,0,OK,13.4,-450.0,-21.429,0.67,30,0,OK
555,13371315,57,7,-0.7,450.0,21.429,4.11,30,0,OK,7.3,-920.0,-43.81,-1.97,27,0,OK,-6.6,-260.0,-12.381,2.46,27,0,OK,9.6,-800.0,-38.095,-0.04,30,0,OK
560,13573315,62,12,-0.7,450.0,21.429,4.11,30,0,OK,0.5,0.0,0.0,1.43,27,0,OK,-6.6,-260.0,-12.381,2.46,27,0,OK,4.4,-830.0,-39.524,-1.75,30,0,OK
565,13775315,67,17,11.5,-520.0,-24.762,12.5,30,0,OK,0.5,-10.0,-0.476,1.58,27,0,OK,-6.6,-260.0,-12.381,2.46,27,0,OK,-0.6,-640.0,-30.476,1.33,30,0,OK
570,13977315,72,22,10.9,-470.0,-22.381,12.76,30,0,OK,19.6,3020.0,143.81,6.27,27,0,OK,-6.6,-260.0,-12.381,2.46,27,0,OK,-3.0,-180.0,-8.571,1.31,30,0,OK
575,14179315,77,27,10.9,-470.0,-22.381,12.76,30,0,OK,36.4,2650.0,126.19,5.8,27,0,OK,-6.6,-260.0,-12.381,2.46,27,0,OK,-4.1,-430.0,-20.476,4.6,30,0,OK
580,14381315,82,32,10.9,-470.0,-22.381,12.76,30,0,OK,48.6,1460.0,69.524,4.95,27,0,OK,-6.6,-260.0,-12.381,2.46,27,0,OK,-5.8,-640.0,-30.476,7.48,30,0,OK
585,14583315,87,37,10.9,-470.0,-22.381,12.76,30,0,OK,51.5,-480.0,-22.857,5.62,27,0,OK,-6.6,-260.0,-12.381,2.46,27,0,OK,-9.5,-720.0,-34.286,9.2,30,0,OK
590,14785315,92,42,10.9,-470.0,-22.381,12.76,30,0,OK,43.6,-2130.0,-101.429,-5.81,27,0,OK,-6.6,-260.0,-12.381,2.46,27,0,OK,-14.8,-780.0,-37.143,8.61,30,0,OK
