epoch_s,iso_time,value,raw
1763612316.9721844,2025-11-20T15:18:36.972184,0.1529751,1.529751E-01
1763612317.0400102,2025-11-20T15:18:37.040010,0.1527332,1.527332E-01
1763612317.0723498,2025-11-20T15:18:37.072350,0.1527332,1.527332E-01
1763612317.1222951,2025-11-20T15:18:37.122295,0.1527332,1.527332E-01
1763612317.172199,2025-11-20T15:18:37.172199,0.1527332,1.527332E-01
1763612317.2227385,2025-11-20T15:18:37.222739,0.1527332,1.527332E-01
1763612317.2727466,2025-11-20T15:18:37.272747,0.1527332,1.527332E-01
1763612317.3393142,2025-11-20T15:18:37.339314,0.1525944,1.525944E-01
1763612317.3727355,2025-11-20T15:18:37.372736,0.1525944,1.525944E-01
1763612317.4221325,2025-11-20T15:18:37.422132,0.1525944,1.525944E-01
1763612317.4725184,2025-11-20T15:18:37.472518,0.1525944,1.525944E-01
1763612317.5225925,2025-11-20T15:18:37.522593,0.1525944,1.525944E-01
1763612317.5719092,2025-11-20T15:18:37.571909,0.1525944,1.525944E-01
1763612317.638788,2025-11-20T15:18:37.638788,0.1523595,1.523595E-01
1763612317.6721482,2025-11-20T15:18:37.672148,0.1523595,1.523595E-01
1763612317.7219956,2025-11-20T15:18:37.721996,0.1523595,1.523595E-01
1763612317.7721376,2025-11-20T15:18:37.772138,0.1523595,1.523595E-01
1763612317.8222299,2025-11-20T15:18:37.822230,0.1523595,1.523595E-01
1763612317.8719697,2025-11-20T15:18:37.871970,0.1523595,1.523595E-01
1763612317.9383006,2025-11-20T15:18:37.938301,0.1580392,1.580392E-01
1763612317.9722133,2025-11-20T15:18:37.972213,0.1580392,1.580392E-01
1763612318.0221574,2025-11-20T15:18:38.022157,0.1580392,1.580392E-01
1763612318.0731483,2025-11-20T15:18:38.073148,0.1580392,1.580392E-01
1763612318.1220214,2025-11-20T15:18:38.122021,0.1580392,1.580392E-01
1763612318.1721954,2025-11-20T15:18:38.172195,0.1580392,1.580392E-01
1763612318.2222457,2025-11-20T15:18:38.222246,0.1580392,1.580392E-01
1763612318.2726045,2025-11-20T15:18:38.272604,0.1580392,1.580392E-01
1763612318.3218637,2025-11-20T15:18:38.321864,0.1580392,1.580392E-01
1763612318.3870952,2025-11-20T15:18:38.387095,0.1622706,1.622706E-01
1763612318.4223762,2025-11-20T15:18:38.422376,0.1622706,1.622706E-01
1763612318.4721606,2025-11-20T15:18:38.472161,0.1622706,1.622706E-01
1763612318.5223768,2025-11-20T15:18:38.522377,0.1622706,1.622706E-01
1763612318.572234,2025-11-20T15:18:38.572234,0.1622706,1.622706E-01
