epoch_s,iso_time,value,raw
1762492716.3956578,2025-11-07T16:18:36.395658,0.4988151,4.988151E-01
1762492716.4460661,2025-11-07T16:18:36.446066,0.4988151,4.988151E-01
1762492716.4958773,2025-11-07T16:18:36.495877,0.4988151,4.988151E-01
1762492716.5480661,2025-11-07T16:18:36.548066,0.2388394,2.388394E-01
1762492716.595924,2025-11-07T16:18:36.595924,0.2388394,2.388394E-01
1762492716.6456578,2025-11-07T16:18:36.645658,0.2388394,2.388394E-01
1762492716.6963153,2025-11-07T16:18:36.696315,0.2388394,2.388394E-01
1762492716.7461426,2025-11-07T16:18:36.746143,0.2388394,2.388394E-01
1762492716.8466225,2025-11-07T16:18:36.846622,0.2921601,2.921601E-01
1762492716.851201,2025-11-07T16:18:36.851201,0.2921601,2.921601E-01
1762492716.8956687,2025-11-07T16:18:36.895669,0.2921601,2.921601E-01
1762492716.9592934,2025-11-07T16:18:36.959293,0.2921601,2.921601E-01
1762492716.9951987,2025-11-07T16:18:36.995199,0.2921601,2.921601E-01
1762492717.045728,2025-11-07T16:18:37.045728,0.2921601,2.921601E-01
1762492717.146042,2025-11-07T16:18:37.146042,0.6558155,6.558155E-01
1762492717.1506226,2025-11-07T16:18:37.150623,0.6558155,6.558155E-01
1762492717.1962554,2025-11-07T16:18:37.196255,0.6558155,6.558155E-01
1762492717.2587352,2025-11-07T16:18:37.258735,0.6558155,6.558155E-01
1762492717.2958999,2025-11-07T16:18:37.295900,0.6558155,6.558155E-01
1762492717.346314,2025-11-07T16:18:37.346314,0.6558155,6.558155E-01
1762492717.408355,2025-11-07T16:18:37.408355,0.6558155,6.558155E-01
1762492717.4460208,2025-11-07T16:18:37.446021,0.6558155,6.558155E-01
1762492717.4986901,2025-11-07T16:18:37.498690,0.6558155,6.558155E-01
1762492717.5957294,2025-11-07T16:18:37.595729,0.5856808,5.856808E-01
1762492717.6000903,2025-11-07T16:18:37.600090,0.5856808,5.856808E-01
1762492717.6465974,2025-11-07T16:18:37.646597,0.5856808,5.856808E-01
1762492717.7079303,2025-11-07T16:18:37.707930,0.5856808,5.856808E-01
1762492717.7457745,2025-11-07T16:18:37.745775,0.5856808,5.856808E-01
1762492717.7956676,2025-11-07T16:18:37.795668,0.5856808,5.856808E-01
1762492717.8946218,2025-11-07T16:18:37.894622,0.3281323,3.281323E-01
1762492717.8993726,2025-11-07T16:18:37.899373,0.3281323,3.281323E-01
1762492717.9420598,2025-11-07T16:18:37.942060,0.3281323,3.281323E-01
1762492718.0057952,2025-11-07T16:18:38.005795,0.3281323,3.281323E-01
1762492718.0444288,2025-11-07T16:18:38.044429,0.3281323,3.281323E-01
1762492718.0958107,2025-11-07T16:18:38.095811,0.3281323,3.281323E-01
1762492718.1904964,2025-11-07T16:18:38.190496,0.4023843,4.023843E-01
1762492718.1955497,2025-11-07T16:18:38.195550,0.4023843,4.023843E-01
1762492718.2493153,2025-11-07T16:18:38.249315,0.4023843,4.023843E-01
1762492718.3050396,2025-11-07T16:18:38.305040,0.4023843,4.023843E-01
1762492718.3448668,2025-11-07T16:18:38.344867,0.4023843,4.023843E-01
1762492718.3922346,2025-11-07T16:18:38.392235,0.4023843,4.023843E-01
1762492718.4921508,2025-11-07T16:18:38.492151,0.5739488,5.739488E-01
1762492718.4921508,2025-11-07T16:18:38.492151,0.5739488,5.739488E-01
1762492718.5464523,2025-11-07T16:18:38.546452,0.5739488,5.739488E-01
1762492718.604825,2025-11-07T16:18:38.604825,0.5739488,5.739488E-01
1762492718.6463785,2025-11-07T16:18:38.646379,0.5739488,5.739488E-01
1762492718.6956494,2025-11-07T16:18:38.695649,0.5739488,5.739488E-01
1762492718.7555342,2025-11-07T16:18:38.755534,0.5739488,5.739488E-01
1762492718.795953,2025-11-07T16:18:38.795953,0.5739488,5.739488E-01
1762492718.8457437,2025-11-07T16:18:38.845744,0.5739488,5.739488E-01
1762492718.9393456,2025-11-07T16:18:38.939346,0.4860349,4.860349E-01
1762492718.9393456,2025-11-07T16:18:38.939346,0.4860349,4.860349E-01
1762492718.9921684,2025-11-07T16:18:38.992168,0.4860349,4.860349E-01
1762492719.0553122,2025-11-07T16:18:39.055312,0.4860349,4.860349E-01
1762492719.0928087,2025-11-07T16:18:39.092809,0.4860349,4.860349E-01
1762492719.1438866,2025-11-07T16:18:39.143887,0.4860349,4.860349E-01
1762492719.2418907,2025-11-07T16:18:39.241891,0.39767,3.976700E-01
1762492719.2472079,2025-11-07T16:18:39.247208,0.39767,3.976700E-01
1762492719.2919285,2025-11-07T16:18:39.291929,0.39767,3.976700E-01
1762492719.3550858,2025-11-07T16:18:39.355086,0.39767,3.976700E-01
1762492719.3922124,2025-11-07T16:18:39.392212,0.39767,3.976700E-01
1762492719.4444141,2025-11-07T16:18:39.444414,0.39767,3.976700E-01
1762492719.5386841,2025-11-07T16:18:39.538684,0.4518004,4.518004E-01
1762492719.5460477,2025-11-07T16:18:39.546048,0.4518004,4.518004E-01
1762492719.5929787,2025-11-07T16:18:39.592979,0.4518004,4.518004E-01
1762492719.6542225,2025-11-07T16:18:39.654222,0.4518004,4.518004E-01
1762492719.692885,2025-11-07T16:18:39.692885,0.4518004,4.518004E-01
1762492719.7462502,2025-11-07T16:18:39.746250,0.4518004,4.518004E-01
1762492719.8407423,2025-11-07T16:18:39.840742,0.3594238,3.594238E-01
1762492719.8447871,2025-11-07T16:18:39.844787,0.3594238,3.594238E-01
1762492719.8952744,2025-11-07T16:18:39.895274,0.3594238,3.594238E-01
1762492719.9537659,2025-11-07T16:18:39.953766,0.3594238,3.594238E-01
1762492719.9956887,2025-11-07T16:18:39.995689,0.3594238,3.594238E-01
1762492720.0460978,2025-11-07T16:18:40.046098,0.3594238,3.594238E-01
1762492720.1399786,2025-11-07T16:18:40.139979,0.159779,1.597790E-01
1762492720.1460555,2025-11-07T16:18:40.146055,0.159779,1.597790E-01
1762492720.1961205,2025-11-07T16:18:40.196121,0.159779,1.597790E-01
1762492720.2531507,2025-11-07T16:18:40.253151,0.159779,1.597790E-01
1762492720.2959058,2025-11-07T16:18:40.295906,0.159779,1.597790E-01
1762492720.34631,2025-11-07T16:18:40.346310,0.159779,1.597790E-01
1762492720.4030426,2025-11-07T16:18:40.403043,0.159779,1.597790E-01
1762492720.4452364,2025-11-07T16:18:40.445236,0.159779,1.597790E-01
1762492720.4961674,2025-11-07T16:18:40.496167,0.159779,1.597790E-01
1762492720.5896711,2025-11-07T16:18:40.589671,0.1597882,1.597882E-01
1762492720.5961213,2025-11-07T16:18:40.596121,0.1597882,1.597882E-01
1762492720.6461997,2025-11-07T16:18:40.646200,0.1597882,1.597882E-01
1762492720.7029479,2025-11-07T16:18:40.702948,0.1597882,1.597882E-01
1762492720.7461467,2025-11-07T16:18:40.746147,0.1597882,1.597882E-01
1762492720.7961903,2025-11-07T16:18:40.796190,0.1597882,1.597882E-01
1762492720.8888602,2025-11-07T16:18:40.888860,0.1597513,1.597513E-01
1762492720.8960097,2025-11-07T16:18:40.896010,0.1597513,1.597513E-01
1762492720.9456851,2025-11-07T16:18:40.945685,0.1597513,1.597513E-01
1762492721.0018508,2025-11-07T16:18:41.001851,0.1597513,1.597513E-01
1762492721.0456762,2025-11-07T16:18:41.045676,0.1597513,1.597513E-01
1762492721.09624,2025-11-07T16:18:41.096240,0.1597513,1.597513E-01
1762492721.1885035,2025-11-07T16:18:41.188504,0.1595904,1.595904E-01
1762492721.1958897,2025-11-07T16:18:41.195890,0.1595904,1.595904E-01
1762492721.2461302,2025-11-07T16:18:41.246130,0.1595904,1.595904E-01
1762492721.3011262,2025-11-07T16:18:41.301126,0.1595904,1.595904E-01
1762492721.3461072,2025-11-07T16:18:41.346107,0.1595904,1.595904E-01
1762492721.395848,2025-11-07T16:18:41.395848,0.1595904,1.595904E-01
1762492721.4886806,2025-11-07T16:18:41.488681,0.1594795,1.594795E-01
1762492721.4956696,2025-11-07T16:18:41.495670,0.1594795,1.594795E-01
1762492721.54593,2025-11-07T16:18:41.545930,0.1594795,1.594795E-01
1762492721.6006074,2025-11-07T16:18:41.600607,0.1594795,1.594795E-01
1762492721.647801,2025-11-07T16:18:41.647801,0.1594795,1.594795E-01
1762492721.696191,2025-11-07T16:18:41.696191,0.1594795,1.594795E-01
1762492721.7497249,2025-11-07T16:18:41.749725,0.1594795,1.594795E-01
1762492721.7961774,2025-11-07T16:18:41.796177,0.1594795,1.594795E-01
1762492721.8459172,2025-11-07T16:18:41.845917,0.1594795,1.594795E-01
1762492721.9332259,2025-11-07T16:18:41.933226,0.1631529,1.631529E-01
1762492721.9467397,2025-11-07T16:18:41.946740,0.1631529,1.631529E-01
1762492721.9917634,2025-11-07T16:18:41.991763,0.1631529,1.631529E-01
1762492722.0453327,2025-11-07T16:18:42.045333,0.1631529,1.631529E-01
1762492722.0937185,2025-11-07T16:18:42.093719,0.1631529,1.631529E-01
1762492722.1460292,2025-11-07T16:18:42.146029,0.1631529,1.631529E-01
1762492722.236338,2025-11-07T16:18:42.236338,0.2768194,2.768194E-01
1762492722.2464287,2025-11-07T16:18:42.246429,0.2768194,2.768194E-01
1762492722.2920256,2025-11-07T16:18:42.292026,0.2768194,2.768194E-01
1762492722.3490412,2025-11-07T16:18:42.349041,0.2768194,2.768194E-01
1762492722.3921127,2025-11-07T16:18:42.392113,0.2768194,2.768194E-01
1762492722.4457982,2025-11-07T16:18:42.445798,0.2768194,2.768194E-01
1762492722.5359468,2025-11-07T16:18:42.535947,0.3919685,3.919685E-01
1762492722.5459747,2025-11-07T16:18:42.545975,0.3919685,3.919685E-01
1762492722.5919843,2025-11-07T16:18:42.591984,0.3919685,3.919685E-01
1762492722.6484792,2025-11-07T16:18:42.648479,0.3919685,3.919685E-01
1762492722.6919782,2025-11-07T16:18:42.691978,0.3919685,3.919685E-01
1762492722.7458806,2025-11-07T16:18:42.745881,0.3919685,3.919685E-01
1762492722.835819,2025-11-07T16:18:42.835819,0.3408941,3.408941E-01
1762492722.8419707,2025-11-07T16:18:42.841971,0.3408941,3.408941E-01
1762492722.8958867,2025-11-07T16:18:42.895887,0.3408941,3.408941E-01
1762492722.947988,2025-11-07T16:18:42.947988,0.3408941,3.408941E-01
1762492722.9918857,2025-11-07T16:18:42.991886,0.3408941,3.408941E-01
1762492723.0456269,2025-11-07T16:18:43.045627,0.3408941,3.408941E-01
1762492723.1218753,2025-11-07T16:18:43.121875,0.3931721,3.931721E-01
