epoch_s,iso_time,value,raw
1763614886.451612,2025-11-20T16:01:26.451612,0.1640285,1.640285E-01
1763614886.5030482,2025-11-20T16:01:26.503048,0.1640285,1.640285E-01
1763614886.552317,2025-11-20T16:01:26.552317,0.1640285,1.640285E-01
1763614886.60299,2025-11-20T16:01:26.602990,0.1640285,1.640285E-01
1763614886.690609,2025-11-20T16:01:26.690609,0.1638364,1.638364E-01
1763614886.7029908,2025-11-20T16:01:26.702991,0.1638364,1.638364E-01
1763614886.7527394,2025-11-20T16:01:26.752739,0.1638364,1.638364E-01
1763614886.8027403,2025-11-20T16:01:26.802740,0.1638364,1.638364E-01
1763614886.8521736,2025-11-20T16:01:26.852174,0.1638364,1.638364E-01
1763614886.902353,2025-11-20T16:01:26.902353,0.1638364,1.638364E-01
1763614886.989341,2025-11-20T16:01:26.989341,0.1641246,1.641246E-01
1763614887.0017917,2025-11-20T16:01:27.001792,0.1641246,1.641246E-01
1763614887.052257,2025-11-20T16:01:27.052257,0.1641246,1.641246E-01
1763614887.1021566,2025-11-20T16:01:27.102157,0.1641246,1.641246E-01
1763614887.152569,2025-11-20T16:01:27.152569,0.1641246,1.641246E-01
1763614887.2020292,2025-11-20T16:01:27.202029,0.1641246,1.641246E-01
1763614887.2887492,2025-11-20T16:01:27.288749,0.1637296,1.637296E-01
1763614887.3018053,2025-11-20T16:01:27.301805,0.1637296,1.637296E-01
1763614887.352111,2025-11-20T16:01:27.352111,0.1637296,1.637296E-01
1763614887.4028063,2025-11-20T16:01:27.402806,0.1637296,1.637296E-01
1763614887.4519153,2025-11-20T16:01:27.451915,0.1637296,1.637296E-01
1763614887.502517,2025-11-20T16:01:27.502517,0.1637296,1.637296E-01
1763614887.5879579,2025-11-20T16:01:27.587958,0.1639431,1.639431E-01
1763614887.601761,2025-11-20T16:01:27.601761,0.1639431,1.639431E-01
1763614887.6521595,2025-11-20T16:01:27.652159,0.1639431,1.639431E-01
1763614887.7023206,2025-11-20T16:01:27.702321,0.1639431,1.639431E-01
1763614887.7522006,2025-11-20T16:01:27.752201,0.1639431,1.639431E-01
1763614887.802552,2025-11-20T16:01:27.802552,0.1639431,1.639431E-01
1763614887.8873436,2025-11-20T16:01:27.887344,0.1636015,1.636015E-01
1763614887.902135,2025-11-20T16:01:27.902135,0.1636015,1.636015E-01
1763614887.9520047,2025-11-20T16:01:27.952005,0.1636015,1.636015E-01
1763614888.00221,2025-11-20T16:01:28.002210,0.1636015,1.636015E-01
1763614888.0520556,2025-11-20T16:01:28.052056,0.1636015,1.636015E-01
1763614888.1022007,2025-11-20T16:01:28.102201,0.1636015,1.636015E-01
1763614888.1522589,2025-11-20T16:01:28.152259,0.1636015,1.636015E-01
1763614888.2021701,2025-11-20T16:01:28.202170,0.1636015,1.636015E-01
1763614888.2522228,2025-11-20T16:01:28.252223,0.1636015,1.636015E-01
1763614888.336933,2025-11-20T16:01:28.336933,0.1639858,1.639858E-01
1763614888.3528535,2025-11-20T16:01:28.352854,0.1639858,1.639858E-01
1763614888.4021885,2025-11-20T16:01:28.402189,0.1639858,1.639858E-01
1763614888.4534779,2025-11-20T16:01:28.453478,0.1639858,1.639858E-01
1763614888.502512,2025-11-20T16:01:28.502512,0.1639858,1.639858E-01
1763614888.5524354,2025-11-20T16:01:28.552435,0.1639858,1.639858E-01
1763614888.6367338,2025-11-20T16:01:28.636734,0.163452,1.634520E-01
1763614888.6523745,2025-11-20T16:01:28.652375,0.163452,1.634520E-01
1763614888.7026818,2025-11-20T16:01:28.702682,0.163452,1.634520E-01
1763614888.7529037,2025-11-20T16:01:28.752904,0.163452,1.634520E-01
1763614888.8022034,2025-11-20T16:01:28.802203,0.163452,1.634520E-01
1763614888.853012,2025-11-20T16:01:28.853012,0.163452,1.634520E-01
1763614888.9361782,2025-11-20T16:01:28.936178,0.1636656,1.636656E-01
1763614888.9529421,2025-11-20T16:01:28.952942,0.1636656,1.636656E-01
1763614889.0030072,2025-11-20T16:01:29.003007,0.1636656,1.636656E-01
1763614889.0527334,2025-11-20T16:01:29.052733,0.1636656,1.636656E-01
1763614889.1026177,2025-11-20T16:01:29.102618,0.1636656,1.636656E-01
1763614889.1525002,2025-11-20T16:01:29.152500,0.1636656,1.636656E-01
1763614889.234917,2025-11-20T16:01:29.234917,0.1637937,1.637937E-01
1763614889.2526834,2025-11-20T16:01:29.252683,0.1637937,1.637937E-01
1763614889.3027322,2025-11-20T16:01:29.302732,0.1637937,1.637937E-01
1763614889.35337,2025-11-20T16:01:29.353370,0.1637937,1.637937E-01
1763614889.4024255,2025-11-20T16:01:29.402426,0.1637937,1.637937E-01
1763614889.4525194,2025-11-20T16:01:29.452519,0.1637937,1.637937E-01
1763614889.5028353,2025-11-20T16:01:29.502835,0.1637937,1.637937E-01
1763614889.552748,2025-11-20T16:01:29.552748,0.1637937,1.637937E-01
1763614889.6016269,2025-11-20T16:01:29.601627,0.1637937,1.637937E-01
1763614889.6842518,2025-11-20T16:01:29.684252,0.1637439,1.637439E-01
1763614889.702189,2025-11-20T16:01:29.702189,0.1637439,1.637439E-01
1763614889.7530136,2025-11-20T16:01:29.753014,0.1637439,1.637439E-01
1763614889.8030183,2025-11-20T16:01:29.803018,0.1637439,1.637439E-01
1763614889.8527703,2025-11-20T16:01:29.852770,0.1637439,1.637439E-01
1763614889.9023366,2025-11-20T16:01:29.902337,0.1637439,1.637439E-01
1763614889.9835281,2025-11-20T16:01:29.983528,0.1637296,1.637296E-01
1763614890.003192,2025-11-20T16:01:30.003192,0.1637296,1.637296E-01
1763614890.052668,2025-11-20T16:01:30.052668,0.1637296,1.637296E-01
1763614890.1022382,2025-11-20T16:01:30.102238,0.1637296,1.637296E-01
1763614890.1525402,2025-11-20T16:01:30.152540,0.1637296,1.637296E-01
1763614890.2030132,2025-11-20T16:01:30.203013,0.1637296,1.637296E-01
1763614890.2828386,2025-11-20T16:01:30.282839,0.1634307,1.634307E-01
1763614890.3031409,2025-11-20T16:01:30.303141,0.1634307,1.634307E-01
1763614890.35299,2025-11-20T16:01:30.352990,0.1634307,1.634307E-01
1763614890.401966,2025-11-20T16:01:30.401966,0.1634307,1.634307E-01
1763614890.4532073,2025-11-20T16:01:30.453207,0.1634307,1.634307E-01
1763614890.502111,2025-11-20T16:01:30.502111,0.1634307,1.634307E-01
1763614890.5824075,2025-11-20T16:01:30.582407,0.1636442,1.636442E-01
1763614890.6024785,2025-11-20T16:01:30.602479,0.1636442,1.636442E-01
1763614890.6533995,2025-11-20T16:01:30.653399,0.1636442,1.636442E-01
1763614890.7025945,2025-11-20T16:01:30.702595,0.1636442,1.636442E-01
1763614890.7525358,2025-11-20T16:01:30.752536,0.1636442,1.636442E-01
1763614890.8028157,2025-11-20T16:01:30.802816,0.1636442,1.636442E-01
1763614890.8817327,2025-11-20T16:01:30.881733,0.1635588,1.635588E-01
1763614890.9027855,2025-11-20T16:01:30.902786,0.1635588,1.635588E-01
1763614890.952432,2025-11-20T16:01:30.952432,0.1635588,1.635588E-01
1763614891.0027142,2025-11-20T16:01:31.002714,0.1635588,1.635588E-01
1763614891.0525846,2025-11-20T16:01:31.052585,0.1635588,1.635588E-01
1763614891.1021645,2025-11-20T16:01:31.102165,0.1635588,1.635588E-01
1763614891.152699,2025-11-20T16:01:31.152699,0.1635588,1.635588E-01
1763614891.2029622,2025-11-20T16:01:31.202962,0.1635588,1.635588E-01
1763614891.2533953,2025-11-20T16:01:31.253395,0.1635588,1.635588E-01
1763614891.3316298,2025-11-20T16:01:31.331630,0.163751,1.637510E-01
1763614891.3522067,2025-11-20T16:01:31.352207,0.163751,1.637510E-01
1763614891.402795,2025-11-20T16:01:31.402795,0.163751,1.637510E-01
1763614891.4528894,2025-11-20T16:01:31.452889,0.163751,1.637510E-01
1763614891.5034328,2025-11-20T16:01:31.503433,0.163751,1.637510E-01
1763614891.5532434,2025-11-20T16:01:31.553243,0.163751,1.637510E-01
1763614891.6308718,2025-11-20T16:01:31.630872,0.1638577,1.638577E-01
1763614891.653019,2025-11-20T16:01:31.653019,0.1638577,1.638577E-01
1763614891.702736,2025-11-20T16:01:31.702736,0.1638577,1.638577E-01
1763614891.752847,2025-11-20T16:01:31.752847,0.1638577,1.638577E-01
1763614891.8035753,2025-11-20T16:01:31.803575,0.1638577,1.638577E-01
1763614891.8527017,2025-11-20T16:01:31.852702,0.1638577,1.638577E-01
1763614891.9301167,2025-11-20T16:01:31.930117,0.1636122,1.636122E-01
1763614891.9535537,2025-11-20T16:01:31.953554,0.1636122,1.636122E-01
1763614892.0032225,2025-11-20T16:01:32.003222,0.1636122,1.636122E-01
1763614892.0525904,2025-11-20T16:01:32.052590,0.1636122,1.636122E-01
1763614892.102508,2025-11-20T16:01:32.102508,0.1636122,1.636122E-01
1763614892.1534855,2025-11-20T16:01:32.153486,0.1636122,1.636122E-01
1763614892.2289875,2025-11-20T16:01:32.228987,0.1637083,1.637083E-01
1763614892.252988,2025-11-20T16:01:32.252988,0.1637083,1.637083E-01
1763614892.3032079,2025-11-20T16:01:32.303208,0.1637083,1.637083E-01
1763614892.3525958,2025-11-20T16:01:32.352596,0.1637083,1.637083E-01
1763614892.4023197,2025-11-20T16:01:32.402320,0.1637083,1.637083E-01
1763614892.452218,2025-11-20T16:01:32.452218,0.1637083,1.637083E-01
1763614892.5026536,2025-11-20T16:01:32.502654,0.1637083,1.637083E-01
1763614892.553666,2025-11-20T16:01:32.553666,0.1637083,1.637083E-01
1763614892.6024122,2025-11-20T16:01:32.602412,0.1637083,1.637083E-01
1763614892.6780453,2025-11-20T16:01:32.678045,0.1637296,1.637296E-01
1763614892.7031052,2025-11-20T16:01:32.703105,0.1637296,1.637296E-01
1763614892.7530618,2025-11-20T16:01:32.753062,0.1637296,1.637296E-01
1763614892.8032057,2025-11-20T16:01:32.803206,0.1637296,1.637296E-01
1763614892.8526623,2025-11-20T16:01:32.852662,0.1637296,1.637296E-01
1763614892.9038231,2025-11-20T16:01:32.903823,0.1637296,1.637296E-01
1763614892.9774704,2025-11-20T16:01:32.977470,0.1637189,1.637189E-01
