TimeStep,Elapsed_us,L_Gait_Index,R_Gait_Index,RH_0,RH_1,RH_2,RH_3,RH_4,RH_5,RH_6,RH_7,RK_0,RK_1,RK_2,RK_3,RK_4,RK_5,RK_6,RK_7,LK_0,LK_1,LK_2,LK_3,LK_4,LK_5,LK_6,LK_7,LH_0,LH_1,LH_2,LH_3,LH_4,LH_5,LH_6,LH_7
260,10583728.0,0.0,50.0,255.0,239.0,255.0,227.0,255.0,254.0,33.0,0.0,0.0,83.0,0.0,47.0,0.0,103.0,28.0,0.0,255.0,221.0,255.0,220.0,0.0,81.0,28.0,0.0,255.0,206.0,255.0,212.0,1.0,54.0,32.0,0.0
265,10594728.0,0.0,50.0,255.0,237.0,255.0,234.0,0.0,45.0,33.0,0.0,0.0,87.0,0.0,54.0,0.0,90.0,28.0,0.0,255.0,219.0,255.0,230.0,0.0,141.0,28.0,0.0,255.0,203.0,255.0,206.0,1.0,57.0,33.0,0.0
270,10605728.0,0.0,50.0,255.0,237.0,255.0,234.0,0.0,45.0,33.0,0.0,0.0,87.0,0.0,54.0,0.0,90.0,28.0,0.0,255.0,219.0,255.0,230.0,0.0,141.0,28.0,0.0,255.0,203.0,255.0,206.0,1.0,57.0,33.0,0.0
275,10616728.0,0.0,50.0,255.0,237.0,0.0,0.0,0.0,47.0,33.0,0.0,0.0,90.0,0.0,53.0,0.0,74.0,28.0,0.0,255.0,217.0,255.0,221.0,0.0,111.0,28.0,0.0,255.0,199.0,255.0,202.0,1.0,63.0,33.0,0.0
280,10627728.0,0.0,50.0,255.0,237.0,0.0,0.0,0.0,47.0,33.0,0.0,0.0,90.0,0.0,53.0,0.0,74.0,28.0,0.0,255.0,217.0,255.0,221.0,0.0,111.0,28.0,0.0,255.0,199.0,255.0,202.0,1.0,63.0,33.0,0.0
285,10638726.0,0.0,50.0,255.0,236.0,255.0,249.0,0.0,39.0,33.0,0.0,0.0,94.0,0.0,57.0,0.0,73.0,28.0,0.0,255.0,214.0,255.0,215.0,0.0,103.0,28.0,0.0,255.0,196.0,255.0,200.0,1.0,89.0,32.0,0.0
290,10649832.0,0.0,50.0,255.0,236.0,255.0,249.0,0.0,39.0,33.0,0.0,0.0,94.0,0.0,57.0,0.0,73.0,28.0,0.0,255.0,214.0,255.0,215.0,0.0,103.0,28.0,0.0,255.0,192.0,255.0,199.0,1.0,94.0,32.0,0.0
295,10660726.0,0.0,50.0,255.0,234.0,255.0,222.0,0.0,6.0,33.0,0.0,0.0,98.0,0.0,57.0,0.0,92.0,28.0,0.0,255.0,212.0,255.0,228.0,0.0,134.0,28.0,0.0,255.0,192.0,255.0,199.0,1.0,94.0,32.0,0.0
300,10671945.0,0.0,50.0,255.0,234.0,255.0,222.0,0.0,6.0,33.0,0.0,0.0,101.0,0.0,55.0,0.0,100.0,28.0,0.0,255.0,210.0,255.0,219.0,0.0,108.0,28.0,0.0,255.0,188.0,255.0,187.0,1.0,64.0,32.0,0.0
305,10682726.0,0.0,50.0,255.0,233.0,255.0,255.0,0.0,47.0,33.0,0.0,0.0,101.0,0.0,55.0,0.0,100.0,28.0,0.0,255.0,210.0,255.0,219.0,0.0,108.0,28.0,0.0,255.0,188.0,255.0,187.0,1.0,64.0,32.0,0.0
