epoch_s,iso_time,value,raw
1763615196.9626036,2025-11-20T16:06:36.962604,0.3292457,3.292457E-01
1763615197.0132556,2025-11-20T16:06:37.013256,0.3292457,3.292457E-01
1763615197.0684123,2025-11-20T16:06:37.068412,0.3881105,3.881105E-01
1763615197.113569,2025-11-20T16:06:37.113569,0.3881105,3.881105E-01
1763615197.1633294,2025-11-20T16:06:37.163329,0.3881105,3.881105E-01
1763615197.2137513,2025-11-20T16:06:37.213751,0.3881105,3.881105E-01
1763615197.2632697,2025-11-20T16:06:37.263270,0.3881105,3.881105E-01
1763615197.3137283,2025-11-20T16:06:37.313728,0.3881105,3.881105E-01
1763615197.3683066,2025-11-20T16:06:37.368307,0.3291354,3.291354E-01
1763615197.4132435,2025-11-20T16:06:37.413244,0.3291354,3.291354E-01
1763615197.4637885,2025-11-20T16:06:37.463789,0.3291354,3.291354E-01
1763615197.5131657,2025-11-20T16:06:37.513166,0.3291354,3.291354E-01
1763615197.5628037,2025-11-20T16:06:37.562804,0.3291354,3.291354E-01
1763615197.6134837,2025-11-20T16:06:37.613484,0.3291354,3.291354E-01
1763615197.6673021,2025-11-20T16:06:37.667302,0.3285375,3.285375E-01
1763615197.7135942,2025-11-20T16:06:37.713594,0.3285375,3.285375E-01
1763615197.763517,2025-11-20T16:06:37.763517,0.3285375,3.285375E-01
1763615197.8136842,2025-11-20T16:06:37.813684,0.3285375,3.285375E-01
1763615197.8632305,2025-11-20T16:06:37.863230,0.3285375,3.285375E-01
1763615197.9130847,2025-11-20T16:06:37.913085,0.3285375,3.285375E-01
1763615197.9670558,2025-11-20T16:06:37.967056,0.3901176,3.901176E-01
1763615198.0133703,2025-11-20T16:06:38.013370,0.3901176,3.901176E-01
1763615198.0632992,2025-11-20T16:06:38.063299,0.3901176,3.901176E-01
1763615198.1131666,2025-11-20T16:06:38.113167,0.3901176,3.901176E-01
1763615198.1633053,2025-11-20T16:06:38.163305,0.3901176,3.901176E-01
1763615198.2139144,2025-11-20T16:06:38.213914,0.3901176,3.901176E-01
1763615198.2631903,2025-11-20T16:06:38.263190,0.3901176,3.901176E-01
1763615198.3131526,2025-11-20T16:06:38.313153,0.3901176,3.901176E-01
1763615198.3631592,2025-11-20T16:06:38.363159,0.3901176,3.901176E-01
1763615198.415972,2025-11-20T16:06:38.415972,0.3825482,3.825482E-01
1763615198.4631383,2025-11-20T16:06:38.463138,0.3825482,3.825482E-01
1763615198.5130217,2025-11-20T16:06:38.513022,0.3825482,3.825482E-01
1763615198.563435,2025-11-20T16:06:38.563435,0.3825482,3.825482E-01
1763615198.6132817,2025-11-20T16:06:38.613282,0.3825482,3.825482E-01
1763615198.6634836,2025-11-20T16:06:38.663484,0.3825482,3.825482E-01
1763615198.7157862,2025-11-20T16:06:38.715786,0.3708578,3.708578E-01
1763615198.762869,2025-11-20T16:06:38.762869,0.3708578,3.708578E-01
1763615198.813364,2025-11-20T16:06:38.813364,0.3708578,3.708578E-01
1763615198.8631144,2025-11-20T16:06:38.863114,0.3708578,3.708578E-01
1763615198.9132652,2025-11-20T16:06:38.913265,0.3708578,3.708578E-01
1763615198.9636462,2025-11-20T16:06:38.963646,0.3708578,3.708578E-01
1763615199.016804,2025-11-20T16:06:39.016804,0.3715411,3.715411E-01
1763615199.063699,2025-11-20T16:06:39.063699,0.3715411,3.715411E-01
1763615199.1134524,2025-11-20T16:06:39.113452,0.3715411,3.715411E-01
1763615199.163164,2025-11-20T16:06:39.163164,0.3715411,3.715411E-01
1763615199.2141323,2025-11-20T16:06:39.214132,0.3715411,3.715411E-01
1763615199.2635498,2025-11-20T16:06:39.263550,0.3715411,3.715411E-01
1763615199.3167005,2025-11-20T16:06:39.316700,0.3713917,3.713917E-01
1763615199.36341,2025-11-20T16:06:39.363410,0.3713917,3.713917E-01
1763615199.413838,2025-11-20T16:06:39.413838,0.3713917,3.713917E-01
1763615199.4638333,2025-11-20T16:06:39.463833,0.3713917,3.713917E-01
1763615199.5136824,2025-11-20T16:06:39.513682,0.3713917,3.713917E-01
1763615199.5640116,2025-11-20T16:06:39.564012,0.3713917,3.713917E-01
1763615199.6139567,2025-11-20T16:06:39.613957,0.3713917,3.713917E-01
1763615199.6632736,2025-11-20T16:06:39.663274,0.3713917,3.713917E-01
1763615199.7141747,2025-11-20T16:06:39.714175,0.3713917,3.713917E-01
1763615199.7669244,2025-11-20T16:06:39.766924,0.3710251,3.710251E-01
1763615199.8138163,2025-11-20T16:06:39.813816,0.3710251,3.710251E-01
1763615199.8637908,2025-11-20T16:06:39.863791,0.3710251,3.710251E-01
1763615199.9136064,2025-11-20T16:06:39.913606,0.3710251,3.710251E-01
1763615199.963738,2025-11-20T16:06:39.963738,0.3710251,3.710251E-01
1763615200.013273,2025-11-20T16:06:40.013273,0.3710251,3.710251E-01
1763615200.0658777,2025-11-20T16:06:40.065878,0.3437937,3.437937E-01
1763615200.113417,2025-11-20T16:06:40.113417,0.3437937,3.437937E-01
1763615200.1633742,2025-11-20T16:06:40.163374,0.3437937,3.437937E-01
1763615200.213229,2025-11-20T16:06:40.213229,0.3437937,3.437937E-01
1763615200.2630987,2025-11-20T16:06:40.263099,0.3437937,3.437937E-01
1763615200.3134265,2025-11-20T16:06:40.313426,0.3437937,3.437937E-01
1763615200.3657668,2025-11-20T16:06:40.365767,0.1651068,1.651068E-01
1763615200.413935,2025-11-20T16:06:40.413935,0.1651068,1.651068E-01
1763615200.4635146,2025-11-20T16:06:40.463515,0.1651068,1.651068E-01
1763615200.5133715,2025-11-20T16:06:40.513371,0.1651068,1.651068E-01
1763615200.5639565,2025-11-20T16:06:40.563956,0.1651068,1.651068E-01
1763615200.6133275,2025-11-20T16:06:40.613328,0.1651068,1.651068E-01
1763615200.665566,2025-11-20T16:06:40.665566,0.1651551,1.651551E-01
1763615200.713394,2025-11-20T16:06:40.713394,0.1651551,1.651551E-01
1763615200.7632933,2025-11-20T16:06:40.763293,0.1651551,1.651551E-01
1763615200.8132877,2025-11-20T16:06:40.813288,0.1651551,1.651551E-01
