epoch_s,iso_time,value,raw
1763613635.4674783,2025-11-20T15:40:35.467478,0.1507794,1.507794E-01
1763613635.5187433,2025-11-20T15:40:35.518743,0.1507794,1.507794E-01
1763613635.568859,2025-11-20T15:40:35.568859,0.1507794,1.507794E-01
1763613635.6185944,2025-11-20T15:40:35.618594,0.1507794,1.507794E-01
1763613635.6681483,2025-11-20T15:40:35.668148,0.1507794,1.507794E-01
1763613635.7376707,2025-11-20T15:40:35.737671,0.1507154,1.507154E-01
1763613635.76809,2025-11-20T15:40:35.768090,0.1507154,1.507154E-01
1763613635.818942,2025-11-20T15:40:35.818942,0.1507154,1.507154E-01
1763613635.8678122,2025-11-20T15:40:35.867812,0.1507154,1.507154E-01
1763613635.918549,2025-11-20T15:40:35.918549,0.1507154,1.507154E-01
1763613635.9677148,2025-11-20T15:40:35.967715,0.1507154,1.507154E-01
1763613636.035984,2025-11-20T15:40:36.035984,0.1499574,1.499574E-01
1763613636.0682693,2025-11-20T15:40:36.068269,0.1499574,1.499574E-01
1763613636.1185846,2025-11-20T15:40:36.118585,0.1499574,1.499574E-01
1763613636.1682663,2025-11-20T15:40:36.168266,0.1499574,1.499574E-01
1763613636.218159,2025-11-20T15:40:36.218159,0.1499574,1.499574E-01
1763613636.2685628,2025-11-20T15:40:36.268563,0.1499574,1.499574E-01
1763613636.3182306,2025-11-20T15:40:36.318231,0.1499574,1.499574E-01
1763613636.3688908,2025-11-20T15:40:36.368891,0.1499574,1.499574E-01
1763613636.4179125,2025-11-20T15:40:36.417912,0.1499574,1.499574E-01
1763613636.4858162,2025-11-20T15:40:36.485816,0.1596371,1.596371E-01
1763613636.5185907,2025-11-20T15:40:36.518591,0.1596371,1.596371E-01
1763613636.5680602,2025-11-20T15:40:36.568060,0.1596371,1.596371E-01
1763613636.6180246,2025-11-20T15:40:36.618025,0.1596371,1.596371E-01
1763613636.6677017,2025-11-20T15:40:36.667702,0.1596371,1.596371E-01
1763613636.7179399,2025-11-20T15:40:36.717940,0.1596371,1.596371E-01
1763613636.7842834,2025-11-20T15:40:36.784283,0.1598008,1.598008E-01
1763613636.8179731,2025-11-20T15:40:36.817973,0.1598008,1.598008E-01
1763613636.8681655,2025-11-20T15:40:36.868165,0.1598008,1.598008E-01
1763613636.9180992,2025-11-20T15:40:36.918099,0.1598008,1.598008E-01
1763613636.968386,2025-11-20T15:40:36.968386,0.1598008,1.598008E-01
1763613637.0187285,2025-11-20T15:40:37.018728,0.1598008,1.598008E-01
1763613637.0839424,2025-11-20T15:40:37.083942,0.1597047,1.597047E-01
1763613637.1181526,2025-11-20T15:40:37.118153,0.1597047,1.597047E-01
1763613637.1681721,2025-11-20T15:40:37.168172,0.1597047,1.597047E-01
1763613637.2180996,2025-11-20T15:40:37.218100,0.1597047,1.597047E-01
1763613637.267993,2025-11-20T15:40:37.267993,0.1597047,1.597047E-01
1763613637.3185587,2025-11-20T15:40:37.318559,0.1597047,1.597047E-01
1763613637.3835206,2025-11-20T15:40:37.383521,0.1609218,1.609218E-01
1763613637.4178894,2025-11-20T15:40:37.417889,0.1609218,1.609218E-01
1763613637.4686131,2025-11-20T15:40:37.468613,0.1609218,1.609218E-01
1763613637.5181744,2025-11-20T15:40:37.518174,0.1609218,1.609218E-01
1763613637.5690193,2025-11-20T15:40:37.569019,0.1609218,1.609218E-01
1763613637.6178446,2025-11-20T15:40:37.617845,0.1609218,1.609218E-01
1763613637.6830382,2025-11-20T15:40:37.683038,0.1601745,1.601745E-01
1763613637.7186139,2025-11-20T15:40:37.718614,0.1601745,1.601745E-01
1763613637.7688935,2025-11-20T15:40:37.768893,0.1601745,1.601745E-01
1763613637.8190885,2025-11-20T15:40:37.819088,0.1601745,1.601745E-01
