TimeStep,Elapsed_us,L_Gait_Index,R_Gait_Index,RightHip_pos_deg,RightHip_spd_eRPM,RightHip_spd_mech_RPM,RightHip_current_A,RightHip_temp_C,RightHip_err_code,RightHip_err_text,RightKnee_pos_deg,RightKnee_spd_eRPM,RightKnee_spd_mech_RPM,RightKnee_current_A,RightKnee_temp_C,RightKnee_err_code,RightKnee_err_text,LeftKnee_pos_deg,LeftKnee_spd_eRPM,LeftKnee_spd_mech_RPM,LeftKnee_current_A,LeftKnee_temp_C,LeftKnee_err_code,LeftKnee_err_text,LeftHip_pos_deg,LeftHip_spd_eRPM,LeftHip_spd_mech_RPM,LeftHip_current_A,LeftHip_temp_C,LeftHip_err_code,LeftHip_err_text
50,10121728,0,50,0.4,0.0,0.0,0.47,30,0,OK,1.0,490.0,23.333,0.38,26,0,OK,-0.2,-10.0,-0.476,0.56,26,0,OK,0.0,-30.0,-1.429,1.08,29,0,OK
55,10132728,0,50,0.4,0.0,0.0,0.47,30,0,OK,1.0,490.0,23.333,0.38,26,0,OK,-0.2,-10.0,-0.476,0.56,26,0,OK,0.0,-30.0,-1.429,1.08,29,0,OK
60,10143728,0,50,0.4,-10.0,-0.476,0.61,30,0,OK,1.4,630.0,30.0,0.43,26,0,OK,-0.2,-20.0,-0.952,0.64,26,0,OK,-0.1,-280.0,-13.333,1.22,29,0,OK
65,10154728,0,50,0.4,-10.0,-0.476,0.61,30,0,OK,1.4,630.0,30.0,0.43,26,0,OK,-0.2,-20.0,-0.952,0.64,26,0,OK,-0.1,-280.0,-13.333,1.22,29,0,OK
70,10165728,0,50,0.3,-20.0,-0.952,0.76,30,0,OK,1.9,710.0,33.81,0.41,26,0,OK,-0.3,-270.0,-12.857,0.21,26,0,OK,-0.2,-30.0,-1.429,1.52,29,0,OK
75,10176832,0,50,0.3,-20.0,-0.952,0.76,30,0,OK,1.9,710.0,33.81,0.41,26,0,OK,-0.3,-270.0,-12.857,0.21,26,0,OK,-0.3,-240.0,-11.429,1.55,29,0,OK
80,10187728,0,50,0.3,-20.0,-0.952,0.76,30,0,OK,2.2,560.0,26.667,0.89,26,0,OK,-0.4,-70.0,-3.333,0.69,26,0,OK,-0.3,-240.0,-11.429,1.55,29,0,OK
85,10199053,0,50,0.3,-30.0,-1.429,1.11,30,0,OK,2.6,590.0,28.095,0.65,26,0,OK,-0.5,-60.0,-2.857,0.89,26,0,OK,-0.3,-20.0,-0.952,1.93,29,0,OK
90,10209728,0,50,0.3,-30.0,-1.429,1.11,30,0,OK,2.6,590.0,28.095,0.65,26,0,OK,-0.5,-60.0,-2.857,0.89,26,0,OK,-0.3,-20.0,-0.952,1.93,29,0,OK
95,10220728,0,50,0.2,-230.0,-10.952,1.46,30,0,OK,3.0,620.0,29.524,0.96,26,0,OK,-0.5,-60.0,-2.857,0.89,26,0,OK,-0.3,-40.0,-1.905,2.1,29,0,OK
100,10231728,0,50,0.2,-230.0,-10.952,1.46,30,0,OK,3.0,620.0,29.524,0.96,26,0,OK,-0.5,-60.0,-2.857,0.89,26,0,OK,-0.3,-40.0,-1.905,2.1,29,0,OK
105,10242728,0,50,0.2,-10.0,-0.476,1.38,30,0,OK,3.4,600.0,28.571,1.02,26,0,OK,-0.6,-200.0,-9.524,0.62,26,0,OK,-0.5,-340.0,-16.19,2.09,29,0,OK
110,10253728,0,50,0.2,-10.0,-0.476,1.38,30,0,OK,3.4,600.0,28.571,1.02,26,0,OK,-0.6,-200.0,-9.524,0.62,26,0,OK,-0.5,-340.0,-16.19,2.09,29,0,OK
115,10264728,0,50,0.2,0.0,0.0,1.51,30,0,OK,3.8,670.0,31.905,1.13,26,0,OK,-0.6,-20.0,-0.952,1.06,26,0,OK,-0.6,-140.0,-6.667,2.49,29,0,OK
120,10275728,0,50,0.2,0.0,0.0,1.51,30,0,OK,3.8,670.0,31.905,1.13,26,0,OK,-0.6,-20.0,-0.952,1.06,26,0,OK,-0.6,-140.0,-6.667,2.49,29,0,OK
125,10286728,0,50,0.2,0.0,0.0,1.71,30,0,OK,4.2,620.0,29.524,1.14,26,0,OK,-0.6,-20.0,-0.952,1.06,26,0,OK,-0.8,-330.0,-15.714,2.19,29,0,OK
130,10298049,0,50,0.2,0.0,0.0,1.71,30,0,OK,4.6,630.0,30.0,1.35,26,0,OK,-0.8,-90.0,-4.286,1.36,26,0,OK,-0.9,-210.0,-10.0,2.86,29,0,OK
135,10308728,0,50,0.2,0.0,0.0,1.77,30,0,OK,4.6,630.0,30.0,1.35,26,0,OK,-0.8,-90.0,-4.286,1.36,26,0,OK,-0.9,-210.0,-10.0,2.86,29,0,OK
140,10319832,0,50,0.2,0.0,0.0,1.93,30,0,OK,5.0,650.0,30.952,1.35,26,0,OK,-0.8,-110.0,-5.238,1.11,26,0,OK,-1.0,-180.0,-8.571,2.49,29,0,OK
145,10330728,0,50,0.2,0.0,0.0,1.93,30,0,OK,5.0,650.0,30.952,1.35,26,0,OK,-0.8,-110.0,-5.238,1.11,26,0,OK,-1.0,-180.0,-8.571,2.49,29,0,OK
150,10341728,0,50,0.2,0.0,0.0,2.06,30,0,OK,5.4,660.0,31.429,1.75,26,0,OK,-1.0,-190.0,-9.048,1.19,26,0,OK,-1.2,-180.0,-8.571,2.84,29,0,OK
155,10352728,0,50,0.2,0.0,0.0,2.06,30,0,OK,5.4,660.0,31.429,1.75,26,0,OK,-1.0,-190.0,-9.048,1.19,26,0,OK,-1.2,-180.0,-8.571,2.84,29,0,OK
160,10363728,0,50,0.2,10.0,0.476,2.21,30,0,OK,5.9,700.0,33.333,1.46,26,0,OK,-1.1,-90.0,-4.286,1.41,26,0,OK,-1.3,-50.0,-2.381,3.27,29,0,OK
165,10374728,0,50,0.2,10.0,0.476,2.21,30,0,OK,5.9,700.0,33.333,1.46,26,0,OK,-1.1,-90.0,-4.286,1.41,26,0,OK,-1.3,-50.0,-2.381,3.27,29,0,OK
170,10385728,0,50,0.2,10.0,0.476,2.32,30,0,OK,6.3,740.0,35.238,1.51,26,0,OK,-1.3,-400.0,-19.048,1.16,26,0,OK,-1.4,-410.0,-19.524,3.14,29,0,OK
175,10396831,0,50,0.2,10.0,0.476,2.32,30,0,OK,6.3,740.0,35.238,1.51,26,0,OK,-1.3,-400.0,-19.048,1.16,26,0,OK,-1.6,-210.0,-10.0,3.48,29,0,OK
180,10407728,0,50,0.2,10.0,0.476,2.32,30,0,OK,6.8,750.0,35.714,1.45,26,0,OK,-1.5,-80.0,-3.81,1.6,26,0,OK,-1.6,-210.0,-10.0,3.48,29,0,OK
185,10419053,0,50,0.2,20.0,0.952,2.59,30,0,OK,7.3,840.0,40.0,1.54,26,0,OK,-1.5,-210.0,-10.0,1.1,26,0,OK,-1.9,-420.0,-20.0,3.52,29,0,OK
190,10429728,0,50,0.2,20.0,0.952,2.59,30,0,OK,7.3,840.0,40.0,1.54,26,0,OK,-1.5,-210.0,-10.0,1.1,26,0,OK,-1.9,-420.0,-20.0,3.52,29,0,OK
195,10440728,0,50,0.3,40.0,1.905,2.7,30,0,OK,7.8,810.0,38.571,1.76,26,0,OK,-1.6,-30.0,-1.429,1.68,26,0,OK,-2.1,-460.0,-21.905,3.19,29,0,OK
200,10451728,0,50,0.3,40.0,1.905,2.7,30,0,OK,7.8,810.0,38.571,1.76,26,0,OK,-1.6,-30.0,-1.429,1.68,26,0,OK,-2.1,-460.0,-21.905,3.19,29,0,OK
205,10462728,0,50,0.4,240.0,11.429,2.81,30,0,OK,8.4,800.0,38.095,1.9,26,0,OK,-1.7,-250.0,-11.905,1.28,26,0,OK,-2.4,-400.0,-19.048,3.34,29,0,OK
210,10473728,0,50,0.4,240.0,11.429,2.81,30,0,OK,8.4,800.0,38.095,1.9,26,0,OK,-1.7,-250.0,-11.905,1.28,26,0,OK,-2.4,-400.0,-19.048,3.34,29,0,OK
215,10484728,0,50,0.4,30.0,1.429,2.92,30,0,OK,8.9,770.0,36.667,1.97,26,0,OK,-1.9,-330.0,-15.714,1.15,26,0,OK,-2.7,-440.0,-20.952,3.25,29,0,OK
220,10495728,0,50,0.4,30.0,1.429,2.92,30,0,OK,8.9,770.0,36.667,1.97,26,0,OK,-1.9,-330.0,-15.714,1.15,26,0,OK,-2.7,-440.0,-20.952,3.25,29,0,OK
225,10506728,0,50,0.5,260.0,12.381,2.3,30,0,OK,9.3,710.0,33.81,2.08,26,0,OK,-1.9,-330.0,-15.714,1.15,26,0,OK,-2.9,-270.0,-12.857,3.99,29,0,OK
230,10518049,0,50,0.5,260.0,12.381,2.3,30,0,OK,9.8,770.0,36.667,2.07,26,0,OK,-2.3,-350.0,-16.667,1.67,26,0,OK,-3.1,-360.0,-17.143,3.79,29,0,OK
235,10528728,0,50,0.7,300.0,14.286,3.11,30,0,OK,9.8,770.0,36.667,2.07,26,0,OK,-2.3,-350.0,-16.667,1.67,26,0,OK,-3.1,-360.0,-17.143,3.79,29,0,OK
240,10539831,0,50,0.8,130.0,6.19,2.9,30,0,OK,10.2,650.0,30.952,2.24,26,0,OK,-2.4,-160.0,-7.619,1.83,26,0,OK,-3.4,-460.0,-21.905,4.06,29,0,OK
245,10550728,0,50,0.8,130.0,6.19,2.9,30,0,OK,10.2,650.0,30.952,2.24,26,0,OK,-2.4,-160.0,-7.619,1.83,26,0,OK,-3.4,-460.0,-21.905,4.06,29,0,OK
250,10561728,0,50,1.0,390.0,18.571,3.13,30,0,OK,10.7,660.0,31.429,2.2,26,0,OK,-2.6,-250.0,-11.905,1.93,26,0,OK,-3.6,-420.0,-20.0,3.5,29,0,OK
255,10572728,0,50,1.0,390.0,18.571,3.13,30,0,OK,10.7,660.0,31.429,2.2,26,0,OK,-2.6,-250.0,-11.905,1.93,26,0,OK,-3.6,-420.0,-20.0,3.5,29,0,OK
260,10583728,0,50,1.1,100.0,4.762,3.06,30,0,OK,11.1,630.0,30.0,2.64,26,0,OK,-2.7,-150.0,-7.143,2.02,26,0,OK,-4.0,-530.0,-25.238,3.78,29,0,OK
265,10594728,0,50,1.1,100.0,4.762,3.06,30,0,OK,11.1,630.0,30.0,2.64,26,0,OK,-2.7,-150.0,-7.143,2.02,26,0,OK,-4.0,-530.0,-25.238,3.78,29,0,OK
270,10605728,0,50,1.3,320.0,15.238,2.86,30,0,OK,11.5,670.0,31.905,2.23,26,0,OK,-2.8,-170.0,-8.095,1.61,26,0,OK,-4.3,-560.0,-26.667,3.95,29,0,OK
275,10616831,0,50,1.3,320.0,15.238,2.86,30,0,OK,11.5,670.0,31.905,2.23,26,0,OK,-2.8,-170.0,-8.095,1.61,26,0,OK,-4.7,-570.0,-27.143,4.11,29,0,OK
280,10627728,0,50,1.3,320.0,15.238,2.86,30,0,OK,11.9,690.0,32.857,2.48,26,0,OK,-2.9,-100.0,-4.762,1.98,26,0,OK,-4.7,-570.0,-27.143,4.11,29,0,OK
285,10639053,0,50,1.6,140.0,6.667,3.41,30,0,OK,12.4,710.0,33.81,2.6,26,0,OK,-3.1,-170.0,-8.095,2.12,26,0,OK,-5.0,-530.0,-25.238,4.13,29,0,OK
290,10649728,0,50,1.6,140.0,6.667,3.41,30,0,OK,12.4,710.0,33.81,2.6,26,0,OK,-3.1,-170.0,-8.095,2.12,26,0,OK,-5.0,-530.0,-25.238,4.13,29,0,OK
295,10660728,0,50,1.7,170.0,8.095,3.49,30,0,OK,12.9,760.0,36.19,2.6,26,0,OK,-3.3,-340.0,-16.19,1.92,26,0,OK,-5.3,-540.0,-25.714,4.19,29,0,OK
300,10671728,0,50,1.7,170.0,8.095,3.49,30,0,OK,12.9,760.0,36.19,2.6,26,0,OK,-3.3,-340.0,-16.19,1.92,26,0,OK,-5.3,-540.0,-25.714,4.19,29,0,OK
305,10682728,0,50,1.9,160.0,7.619,3.68,30,0,OK,13.4,760.0,36.19,2.56,26,0,OK,-3.4,-150.0,-7.143,2.02,26,0,OK,-5.6,-510.0,-24.286,4.36,29,0,OK
310,10693728,0,50,1.9,160.0,7.619,3.68,30,0,OK,13.4,760.0,36.19,2.56,26,0,OK,-3.4,-150.0,-7.143,2.02,26,0,OK,-5.6,-510.0,-24.286,4.36,29,0,OK
315,10704728,0,50,2.0,340.0,16.19,3.27,30,0,OK,13.8,740.0,35.238,2.56,26,0,OK,-3.6,-400.0,-19.048,1.66,26,0,OK,-6.0,-570.0,-27.143,4.19,29,0,OK
320,10715728,0,50,2.0,340.0,16.19,3.27,30,0,OK,13.8,740.0,35.238,2.56,26,0,OK,-3.6,-400.0,-19.048,1.66,26,0,OK,-6.0,-570.0,-27.143,4.19,29,0,OK
325,10726728,0,50,2.2,220.0,10.476,3.79,30,0,OK,14.3,800.0,38.095,2.65,26,0,OK,-3.6,-400.0,-19.048,1.66,26,0,OK,-6.3,-610.0,-29.048,4.21,29,0,OK
330,10738049,0,50,2.2,220.0,10.476,3.79,30,0,OK,14.8,740.0,35.238,2.8,26,0,OK,-4.0,-260.0,-12.381,2.2,26,0,OK,-6.7,-540.0,-25.714,4.67,29,0,OK
335,10748728,0,50,2.3,320.0,15.238,3.2,30,0,OK,14.8,740.0,35.238,2.8,26,0,OK,-4.0,-260.0,-12.381,2.2,26,0,OK,-6.7,-540.0,-25.714,4.67,29,0,OK
340,10759832,0,50,2.5,310.0,14.762,3.83,30,0,OK,15.3,800.0,38.095,2.85,26,0,OK,-4.2,-310.0,-14.762,2.03,26,0,OK,-7.0,-540.0,-25.714,4.47,29,0,OK
345,10770728,0,50,2.5,310.0,14.762,3.83,30,0,OK,15.3,800.0,38.095,2.85,26,0,OK,-4.2,-310.0,-14.762,2.03,26,0,OK,-7.0,-540.0,-25.714,4.47,29,0,OK
350,10781728,0,50,2.6,220.0,10.476,4.05,30,0,OK,15.8,690.0,32.857,3.1,26,0,OK,-4.4,-230.0,-10.952,1.92,26,0,OK,-7.3,-540.0,-25.714,4.6,29,0,OK
355,10792728,0,50,2.6,220.0,10.476,4.05,30,0,OK,15.8,690.0,32.857,3.1,26,0,OK,-4.4,-230.0,-10.952,1.92,26,0,OK,-7.3,-540.0,-25.714,4.6,29,0,OK
360,10803728,0,50,2.8,380.0,18.095,3.51,30,0,OK,16.2,720.0,34.286,2.99,26,0,OK,-4.6,-290.0,-13.81,1.99,26,0,OK,-7.7,-490.0,-23.333,4.82,29,0,OK
365,10814728,0,50,2.8,380.0,18.095,3.51,30,0,OK,16.2,720.0,34.286,2.99,26,0,OK,-4.6,-290.0,-13.81,1.99,26,0,OK,-7.7,-490.0,-23.333,4.82,29,0,OK
370,10825728,0,50,3.0,240.0,11.429,3.83,30,0,OK,16.6,660.0,31.429,3.16,26,0,OK,-4.7,-150.0,-7.143,2.11,26,0,OK,-8.0,-470.0,-22.381,4.8,29,0,OK
375,10836831,0,50,3.0,240.0,11.429,3.83,30,0,OK,16.6,660.0,31.429,3.16,26,0,OK,-4.7,-150.0,-7.143,2.11,26,0,OK,-8.4,-610.0,-29.048,4.22,29,0,OK
380,10847728,0,50,3.0,240.0,11.429,3.83,30,0,OK,17.1,690.0,32.857,3.45,26,0,OK,-4.8,-120.0,-5.714,2.37,26,0,OK,-8.4,-610.0,-29.048,4.22,29,0,OK
385,10859053,0,50,3.4,280.0,13.333,3.54,30,0,OK,17.6,740.0,35.238,3.46,26,0,OK,-4.9,-140.0,-6.667,2.58,26,0,OK,-8.7,-530.0,-25.238,4.63,29,0,OK
390,10869728,0,50,3.4,280.0,13.333,3.54,30,0,OK,17.6,740.0,35.238,3.46,26,0,OK,-4.9,-140.0,-6.667,2.58,26,0,OK,-8.7,-530.0,-25.238,4.63,29,0,OK
395,10880728,0,50,3.5,130.0,6.19,3.9,30,0,OK,18.0,710.0,33.81,3.65,26,0,OK,-5.0,-80.0,-3.81,2.45,26,0,OK,-9.0,-450.0,-21.429,4.57,29,0,OK
400,10891728,0,50,3.5,130.0,6.19,3.9,30,0,OK,18.0,710.0,33.81,3.65,26,0,OK,-5.0,-80.0,-3.81,2.45,26,0,OK,-9.0,-450.0,-21.429,4.57,29,0,OK
405,10902728,0,50,3.6,100.0,4.762,4.25,30,0,OK,18.5,740.0,35.238,3.62,26,0,OK,-5.1,-220.0,-10.476,2.56,26,0,OK,-9.4,-620.0,-29.524,4.91,29,0,OK
410,10913728,0,50,3.6,100.0,4.762,4.25,30,0,OK,18.5,740.0,35.238,3.62,26,0,OK,-5.1,-220.0,-10.476,2.56,26,0,OK,-9.4,-620.0,-29.524,4.91,29,0,OK
415,10924728,0,50,3.7,160.0,7.619,4.49,30,0,OK,19.0,710.0,33.81,3.77,26,0,OK,-5.3,-220.0,-10.476,2.6,26,0,OK,-9.8,-530.0,-25.238,5.08,29,0,OK
420,10935728,0,50,3.7,160.0,7.619,4.49,30,0,OK,19.0,710.0,33.81,3.77,26,0,OK,-5.3,-220.0,-10.476,2.6,26,0,OK,-9.8,-530.0,-25.238,5.08,29,0,OK
425,10946728,0,50,3.8,80.0,3.81,4.3,30,0,OK,19.5,760.0,36.19,3.68,26,0,OK,-5.3,-220.0,-10.476,2.6,26,0,OK,-10.0,-500.0,-23.81,5.07,29,0,OK
430,10958049,0,50,3.8,80.0,3.81,4.3,30,0,OK,20.0,790.0,37.619,3.63,26,0,OK,-5.7,-310.0,-14.762,1.95,26,0,OK,-10.3,-380.0,-18.095,4.9,29,0,OK
435,10968728,0,50,3.9,140.0,6.667,4.54,30,0,OK,20.0,790.0,37.619,3.63,26,0,OK,-5.7,-310.0,-14.762,1.95,26,0,OK,-10.3,-380.0,-18.095,4.9,29,0,OK
440,10979831,0,50,4.0,270.0,12.857,4.18,30,0,OK,20.5,760.0,36.19,3.47,26,0,OK,-5.9,-260.0,-12.381,2.74,26,0,OK,-10.6,-320.0,-15.238,5.54,29,0,OK
445,10990728,0,50,4.0,270.0,12.857,4.18,30,0,OK,20.5,760.0,36.19,3.47,26,0,OK,-5.9,-260.0,-12.381,2.74,26,0,OK,-10.6,-320.0,-15.238,5.54,29,0,OK
450,11001728,0,50,4.1,40.0,1.905,4.6,30,0,OK,20.9,760.0,36.19,3.66,26,0,OK,-6.1,-350.0,-16.667,2.49,26,0,OK,-10.8,-420.0,-20.0,5.61,29,0,OK
455,11012728,0,50,4.1,40.0,1.905,4.6,30,0,OK,20.9,760.0,36.19,3.66,26,0,OK,-6.1,-350.0,-16.667,2.49,26,0,OK,-10.8,-420.0,-20.0,5.61,29,0,OK
460,11023728,0,50,4.2,300.0,14.286,4.62,30,0,OK,21.4,680.0,32.381,3.91,26,0,OK,-6.2,-240.0,-11.429,2.61,26,0,OK,-11.1,-420.0,-20.0,5.45,29,0,OK
465,11034728,0,50,4.2,300.0,14.286,4.62,30,0,OK,21.4,680.0,32.381,3.91,26,0,OK,-6.2,-240.0,-11.429,2.61,26,0,OK,-11.1,-420.0,-20.0,5.45,29,0,OK
470,11045728,0,50,4.5,390.0,18.571,4.1,30,0,OK,21.8,680.0,32.381,4.19,26,0,OK,-6.3,-200.0,-9.524,2.37,26,0,OK,-11.3,-290.0,-13.81,5.35,29,0,OK
475,11056831,0,50,4.5,390.0,18.571,4.1,30,0,OK,21.8,680.0,32.381,4.19,26,0,OK,-6.3,-200.0,-9.524,2.37,26,0,OK,-11.5,-310.0,-14.762,5.95,29,0,OK
480,11067728,0,50,4.5,390.0,18.571,4.1,30,0,OK,22.3,710.0,33.81,4.22,26,0,OK,-6.5,-230.0,-10.952,2.52,26,0,OK,-11.5,-310.0,-14.762,5.95,29,0,OK
485,11079052,0,50,5.0,390.0,18.571,4.2,30,0,OK,22.7,730.0,34.762,4.2,26,0,OK,-6.6,-140.0,-6.667,2.73,26,0,OK,-11.8,-400.0,-19.048,5.85,29,0,OK
490,11089728,0,50,5.0,390.0,18.571,4.2,30,0,OK,22.7,730.0,34.762,4.2,26,0,OK,-6.6,-140.0,-6.667,2.73,26,0,OK,-11.8,-400.0,-19.048,5.85,29,0,OK
495,11100728,0,50,5.2,370.0,17.619,4.33,30,0,OK,23.2,740.0,35.238,4.44,26,0,OK,-6.7,-110.0,-5.238,3.05,26,0,OK,-12.0,-370.0,-17.619,6.06,29,0,OK
500,11149314,2,52,5.2,370.0,17.619,4.33,30,0,OK,23.4,-190.0,-9.048,-1.63,26,0,OK,-6.7,-110.0,-5.238,3.05,26,0,OK,-12.3,-610.0,-29.048,6.9,29,0,OK
505,11351312,7,57,5.2,370.0,17.619,4.33,30,0,OK,16.4,-1200.0,-57.143,-1.03,26,0,OK,-6.7,-110.0,-5.238,3.05,26,0,OK,-14.9,-640.0,-30.476,8.89,29,0,OK
510,11553312,12,62,5.2,370.0,17.619,4.33,30,0,OK,11.0,-630.0,-30.0,2.02,26,0,OK,-6.7,-110.0,-5.238,3.05,26,0,OK,-18.7,-390.0,-18.571,9.46,29,0,OK
515,11755312,17,67,5.2,370.0,17.619,4.33,30,0,OK,8.7,-410.0,-19.524,2.59,26,0,OK,-6.7,-110.0,-5.238,3.05,26,0,OK,-18.8,310.0,14.762,10.47,29,0,OK
520,11957330,22,72,0.4,830.0,39.524,6.7,30,0,OK,8.2,-10.0,-0.476,2.78,26,0,OK,-20.7,-2210.0,-105.238,5.73,26,0,OK,-18.1,530.0,25.238,11.23,29,0,OK
525,12159312,27,77,1.8,870.0,41.429,6.79,30,0,OK,9.9,640.0,30.476,3.13,26,0,OK,-23.9,-2220.0,-105.714,5.97,26,0,OK,-10.4,850.0,40.476,8.79,29,0,OK
530,12361312,32,82,1.8,870.0,41.429,6.79,30,0,OK,13.1,540.0,25.714,2.53,26,0,OK,-23.9,-2220.0,-105.714,5.97,26,0,OK,-5.3,1320.0,62.857,5.2,29,0,OK
535,12563313,37,87,1.8,870.0,41.429,6.79,30,0,OK,14.8,380.0,18.095,3.54,26,0,OK,-23.9,-2220.0,-105.714,5.97,26,0,OK,1.3,1300.0,61.905,-2.83,29,0,OK
540,12765312,42,92,1.8,870.0,41.429,6.79,30,0,OK,15.3,0.0,0.0,4.94,26,0,OK,-23.9,-2220.0,-105.714,5.97,26,0,OK,8.1,830.0,39.524,2.61,29,0,OK
545,12967313,47,97,1.8,870.0,41.429,6.79,30,0,OK,15.2,-20.0,-0.952,5.06,26,0,OK,-23.9,-2220.0,-105.714,5.97,26,0,OK,11.0,50.0,2.381,3.65,29,0,OK
550,13169313,52,2,1.8,870.0,41.429,6.79,30,0,OK,13.0,-1190.0,-56.667,-3.02,26,0,OK,-23.9,-2220.0,-105.714,5.97,26,0,OK,10.1,-520.0,-24.762,3.61,29,0,OK
555,13371312,57,7,1.8,870.0,41.429,6.79,30,0,OK,6.8,-910.0,-43.333,2.72,26,0,OK,-23.9,-2220.0,-105.714,5.97,26,0,OK,5.6,-930.0,-44.286,2.17,29,0,OK
560,13573312,62,12,1.8,870.0,41.429,6.79,30,0,OK,1.0,-80.0,-3.81,2.42,26,0,OK,-23.9,-2220.0,-105.714,5.97,26,0,OK,0.0,-820.0,-39.048,0.73,29,0,OK
565,13775312,67,17,1.8,870.0,41.429,6.79,30,0,OK,4.5,1760.0,83.81,5.01,26,0,OK,-23.9,-2220.0,-105.714,5.97,26,0,OK,-4.6,-420.0,-20.0,0.54,29,0,OK
570,13977313,72,22,15.1,-60.0,-2.857,10.37,30,0,OK,7.4,2180.0,103.81,5.07,26,0,OK,-10.6,210.0,10.0,1.96,26,0,OK,-5.3,-470.0,-22.381,0.76,29,0,OK
575,14179312,77,27,14.9,-10.0,-0.476,9.72,30,0,OK,39.0,2580.0,122.857,7.25,26,0,OK,-10.5,140.0,6.667,2.03,26,0,OK,-7.6,-240.0,-11.429,7.9,29,0,OK
580,14381312,82,32,14.9,-10.0,-0.476,9.72,30,0,OK,51.3,1320.0,62.857,6.29,26,0,OK,-10.5,140.0,6.667,2.03,26,0,OK,-9.2,-680.0,-32.381,10.33,29,0,OK
585,14583313,87,37,14.9,-10.0,-0.476,9.72,30,0,OK,53.3,-430.0,-20.476,6.27,26,0,OK,-10.5,140.0,6.667,2.03,26,0,OK,-13.3,-1020.0,-48.571,11.82,29,0,OK
590,14785312,92,42,14.9,-10.0,-0.476,9.72,30,0,OK,45.6,-2290.0,-109.048,-6.56,26,0,OK,-10.5,140.0,6.667,2.03,26,0,OK,-18.9,-900.0,-42.857,10.43,29,0,OK
595,14987313,97,47,14.9,-10.0,-0.476,9.72,30,0,OK,31.9,-2350.0,-111.905,-5.18,26,0,OK,-10.5,140.0,6.667,2.03,26,0,OK,-23.3,-470.0,-22.381,8.96,29,0,OK
600,15189313,2,52,14.9,-10.0,-0.476,9.72,30,0,OK,21.0,-1530.0,-72.857,-3.29,26,0,OK,-10.5,140.0,6.667,2.03,26,0,OK,-23.5,1180.0,56.19,-4.94,29,0,OK
605,15391312,7,57,14.9,-10.0,-0.476,9.72,30,0,OK,15.0,-590.0,-28.095,1.48,26,0,OK,-10.5,140.0,6.667,2.03,26,0,OK,-19.0,1100.0,52.381,8.19,29,0,OK
