epoch_s,iso_time,value,raw
1763530792.345948,2025-11-19T16:39:52.345948,0.1576484,1.576484E-01
1763530792.3966203,2025-11-19T16:39:52.396620,0.1576484,1.576484E-01
1763530792.4464746,2025-11-19T16:39:52.446475,0.1576484,1.576484E-01
1763530792.4968812,2025-11-19T16:39:52.496881,0.1576484,1.576484E-01
1763530792.5491538,2025-11-19T16:39:52.549154,0.1576911,1.576911E-01
1763530792.596707,2025-11-19T16:39:52.596707,0.1576911,1.576911E-01
1763530792.6468632,2025-11-19T16:39:52.646863,0.1576911,1.576911E-01
1763530792.6968534,2025-11-19T16:39:52.696853,0.1576911,1.576911E-01
1763530792.746522,2025-11-19T16:39:52.746522,0.1576911,1.576911E-01
1763530792.7967954,2025-11-19T16:39:52.796795,0.1576911,1.576911E-01
1763530792.8491116,2025-11-19T16:39:52.849112,0.1569597,1.569597E-01
1763530792.896807,2025-11-19T16:39:52.896807,0.1569597,1.569597E-01
1763530792.9468246,2025-11-19T16:39:52.946825,0.1569597,1.569597E-01
1763530792.9967597,2025-11-19T16:39:52.996760,0.1569597,1.569597E-01
1763530793.0466473,2025-11-19T16:39:53.046647,0.1569597,1.569597E-01
1763530793.0968606,2025-11-19T16:39:53.096861,0.1569597,1.569597E-01
1763530793.1469424,2025-11-19T16:39:53.146942,0.1569597,1.569597E-01
1763530793.1971886,2025-11-19T16:39:53.197189,0.1569597,1.569597E-01
1763530793.2976983,2025-11-19T16:39:53.297698,0.1581252,1.581252E-01
1763530793.3029077,2025-11-19T16:39:53.302908,0.1581252,1.581252E-01
1763530793.3463378,2025-11-19T16:39:53.346338,0.1581252,1.581252E-01
1763530793.3966475,2025-11-19T16:39:53.396647,0.1581252,1.581252E-01
1763530793.447678,2025-11-19T16:39:53.447678,0.1581252,1.581252E-01
1763530793.4970338,2025-11-19T16:39:53.497034,0.1581252,1.581252E-01
1763530793.5477216,2025-11-19T16:39:53.547722,0.1581252,1.581252E-01
1763530793.5997894,2025-11-19T16:39:53.599789,0.1581074,1.581074E-01
1763530793.6470637,2025-11-19T16:39:53.647064,0.1581074,1.581074E-01
1763530793.6970122,2025-11-19T16:39:53.697012,0.1581074,1.581074E-01
1763530793.7471275,2025-11-19T16:39:53.747128,0.1581074,1.581074E-01
1763530793.7972393,2025-11-19T16:39:53.797239,0.1581074,1.581074E-01
1763530793.8470814,2025-11-19T16:39:53.847081,0.1581074,1.581074E-01
1763530793.899562,2025-11-19T16:39:53.899562,0.15799,1.579900E-01
1763530793.9465735,2025-11-19T16:39:53.946573,0.15799,1.579900E-01
1763530793.997084,2025-11-19T16:39:53.997084,0.15799,1.579900E-01
1763530794.0461864,2025-11-19T16:39:54.046186,0.15799,1.579900E-01
1763530794.0968206,2025-11-19T16:39:54.096821,0.15799,1.579900E-01
1763530794.1477034,2025-11-19T16:39:54.147703,0.15799,1.579900E-01
1763530794.1994467,2025-11-19T16:39:54.199447,0.1579313,1.579313E-01
1763530794.247754,2025-11-19T16:39:54.247754,0.1579313,1.579313E-01
1763530794.2968862,2025-11-19T16:39:54.296886,0.1579313,1.579313E-01
1763530794.3474495,2025-11-19T16:39:54.347450,0.1579313,1.579313E-01
1763530794.3971713,2025-11-19T16:39:54.397171,0.1579313,1.579313E-01
1763530794.4465923,2025-11-19T16:39:54.446592,0.1579313,1.579313E-01
1763530794.4988115,2025-11-19T16:39:54.498811,0.1581555,1.581555E-01
1763530794.54697,2025-11-19T16:39:54.546970,0.1581555,1.581555E-01
1763530794.597345,2025-11-19T16:39:54.597345,0.1581555,1.581555E-01
1763530794.646556,2025-11-19T16:39:54.646556,0.1581555,1.581555E-01
1763530794.6968284,2025-11-19T16:39:54.696828,0.1581555,1.581555E-01
1763530794.7614272,2025-11-19T16:39:54.761427,0.1581555,1.581555E-01
1763530794.797883,2025-11-19T16:39:54.797883,0.1581555,1.581555E-01
