TimeStep,Elapsed_us,L_Gait_Index,R_Gait_Index,RightHip_pos_deg,RightHip_spd_eRPM,RightHip_spd_mech_RPM,RightHip_current_A,RightHip_temp_C,RightHip_err_code,RightHip_err_text,RightKnee_pos_deg,RightKnee_spd_eRPM,RightKnee_spd_mech_RPM,RightKnee_current_A,RightKnee_temp_C,RightKnee_err_code,RightKnee_err_text,LeftKnee_pos_deg,LeftKnee_spd_eRPM,LeftKnee_spd_mech_RPM,LeftKnee_current_A,LeftKnee_temp_C,LeftKnee_err_code,LeftKnee_err_text,LeftHip_pos_deg,LeftHip_spd_eRPM,LeftHip_spd_mech_RPM,LeftHip_current_A,LeftHip_temp_C,LeftHip_err_code,LeftHip_err_text
85,4152315,86,36,24.9,-740.0,-35.238,8.35,42,0,OK,29.8,2600.0,123.81,5.26,38,0,OK,-10.0,-290.0,-13.81,2.35,39,0,OK,-10.7,-900.0,-42.857,5.18,48,0,OK
90,4354315,91,41,24.9,-740.0,-35.238,8.35,42,0,OK,29.8,2600.0,123.81,5.26,38,0,OK,-11.7,-460.0,-21.905,2.12,39,0,OK,-15.0,-520.0,-24.762,5.57,48,0,OK
95,4556315,96,46,24.9,-740.0,-35.238,8.35,42,0,OK,29.8,2600.0,123.81,5.26,38,0,OK,-12.6,-130.0,-6.19,2.59,39,0,OK,-17.4,-90.0,-4.286,5.86,48,0,OK
100,4758315,1,51,24.9,-740.0,-35.238,8.35,42,0,OK,29.8,2600.0,123.81,5.26,38,0,OK,-12.0,630.0,30.0,2.12,39,0,OK,-17.4,90.0,4.286,5.26,48,0,OK
105,4960315,6,56,24.9,-740.0,-35.238,8.35,42,0,OK,29.8,2600.0,123.81,5.26,38,0,OK,-7.6,810.0,38.571,2.18,39,0,OK,-16.6,20.0,0.952,6.71,48,0,OK
110,5162315,11,61,24.9,-740.0,-35.238,8.35,42,0,OK,29.8,2600.0,123.81,5.26,38,0,OK,-1.7,830.0,39.524,-1.55,39,0,OK,-17.0,-220.0,-10.476,7.98,48,0,OK
115,5364315,16,66,24.9,-740.0,-35.238,8.35,42,0,OK,29.8,2600.0,123.81,5.26,38,0,OK,-1.9,-1160.0,-55.238,2.83,39,0,OK,-17.5,220.0,10.476,7.42,48,0,OK
120,5566315,21,71,24.9,-740.0,-35.238,8.35,42,0,OK,15.4,0.0,0.0,2.38,38,0,OK,-16.5,-2260.0,-107.619,2.92,39,0,OK,-16.9,460.0,21.905,7.26,48,0,OK
125,5768315,26,76,13.0,410.0,19.524,8.67,42,0,OK,15.3,-150.0,-7.143,2.89,38,0,OK,-34.2,-2650.0,-126.19,3.8,39,0,OK,-8.9,910.0,43.333,3.34,48,0,OK
130,5970315,31,81,14.9,620.0,29.524,9.18,42,0,OK,15.3,-150.0,-7.143,2.89,38,0,OK,-46.5,-1690.0,-80.476,3.79,39,0,OK,-2.2,1580.0,75.238,-1.49,48,0,OK
135,6172315,36,86,14.9,620.0,29.524,9.18,42,0,OK,15.3,-150.0,-7.143,2.89,38,0,OK,-50.9,50.0,2.381,3.77,39,0,OK,6.1,1700.0,80.952,0.27,48,0,OK
140,6374315,41,91,14.9,620.0,29.524,9.18,42,0,OK,15.3,-150.0,-7.143,2.89,38,0,OK,-46.1,1950.0,92.857,-3.24,39,0,OK,14.4,1000.0,47.619,-0.43,48,0,OK
145,6576315,46,96,14.9,620.0,29.524,9.18,42,0,OK,15.3,-150.0,-7.143,2.89,38,0,OK,-32.9,2490.0,118.571,-2.8,39,0,OK,17.7,10.0,0.476,0.22,48,0,OK
150,6778315,51,1,14.9,620.0,29.524,9.18,42,0,OK,15.3,-150.0,-7.143,2.89,38,0,OK,-20.5,1570.0,74.762,-0.96,39,0,OK,16.2,-690.0,-32.857,-0.62,48,0,OK
155,6980315,56,6,14.9,620.0,29.524,9.18,42,0,OK,15.3,-150.0,-7.143,2.89,38,0,OK,-12.6,840.0,40.0,0.05,39,0,OK,11.5,-720.0,-34.286,1.66,48,0,OK
160,7182315,61,11,14.9,620.0,29.524,9.18,42,0,OK,15.3,-150.0,-7.143,2.89,38,0,OK,-9.3,50.0,2.381,1.37,39,0,OK,6.6,-680.0,-32.381,3.08,48,0,OK
165,7384315,66,16,14.9,620.0,29.524,9.18,42,0,OK,15.3,-150.0,-7.143,2.89,38,0,OK,-7.6,10.0,0.476,1.22,39,0,OK,3.1,-310.0,-14.762,2.53,48,0,OK
170,7586315,71,21,14.9,620.0,29.524,9.18,42,0,OK,26.2,2420.0,115.238,5.2,38,0,OK,-7.4,70.0,3.333,0.83,39,0,OK,2.7,-140.0,-6.667,1.87,48,0,OK
175,7788315,76,26,24.5,-660.0,-31.429,9.41,42,0,OK,29.6,2400.0,114.286,5.33,38,0,OK,-6.3,-20.0,-0.952,0.79,39,0,OK,-1.4,-590.0,-28.095,3.28,48,0,OK
180,7990315,81,31,24.5,-660.0,-31.429,9.41,42,0,OK,29.6,2400.0,114.286,5.33,38,0,OK,-7.3,-590.0,-28.095,1.57,39,0,OK,-5.0,-830.0,-39.524,4.62,49,0,OK
185,8192315,86,36,24.5,-660.0,-31.429,9.41,42,0,OK,29.6,2400.0,114.286,5.33,38,0,OK,-9.8,-520.0,-24.762,1.98,39,0,OK,-10.0,-1060.0,-50.476,5.05,48,0,OK
190,8394315,91,41,24.5,-660.0,-31.429,9.41,42,0,OK,29.6,2400.0,114.286,5.33,38,0,OK,-10.3,-40.0,-1.905,3.67,39,0,OK,-13.2,-80.0,-3.81,7.48,48,0,OK
195,8596315,96,46,24.5,-660.0,-31.429,9.41,42,0,OK,29.6,2400.0,114.286,5.33,38,0,OK,-11.9,0.0,0.0,3.14,39,0,OK,-13.9,-140.0,-6.667,8.23,48,0,OK
200,8798315,1,51,24.5,-660.0,-31.429,9.41,42,0,OK,29.6,2400.0,114.286,5.33,38,0,OK,-11.8,140.0,6.667,1.78,39,0,OK,-16.1,-260.0,-12.381,5.75,48,0,OK
205,9000315,6,56,24.5,-660.0,-31.429,9.41,42,0,OK,29.6,2400.0,114.286,5.33,38,0,OK,-8.8,750.0,35.714,-1.1,39,0,OK,-17.9,-310.0,-14.762,5.47,48,0,OK
210,9202315,11,61,24.5,-660.0,-31.429,9.41,42,0,OK,29.6,2400.0,114.286,5.33,38,0,OK,-2.1,1050.0,50.0,-1.08,39,0,OK,-18.8,0.0,0.0,6.92,48,0,OK
215,9404315,16,66,24.5,-660.0,-31.429,9.41,42,0,OK,29.6,2400.0,114.286,5.33,38,0,OK,-1.8,-760.0,-36.19,3.61,39,0,OK,-16.9,430.0,20.476,7.83,48,0,OK
220,9606315,21,71,24.5,-660.0,-31.429,9.41,42,0,OK,16.0,-30.0,-1.429,1.94,38,0,OK,-16.2,-2360.0,-112.381,3.21,39,0,OK,-16.3,510.0,24.286,7.7,48,0,OK
225,9808315,26,76,17.9,360.0,17.143,6.68,42,0,OK,16.0,20.0,0.952,2.0,38,0,OK,-19.4,-2290.0,-109.048,3.49,39,0,OK,-8.5,850.0,40.476,3.75,48,0,OK
230,10010315,31,81,18.4,170.0,8.095,7.12,42,0,OK,16.0,20.0,0.952,2.0,38,0,OK,-46.9,-1700.0,-80.952,3.61,39,0,OK,-3.5,1420.0,67.619,-0.14,48,0,OK
235,10212315,36,86,18.4,170.0,8.095,7.12,42,0,OK,16.0,20.0,0.952,2.0,38,0,OK,-51.5,50.0,2.381,3.38,39,0,OK,4.7,1420.0,67.619,1.2,48,0,OK
240,10414314,41,91,18.4,170.0,8.095,7.12,42,0,OK,16.0,20.0,0.952,2.0,38,0,OK,-46.3,2060.0,98.095,-3.55,39,0,OK,13.8,1270.0,60.476,0.23,48,0,OK
245,10616315,46,96,18.4,170.0,8.095,7.12,42,0,OK,16.0,20.0,0.952,2.0,38,0,OK,-32.5,2550.0,121.429,-2.92,39,0,OK,18.4,120.0,5.714,0.62,48,0,OK
250,10818315,51,1,18.4,170.0,8.095,7.12,42,0,OK,16.0,20.0,0.952,2.0,38,0,OK,-20.0,1780.0,84.762,-1.49,39,0,OK,17.1,-360.0,-17.143,0.74,48,0,OK
255,11020315,56,6,18.4,170.0,8.095,7.12,42,0,OK,16.0,20.0,0.952,2.0,38,0,OK,-12.4,810.0,38.571,0.07,39,0,OK,11.9,-1150.0,-54.762,-1.75,48,0,OK
260,11222315,61,11,18.4,170.0,8.095,7.12,42,0,OK,16.0,20.0,0.952,2.0,38,0,OK,-9.4,40.0,1.905,1.51,39,0,OK,5.9,-600.0,-28.571,2.94,48,0,OK
265,11424315,66,16,18.4,170.0,8.095,7.12,42,0,OK,16.0,20.0,0.952,2.0,38,0,OK,-7.7,380.0,18.095,1.07,39,0,OK,2.1,-320.0,-15.238,2.72,48,0,OK
270,11626315,71,21,18.4,170.0,8.095,7.12,42,0,OK,26.0,2480.0,118.095,5.52,38,0,OK,-7.3,200.0,9.524,0.51,39,0,OK,1.8,-20.0,-0.952,2.08,48,0,OK
275,11828314,76,26,24.6,-560.0,-26.667,9.38,42,0,OK,29.4,2380.0,113.333,5.73,38,0,OK,-6.9,250.0,11.905,0.42,39,0,OK,-0.5,-630.0,-30.0,3.75,48,0,OK
280,12030315,81,31,23.9,-540.0,-25.714,8.67,42,0,OK,29.4,2380.0,113.333,5.73,38,0,OK,-7.1,-470.0,-22.381,2.04,39,0,OK,-4.0,-790.0,-37.619,5.34,48,0,OK
285,12232315,86,36,23.9,-540.0,-25.714,8.67,42,0,OK,29.4,2380.0,113.333,5.73,38,0,OK,-9.7,-690.0,-32.857,2.03,39,0,OK,-10.0,-1160.0,-55.238,4.87,48,0,OK
290,12434315,91,41,23.9,-540.0,-25.714,8.67,42,0,OK,29.4,2380.0,113.333,5.73,38,0,OK,-12.2,-440.0,-20.952,2.04,39,0,OK,-16.1,-880.0,-41.905,4.6,48,0,OK
295,12636315,96,46,23.9,-540.0,-25.714,8.67,42,0,OK,29.4,2380.0,113.333,5.73,38,0,OK,-13.5,10.0,0.476,2.06,39,0,OK,-18.9,-100.0,-4.762,4.83,48,0,OK
300,12838315,1,51,23.9,-540.0,-25.714,8.67,42,0,OK,29.4,2380.0,113.333,5.73,38,0,OK,-12.6,670.0,31.905,1.54,39,0,OK,-18.0,220.0,10.476,4.77,48,0,OK
305,13040315,6,56,23.9,-540.0,-25.714,8.67,42,0,OK,29.4,2380.0,113.333,5.73,38,0,OK,-7.4,840.0,40.0,2.32,39,0,OK,-16.0,380.0,18.095,7.25,48,0,OK
310,13242315,11,61,23.9,-540.0,-25.714,8.67,42,0,OK,29.4,2380.0,113.333,5.73,38,0,OK,-1.0,840.0,40.0,-1.9,39,0,OK,-15.7,-60.0,-2.857,9.0,48,0,OK
315,13444315,16,66,23.9,-540.0,-25.714,8.67,42,0,OK,29.4,2380.0,113.333,5.73,38,0,OK,-1.7,-1120.0,-53.333,3.13,39,0,OK,-16.5,0.0,0.0,7.42,48,0,OK
320,13646315,21,71,23.9,-540.0,-25.714,8.67,42,0,OK,15.5,-40.0,-1.905,2.34,38,0,OK,-16.8,-2410.0,-114.762,2.47,39,0,OK,-16.5,70.0,3.333,7.12,48,0,OK
325,13848315,26,76,14.9,510.0,24.286,8.5,42,0,OK,15.4,-50.0,-2.381,2.5,38,0,OK,-20.0,-2330.0,-110.952,2.93,39,0,OK,-10.2,1030.0,49.048,2.89,48,0,OK
330,14050315,31,81,15.8,780.0,37.143,8.26,42,0,OK,15.4,-50.0,-2.381,2.5,38,0,OK,-46.7,-1450.0,-69.048,3.9,39,0,OK,-2.8,1570.0,74.762,-0.87,48,0,OK
335,14252315,36,86,15.8,780.0,37.143,8.26,42,0,OK,15.4,-50.0,-2.381,2.5,38,0,OK,-50.4,100.0,4.762,4.2,39,0,OK,7.2,1820.0,86.667,-1.28,48,0,OK
340,14454315,41,91,15.8,780.0,37.143,8.26,42,0,OK,15.4,-50.0,-2.381,2.5,38,0,OK,-45.6,1770.0,84.286,-3.43,39,0,OK,15.9,880.0,41.905,-0.81,48,0,OK
345,14656315,46,96,15.8,780.0,37.143,8.26,42,0,OK,15.4,-50.0,-2.381,2.5,38,0,OK,-32.8,2330.0,110.952,-2.48,39,0,OK,17.9,-60.0,-2.857,0.14,48,0,OK
350,14858315,51,1,15.8,780.0,37.143,8.26,42,0,OK,15.4,-50.0,-2.381,2.5,38,0,OK,-20.7,1710.0,81.429,-0.55,39,0,OK,15.2,-660.0,-31.429,0.84,48,0,OK
355,15060315,56,6,15.8,780.0,37.143,8.26,42,0,OK,15.4,-50.0,-2.381,2.5,38,0,OK,-12.9,620.0,29.524,0.81,39,0,OK,10.6,-780.0,-37.143,2.44,48,0,OK
360,15262315,61,11,15.8,780.0,37.143,8.26,42,0,OK,15.4,-50.0,-2.381,2.5,38,0,OK,-9.2,240.0,11.429,0.9,39,0,OK,6.3,-500.0,-23.81,2.87,48,0,OK
365,15464315,66,16,15.8,780.0,37.143,8.26,42,0,OK,15.4,-50.0,-2.381,2.5,38,0,OK,-7.4,0.0,0.0,1.06,39,0,OK,3.9,-30.0,-1.429,1.32,48,0,OK
370,15666315,71,21,15.8,780.0,37.143,8.26,42,0,OK,26.1,2420.0,115.238,5.39,38,0,OK,-6.2,440.0,20.952,-0.13,39,0,OK,3.7,-40.0,-1.905,0.82,48,0,OK
375,15868315,76,26,24.2,-490.0,-23.333,9.32,42,0,OK,29.4,2360.0,112.381,5.7,38,0,OK,-6.0,20.0,0.952,-0.1,39,0,OK,-1.1,-870.0,-41.429,2.71,48,0,OK
380,16070315,81,31,23.4,-480.0,-22.857,8.71,42,0,OK,29.4,2360.0,112.381,5.7,38,0,OK,-7.8,-490.0,-23.333,1.95,39,0,OK,-5.4,-860.0,-40.952,4.3,48,0,OK
385,16272315,86,36,23.4,-480.0,-22.857,8.71,42,0,OK,29.4,2360.0,112.381,5.7,38,0,OK,-10.1,-370.0,-17.619,1.81,39,0,OK,-10.9,-1070.0,-50.952,4.73,48,0,OK
390,16474315,91,41,23.4,-480.0,-22.857,8.71,42,0,OK,29.4,2360.0,112.381,5.7,38,0,OK,-12.1,-420.0,-20.0,1.82,39,0,OK,-15.6,-680.0,-32.381,4.99,48,0,OK
395,16676315,96,46,23.4,-480.0,-22.857,8.71,42,0,OK,29.4,2360.0,112.381,5.7,38,0,OK,-13.1,-80.0,-3.81,2.19,39,0,OK,-17.8,-50.0,-2.381,5.53,48,0,OK
400,16878315,1,51,23.4,-480.0,-22.857,8.71,42,0,OK,29.4,2360.0,112.381,5.7,38,0,OK,-12.2,540.0,25.714,1.73,39,0,OK,-17.4,80.0,3.81,5.27,48,0,OK
405,17080315,6,56,23.4,-480.0,-22.857,8.71,42,0,OK,29.4,2360.0,112.381,5.7,38,0,OK,-7.5,860.0,40.952,-2.04,39,0,OK,-16.5,20.0,0.952,6.72,48,0,OK
410,17282315,11,61,23.4,-480.0,-22.857,8.71,42,0,OK,29.4,2360.0,112.381,5.7,38,0,OK,-1.2,950.0,45.238,-1.91,39,0,OK,-16.7,-120.0,-5.714,8.38,48,0,OK
415,17484315,16,66,23.4,-480.0,-22.857,8.71,42,0,OK,29.4,2360.0,112.381,5.7,38,0,OK,-1.7,-1040.0,-49.524,3.16,39,0,OK,-16.8,50.0,2.381,7.35,48,0,OK
420,17686315,21,71,23.4,-480.0,-22.857,8.71,42,0,OK,15.4,-240.0,-11.429,2.52,38,0,OK,-16.4,-2280.0,-108.571,2.8,39,0,OK,-16.5,120.0,5.714,7.17,48,0,OK
425,17888315,26,76,14.9,340.0,16.19,8.52,42,0,OK,15.4,0.0,0.0,2.47,38,0,OK,-19.8,-2520.0,-120.0,2.72,39,0,OK,-9.5,1150.0,54.762,3.46,48,0,OK
430,18090315,31,81,15.8,710.0,33.81,8.21,42,0,OK,15.4,0.0,0.0,2.47,38,0,OK,-46.7,-1510.0,-71.905,3.94,39,0,OK,-2.8,1440.0,68.571,-0.77,48,0,OK
435,18292315,36,86,15.8,710.0,33.81,8.21,42,0,OK,15.4,0.0,0.0,2.47,38,0,OK,-50.6,80.0,3.81,4.0,39,0,OK,6.7,1540.0,73.333,0.01,48,0,OK
440,18494315,41,91,15.8,710.0,33.81,8.21,42,0,OK,15.4,0.0,0.0,2.47,38,0,OK,-45.7,1840.0,87.619,-3.36,39,0,OK,15.5,1010.0,48.095,-0.65,48,0,OK
445,18696315,46,96,15.8,710.0,33.81,8.21,42,0,OK,15.4,0.0,0.0,2.47,38,0,OK,-32.7,2480.0,118.095,-2.68,39,0,OK,18.0,-20.0,-0.952,0.31,48,0,OK
450,18898315,51,1,15.8,710.0,33.81,8.21,42,0,OK,15.4,0.0,0.0,2.47,38,0,OK,-20.6,1640.0,78.095,-0.85,39,0,OK,15.6,-780.0,-37.143,-0.97,48,0,OK
455,19100315,56,6,15.8,710.0,33.81,8.21,42,0,OK,15.4,0.0,0.0,2.47,38,0,OK,-12.8,580.0,27.619,0.62,39,0,OK,10.8,-770.0,-36.667,2.46,48,0,OK
460,19302315,61,11,15.8,710.0,33.81,8.21,42,0,OK,15.4,0.0,0.0,2.47,38,0,OK,-9.3,140.0,6.667,1.21,39,0,OK,6.2,-530.0,-25.238,2.54,48,0,OK
465,19504315,66,16,15.8,710.0,33.81,8.21,42,0,OK,15.4,0.0,0.0,2.47,38,0,OK,-7.6,-70.0,-3.333,1.13,39,0,OK,3.6,-100.0,-4.762,1.39,48,0,OK
470,19706315,71,21,15.8,710.0,33.81,8.21,42,0,OK,26.0,2430.0,115.714,5.32,38,0,OK,-6.3,170.0,8.095,0.15,39,0,OK,3.4,-140.0,-6.667,1.08,48,0,OK
475,19908315,76,26,24.4,-450.0,-21.429,9.14,42,0,OK,29.5,2370.0,112.857,5.39,38,0,OK,-6.1,0.0,0.0,0.0,39,0,OK,-1.0,-840.0,-40.0,2.9,48,0,OK
480,20110315,81,31,23.5,-570.0,-27.143,8.98,42,0,OK,29.5,2370.0,112.857,5.39,38,0,OK,-7.7,-560.0,-26.667,1.58,39,0,OK,-5.2,-910.0,-43.333,4.28,48,0,OK
485,20312315,86,36,23.5,-570.0,-27.143,8.98,42,0,OK,29.5,2370.0,112.857,5.39,38,0,OK,-10.0,-430.0,-20.476,2.21,39,0,OK,-10.7,-1130.0,-53.81,4.97,48,0,OK
490,20514315,91,41,23.5,-570.0,-27.143,8.98,42,0,OK,29.5,2370.0,112.857,5.39,38,0,OK,-12.1,-460.0,-21.905,2.01,39,0,OK,-15.7,-720.0,-34.286,4.69,48,0,OK
495,20716315,96,46,23.5,-570.0,-27.143,8.98,42,0,OK,29.5,2370.0,112.857,5.39,38,0,OK,-13.2,-50.0,-2.381,2.21,39,0,OK,-18.1,-200.0,-9.524,4.92,48,0,OK
500,20918315,1,51,23.5,-570.0,-27.143,8.98,42,0,OK,29.5,2370.0,112.857,5.39,38,0,OK,-12.2,560.0,26.667,1.63,39,0,OK,-17.7,70.0,3.333,4.97,48,0,OK
505,21120315,6,56,23.5,-570.0,-27.143,8.98,42,0,OK,29.5,2370.0,112.857,5.39,38,0,OK,-7.6,910.0,43.333,-2.26,39,0,OK,-16.5,50.0,2.381,6.7,48,0,OK
510,21322315,11,61,23.5,-570.0,-27.143,8.98,42,0,OK,29.5,2370.0,112.857,5.39,38,0,OK,-1.1,800.0,38.095,1.77,39,0,OK,-16.7,-40.0,-1.905,8.35,48,0,OK
515,21524315,16,66,23.5,-570.0,-27.143,8.98,42,0,OK,29.5,2370.0,112.857,5.39,38,0,OK,-1.7,-1050.0,-50.0,3.22,39,0,OK,-16.8,40.0,1.905,7.36,48,0,OK
520,21726315,21,71,23.5,-570.0,-27.143,8.98,42,0,OK,15.4,-210.0,-10.0,2.74,38,0,OK,-16.5,-2260.0,-107.619,2.88,39,0,OK,-16.5,130.0,6.19,7.13,48,0,OK
525,21928315,26,76,14.9,370.0,17.619,8.61,42,0,OK,15.4,-10.0,-0.476,2.5,38,0,OK,-19.8,-2490.0,-118.571,2.75,39,0,OK,-9.7,1120.0,53.333,3.32,48,0,OK
530,22130315,31,81,15.8,710.0,33.81,8.12,42,0,OK,15.4,-10.0,-0.476,2.5,38,0,OK,-46.7,-1490.0,-70.952,4.0,39,0,OK,-2.8,1470.0,70.0,-0.92,48,0,OK
535,22332315,36,86,15.8,710.0,33.81,8.12,42,0,OK,15.4,-10.0,-0.476,2.5,38,0,OK,-50.6,70.0,3.333,4.02,39,0,OK,6.7,1540.0,73.333,-0.28,48,0,OK
540,22534315,41,91,15.8,710.0,33.81,8.12,42,0,OK,15.4,-10.0,-0.476,2.5,38,0,OK,-45.7,1830.0,87.143,-3.42,39,0,OK,15.5,960.0,45.714,-0.61,48,0,OK
545,22736315,46,96,15.8,710.0,33.81,8.12,42,0,OK,15.4,-10.0,-0.476,2.5,38,0,OK,-32.7,2450.0,116.667,-2.62,39,0,OK,18.0,-10.0,-0.476,0.31,48,0,OK
550,22938315,51,1,15.8,710.0,33.81,8.12,42,0,OK,15.4,-10.0,-0.476,2.5,38,0,OK,-20.6,1650.0,78.571,-0.82,39,0,OK,15.6,-750.0,-35.714,-0.81,48,0,OK
555,23140315,56,6,15.8,710.0,33.81,8.12,42,0,OK,15.4,-10.0,-0.476,2.5,38,0,OK,-12.8,580.0,27.619,0.64,39,0,OK,10.8,-770.0,-36.667,2.51,48,0,OK
560,23342315,61,11,15.8,710.0,33.81,8.12,42,0,OK,15.4,-10.0,-0.476,2.5,38,0,OK,-9.2,140.0,6.667,1.15,39,0,OK,6.2,-540.0,-25.714,2.53,48,0,OK
565,23544315,66,16,15.8,710.0,33.81,8.12,42,0,OK,15.4,-10.0,-0.476,2.5,38,0,OK,-7.5,-40.0,-1.905,1.15,39,0,OK,3.7,-90.0,-4.286,1.7,48,0,OK
570,23746315,71,21,15.8,710.0,33.81,8.12,42,0,OK,26.1,2420.0,115.238,5.26,38,0,OK,-6.3,400.0,19.048,0.04,39,0,OK,3.4,-60.0,-2.857,1.12,48,0,OK
575,23948315,76,26,24.4,-460.0,-21.905,9.28,42,0,OK,29.5,2370.0,112.857,5.54,38,0,OK,-6.1,30.0,1.429,-0.01,39,0,OK,-1.0,-830.0,-39.524,2.91,48,0,OK
580,24150315,81,31,23.5,-590.0,-28.095,9.02,42,0,OK,29.5,2370.0,112.857,5.54,38,0,OK,-7.7,-570.0,-27.143,1.57,39,0,OK,-5.2,-900.0,-42.857,4.2,48,0,OK
585,24352315,86,36,23.5,-590.0,-28.095,9.02,42,0,OK,29.5,2370.0,112.857,5.54,38,0,OK,-10.0,-420.0,-20.0,2.13,39,0,OK,-10.7,-1100.0,-52.381,4.98,48,0,OK
590,24554315,91,41,23.5,-590.0,-28.095,9.02,42,0,OK,29.5,2370.0,112.857,5.54,38,0,OK,-12.1,-470.0,-22.381,1.87,39,0,OK,-15.7,-700.0,-33.333,4.78,48,0,OK
595,24756315,96,46,23.5,-590.0,-28.095,9.02,42,0,OK,29.5,2370.0,112.857,5.54,38,0,OK,-13.3,-20.0,-0.952,2.14,39,0,OK,-18.0,-70.0,-3.333,5.46,48,0,OK
600,24958315,1,51,23.5,-590.0,-28.095,9.02,42,0,OK,29.5,2370.0,112.857,5.54,38,0,OK,-12.2,640.0,30.476,1.91,39,0,OK,-17.7,160.0,7.619,5.34,48,0,OK
605,25160315,6,56,23.5,-590.0,-28.095,9.02,42,0,OK,29.5,2370.0,112.857,5.54,38,0,OK,-7.6,880.0,41.905,-2.27,39,0,OK,-16.5,20.0,0.952,6.76,48,0,OK
