TimeStep,Elapsed_us,L_Gait_Index,R_Gait_Index,RH_0,RH_1,RH_2,RH_3,RH_4,RH_5,RH_6,RH_7,RK_0,RK_1,RK_2,RK_3,RK_4,RK_5,RK_6,RK_7,LK_0,LK_1,LK_2,LK_3,LK_4,LK_5,LK_6,LK_7,LH_0,LH_1,LH_2,LH_3,LH_4,LH_5,LH_6,LH_7
50,2779931,51,1,0,189,0,28,3,150,25,0,0,190,0,35,1,106,23,0,255,124,0,166,0,167,23,0,0,181,255,248,2,138,24,0
55,2985932,56,6,0,243,255,231,3,180,25,0,0,204,255,200,1,43,23,0,255,230,0,140,0,115,23,0,0,181,0,5,1,146,24,0
60,3191932,61,11,0,243,255,231,3,180,25,0,0,204,255,200,1,43,23,0,0,8,0,8,0,247,23,0,0,183,255,248,0,180,24,0
65,3397931,66,16,0,243,255,231,3,180,25,0,0,204,255,200,1,43,23,0,0,11,0,0,1,61,23,0,0,151,255,186,0,194,24,0
70,3603931,71,21,0,214,255,216,3,168,25,0,0,226,0,250,1,113,23,0,0,11,0,0,1,57,23,0,0,82,255,130,254,179,24,0
75,3809932,76,26,0,210,255,243,3,69,25,0,0,226,0,250,1,113,23,0,0,10,255,254,0,157,23,0,0,28,255,171,1,25,24,0
80,4015931,81,31,0,210,255,243,3,69,25,0,0,226,0,250,1,113,23,0,0,7,255,252,0,11,23,0,255,255,255,243,0,33,24,0
85,4222042,86,36,0,210,255,243,3,69,25,0,2,61,0,0,2,248,23,0,255,248,255,253,0,88,23,0,255,218,255,244,0,204,24,0
90,4427931,91,41,255,181,255,124,2,3,25,0,2,61,0,0,2,216,23,0,255,241,255,234,0,129,23,0,255,197,255,218,1,155,24,0
95,4633931,96,46,255,181,255,124,2,3,25,0,2,61,0,0,2,216,23,0,255,229,255,251,0,146,23,0,255,167,255,197,1,48,24,0
100,4839931,1,51,255,181,255,124,2,3,25,0,2,61,0,0,2,216,23,0,255,229,0,0,0,3,23,0,255,143,255,253,0,154,24,0
105,5046038,6,56,255,237,0,49,255,236,25,0,0,249,255,145,255,64,23,0,255,234,0,21,0,63,23,0,255,140,0,1,0,240,24,0
110,5251931,11,61,255,237,0,49,255,236,25,0,0,249,255,145,255,64,23,0,0,23,0,33,1,158,23,0,255,152,0,6,1,235,24,0
115,5457931,16,66,255,237,0,49,255,236,25,0,0,249,255,145,255,64,23,0,0,23,255,235,255,186,23,0,255,158,255,255,1,146,24,0
120,5663931,21,71,0,40,0,46,1,171,25,0,0,150,255,250,0,171,23,0,255,213,255,43,0,93,23,0,255,179,0,79,1,31,24,0
125,5869932,26,76,0,55,0,53,1,205,25,0,0,150,255,250,0,171,23,0,255,8,255,3,0,226,23,0,255,227,0,101,255,225,24,0
130,6075931,31,81,0,55,0,53,1,205,25,0,0,150,255,250,0,171,23,0,254,149,255,117,1,0,23,0,0,54,0,129,0,101,24,0
135,6282040,36,86,0,55,0,53,1,205,25,0,0,192,0,33,1,68,23,0,254,101,0,2,1,12,23,0,0,143,0,93,0,193,24,0
140,6487932,41,91,0,212,0,35,3,59,25,0,0,195,0,29,1,80,23,0,254,147,0,190,255,79,23,0,0,221,0,76,1,25,24,0
145,6693931,46,96,0,212,0,35,3,59,25,0,0,195,0,29,1,80,23,0,255,17,0,241,255,160,23,0,0,243,0,0,1,69,24,0
150,6899931,51,1,0,212,0,35,3,59,25,0,0,195,0,29,1,80,23,0,255,140,0,152,0,66,23,0,0,230,255,215,1,123,24,0
155,7105932,56,6,0,238,0,0,3,152,25,0,0,190,255,187,1,136,23,0,255,180,0,127,0,63,23,0,0,188,255,186,1,210,24,0
160,7311931,61,11,0,238,0,0,3,202,25,0,0,190,255,187,1,136,23,0,0,3,0,3,1,29,23,0,0,148,255,217,1,233,24,0
165,7517932,66,16,0,238,0,0,3,202,25,0,0,190,255,187,1,136,23,0,0,9,0,4,1,61,23,0,0,117,255,225,1,113,24,0
170,7724038,71,21,0,212,255,219,3,176,25,0,1,37,0,239,1,151,23,0,0,11,0,0,1,57,23,0,0,103,255,236,1,47,24,0
175,7929931,76,26,0,194,255,213,2,234,25,0,1,37,0,239,1,151,23,0,0,11,255,255,0,160,23,0,0,59,255,212,255,236,24,0
180,8135932,81,31,0,194,255,213,2,234,25,0,1,37,0,239,1,151,23,0,0,9,255,249,0,8,23,0,0,12,255,195,0,54,24,0
185,8342039,86,36,0,194,255,213,2,234,25,0,2,62,0,0,2,217,23,0,255,245,255,252,0,61,23,0,255,214,255,190,0,88,24,0
190,8547931,91,41,255,169,255,154,1,210,25,0,2,62,255,247,2,164,24,0,255,230,255,237,0,111,23,0,255,173,255,208,0,236,24,0
195,8753931,96,46,255,169,255,154,1,210,25,0,2,62,255,247,2,164,24,0,255,223,255,248,0,115,23,0,255,154,255,225,1,32,24,0
200,8959931,1,51,255,169,255,154,1,210,25,0,2,62,255,247,2,164,24,0,255,227,0,45,255,236,23,0,255,151,0,0,0,211,24,0
205,9165931,6,56,255,230,0,51,0,0,26,0,0,234,255,151,255,97,23,0,255,242,0,57,255,194,23,0,255,152,0,1,1,64,24,0
210,9371931,11,61,255,237,0,46,255,247,25,0,0,234,255,151,255,97,23,0,0,23,0,31,1,162,23,0,255,154,255,255,1,235,24,0
215,9577931,16,66,255,237,0,46,255,247,25,0,0,234,255,151,255,97,23,0,0,21,255,238,255,200,23,0,255,150,255,255,1,89,24,0
220,9784039,21,71,0,41,0,50,1,196,26,0,0,149,0,1,0,176,24,0,255,212,255,46,0,86,23,0,255,152,0,10,1,19,24,0
225,9989931,26,76,0,65,0,66,1,204,26,0,0,149,0,1,0,176,24,0,255,10,255,6,0,245,23,0,255,233,0,118,255,182,24,0
230,10195931,31,81,0,65,0,66,1,204,26,0,0,149,0,1,0,176,24,0,254,150,255,117,1,25,23,0,0,57,0,127,0,71,24,0
235,10402151,36,86,0,65,0,66,1,204,26,0,0,149,0,1,0,176,24,0,254,103,0,0,1,19,23,0,0,164,0,91,0,189,24,0
240,10608038,41,91,0,223,0,11,3,110,26,0,0,199,0,20,1,114,24,0,254,103,0,0,1,19,23,0,0,218,0,61,1,56,24,0
245,10813931,46,96,0,223,0,11,3,110,26,0,0,199,0,20,1,114,24,0,255,14,0,238,255,183,23,0,0,236,0,0,1,112,24,0
250,11019931,51,1,0,223,0,11,3,110,26,0,0,199,0,20,1,114,24,0,255,139,0,155,0,63,23,0,0,227,255,238,1,72,24,0
255,11225931,56,6,0,238,0,0,3,170,26,0,0,182,255,189,1,117,24,0,255,179,0,137,0,53,23,0,0,192,255,201,1,111,24,0
260,11431931,61,11,0,239,0,1,3,255,26,0,0,182,255,189,1,117,24,0,0,3,0,3,1,19,23,0,0,154,255,202,1,182,24,0
265,11637932,66,16,0,239,0,1,3,255,26,0,0,182,255,189,1,117,24,0,0,9,0,0,1,66,23,0,0,118,255,201,1,159,24,0
270,11844040,71,21,0,212,255,220,3,123,26,0,1,38,0,240,1,154,24,0,0,10,0,2,1,61,23,0,0,94,255,225,1,74,24,0
275,12049931,76,26,0,187,255,227,2,156,26,0,1,38,0,240,1,154,24,0,0,11,255,255,0,164,23,0,0,55,255,198,255,205,24,0
280,12255931,81,31,0,187,255,227,2,156,26,0,1,38,0,240,1,154,24,0,0,9,255,250,0,0,23,0,0,12,255,200,0,57,24,0
285,12462043,86,36,0,187,255,227,2,156,26,0,2,62,0,0,2,216,24,0,255,246,255,221,0,45,23,0,255,217,255,212,0,165,24,0
290,12668039,91,41,255,157,255,194,1,193,26,0,2,62,255,251,2,153,24,0,255,246,255,221,0,45,23,0,255,177,255,206,0,231,24,0
295,12873931,96,46,255,157,255,194,1,193,26,0,2,62,255,251,2,153,24,0,255,223,255,235,0,111,23,0,255,154,255,241,1,9,24,0
300,13079931,1,51,255,157,255,194,1,193,26,0,2,62,255,251,2,153,24,0,255,225,0,15,255,253,23,0,255,148,0,0,0,191,24,0
305,13285931,6,56,255,230,0,52,255,254,26,0,0,234,255,151,255,88,24,0,255,241,0,65,255,207,23,0,255,151,0,5,1,52,24,0
310,13491931,11,61,255,244,0,50,255,247,26,0,0,234,255,151,255,88,24,0,0,24,0,33,1,189,23,0,255,155,0,0,1,239,24,0
315,13697931,16,66,255,244,0,50,255,247,26,0,0,234,255,151,255,88,24,0,0,21,255,226,255,198,23,0,255,150,255,253,1,91,25,0
320,13904040,21,71,0,41,0,47,1,187,26,0,0,150,255,255,0,170,24,0,255,212,255,46,0,92,24,0,255,160,0,57,1,27,24,0
325,14109932,26,76,0,85,0,78,1,232,26,0,0,150,255,255,0,170,24,0,255,9,255,5,0,248,23,0,255,231,0,122,255,172,24,0
330,14315931,31,81,0,85,0,78,1,232,26,0,0,150,255,255,0,170,24,0,254,150,255,118,1,26,24,0,0,57,0,130,0,72,25,0
335,14522151,36,86,0,85,0,78,1,232,26,0,0,150,255,255,0,170,24,0,254,104,0,3,1,27,23,0,0,165,0,86,0,212,25,0
340,14727930,41,91,0,219,0,24,3,52,26,0,0,199,0,29,1,124,24,0,254,104,0,3,1,27,23,0,0,219,0,62,1,54,25,0
345,14933932,46,96,0,223,0,13,3,111,26,0,0,199,0,29,1,124,24,0,255,15,0,238,255,172,24,0,0,236,0,0,1,113,25,0
350,15139931,51,1,0,223,0,13,3,111,26,0,0,199,0,29,1,124,24,0,255,139,0,151,0,72,24,0,0,227,255,238,1,121,25,0
355,15345931,56,6,0,238,0,0,3,178,26,0,0,182,255,190,1,116,24,0,255,179,0,139,0,54,24,0,0,192,255,203,1,157,25,0
360,15551931,61,11,0,240,0,2,4,36,26,0,0,182,255,190,1,116,24,0,0,3,0,5,1,23,24,0,0,154,255,204,1,193,25,0
365,15757931,66,16,0,240,0,2,4,36,26,0,0,182,255,190,1,116,24,0,0,9,0,0,1,65,24,0,0,119,255,203,1,120,25,0
370,15964039,71,21,0,212,255,216,3,147,26,0,1,38,0,239,1,155,24,0,0,11,0,0,1,44,24,0,0,94,255,226,1,79,25,0
375,16169930,76,26,0,178,255,205,2,116,26,0,1,38,0,239,1,155,24,0,0,11,255,255,0,158,24,0,0,55,255,188,255,183,25,0
380,16375931,81,31,0,178,255,205,2,116,26,0,1,38,0,239,1,155,24,0,0,9,255,249,0,4,24,0,0,12,255,195,0,72,25,0
385,16582039,86,36,0,178,255,205,2,116,26,0,1,38,0,239,1,155,24,0,255,249,255,218,0,29,24,0,255,207,255,192,0,162,25,0
390,16787931,91,41,255,168,255,159,1,180,26,0,2,62,255,251,2,150,24,0,255,246,255,245,0,71,24,0,255,177,255,209,0,231,25,0
395,16993930,96,46,255,157,255,195,1,194,26,0,2,62,255,251,2,150,24,0,255,223,255,231,0,100,24,0,255,154,255,241,1,30,25,0
400,17199931,1,51,255,157,255,195,1,194,26,0,2,62,255,251,2,150,24,0,255,225,0,7,0,22,24,0,255,150,0,0,0,202,25,0
405,17405931,6,56,255,231,0,55,255,250,26,0,0,234,255,152,255,86,24,0,255,248,0,55,255,224,24,0,255,152,0,2,1,58,25,0
410,17611932,11,61,255,255,0,33,0,48,26,0,0,234,255,152,255,86,24,0,0,24,0,35,1,208,24,0,255,156,255,255,1,247,25,0
415,17817931,16,66,255,255,0,33,0,48,26,0,0,234,255,152,255,86,24,0,0,21,255,225,255,198,24,0,255,150,255,246,1,68,25,0
420,18024038,21,71,0,42,0,54,1,141,26,0,0,151,0,0,0,163,24,0,255,178,255,16,0,72,24,0,255,159,0,55,1,59,25,0
425,18230039,26,76,0,96,0,71,1,237,26,0,0,151,0,0,0,163,24,0,255,178,255,16,0,72,24,0,255,231,0,121,255,185,25,0
430,18435931,31,81,0,96,0,71,1,237,26,0,0,151,0,0,0,163,24,0,254,150,255,118,1,28,24,0,0,57,0,133,0,72,25,0
435,18642039,36,86,0,96,0,71,1,237,26,0,0,151,0,0,0,163,24,0,254,104,255,253,1,50,24,0,0,166,0,87,0,170,25,0
440,18847931,41,91,0,219,0,31,3,50,26,0,0,199,0,26,1,129,25,0,254,104,0,3,1,22,24,0,0,220,0,61,1,16,25,0
445,19053931,46,96,0,227,0,19,3,71,27,0,0,199,0,26,1,129,25,0,255,15,0,241,255,175,24,0,0,236,0,0,1,117,25,0
450,19259932,51,1,0,227,0,19,3,71,27,0,0,199,0,26,1,129,25,0,255,139,0,153,0,78,24,0,0,226,255,226,1,119,25,0
455,19465931,56,6,0,238,0,1,3,174,27,0,0,172,255,183,1,117,24,0,255,197,0,115,0,78,24,0,0,191,255,199,1,182,25,0
460,19671931,61,11,0,242,0,11,4,37,26,0,0,172,255,183,1,117,24,0,0,4,0,22,1,5,24,0,0,154,255,204,1,192,25,0
465,19877931,66,16,0,242,0,11,4,37,26,0,0,172,255,183,1,117,24,0,0,9,0,0,1,70,24,0,0,119,255,200,1,158,25,0
470,20083930,71,21,0,211,255,202,3,170,27,0,1,5,0,237,1,218,25,0,0,11,0,0,1,42,24,0,0,95,255,234,1,57,25,0
475,20289930,76,26,0,177,255,214,2,96,27,0,1,38,0,240,1,155,25,0,0,11,0,0,1,42,24,0,0,55,255,186,255,189,25,0
480,20495931,81,31,0,167,255,199,2,68,27,0,1,38,0,240,1,155,25,0,0,9,255,248,0,4,24,0,0,12,255,195,0,72,25,0
485,20702039,86,36,0,167,255,199,2,68,27,0,1,38,0,240,1,155,25,0,255,249,255,219,0,24,24,0,255,207,255,191,0,151,25,0
490,20907931,91,41,255,168,255,156,1,180,27,0,2,60,255,254,2,65,25,0,255,246,255,248,0,55,24,0,255,177,255,210,0,246,25,0
495,21113931,96,46,255,149,255,234,1,116,27,0,2,60,255,254,2,65,25,0,255,223,255,226,0,85,24,0,255,155,255,231,0,231,25,0
500,21319931,1,51,255,149,255,234,1,116,27,0,2,60,255,254,2,65,25,0,255,225,0,7,0,24,24,0,255,150,0,0,0,189,25,0
505,21525931,6,56,255,231,0,60,0,5,27,0,0,220,255,162,255,104,25,0,255,248,0,53,255,226,24,0,255,152,0,2,1,59,25,0
510,21731931,11,61,0,1,0,4,0,76,27,0,0,220,255,162,255,104,25,0,0,24,0,25,1,227,24,0,255,155,255,254,1,238,25,0
515,21937931,16,66,0,1,0,4,0,76,27,0,0,220,255,162,255,104,25,0,0,21,255,227,255,213,24,0,255,149,255,234,1,19,25,0
520,22143931,21,71,0,42,0,60,1,146,27,0,0,151,0,0,0,171,25,0,255,178,255,15,0,69,24,0,255,158,0,56,1,44,25,0
525,22349932,26,76,0,86,0,77,2,9,27,0,0,151,0,0,0,166,25,0,255,178,255,15,0,69,24,0,255,231,0,122,255,180,25,0
530,22555932,31,81,0,96,0,71,1,246,27,0,0,151,0,0,0,166,25,0,254,150,255,115,1,35,24,0,0,58,0,129,0,78,25,0
535,22762040,36,86,0,96,0,71,1,246,27,0,0,151,0,0,0,166,25,0,254,104,255,254,1,27,24,0,0,166,0,90,0,191,25,0
540,22967931,41,91,0,220,0,39,3,92,27,0,0,205,0,21,1,151,25,0,254,104,0,2,1,18,24,0,0,219,0,56,1,45,25,0
545,23173931,46,96,0,232,0,36,3,108,27,0,0,205,0,21,1,151,25,0,255,15,0,244,255,177,24,0,0,235,255,255,1,131,25,0
550,23379931,51,1,0,232,0,36,3,108,27,0,0,205,0,21,1,151,25,0,255,139,0,152,0,89,24,0,0,226,255,242,1,89,25,0
555,23586039,56,6,0,238,0,2,3,188,27,0,0,161,255,183,1,100,25,0,255,212,0,100,0,93,24,0,0,214,255,221,1,152,25,0
560,23792038,61,11,0,246,0,20,3,250,27,0,0,161,255,183,1,100,25,0,255,212,0,100,0,93,24,0,0,155,255,198,1,156,25,0
565,23997932,66,16,0,246,0,20,3,250,27,0,0,161,255,183,1,100,25,0,0,9,0,0,1,62,24,0,0,120,255,200,1,141,25,0
570,24204038,71,21,0,246,0,20,3,250,27,0,1,6,0,242,2,15,25,0,0,11,0,0,1,25,25,0,0,94,255,224,1,80,25,0
575,24409931,76,26,0,177,255,217,2,38,27,0,1,73,0,243,1,163,25,0,0,11,0,0,1,25,25,0,0,53,255,188,255,182,26,0
580,24615931,81,31,0,156,255,185,2,27,27,0,1,73,0,243,1,163,25,0,0,8,255,248,0,8,24,0,0,11,255,195,0,69,25,0
585,24822039,86,36,0,156,255,185,2,27,27,0,1,73,0,243,1,163,25,0,255,249,255,217,0,26,25,0,255,207,255,193,0,131,25,0
590,25027931,91,41,255,167,255,154,1,182,27,0,2,56,255,222,2,43,25,0,255,245,255,249,0,81,24,0,255,178,255,202,1,28,25,0
595,25233931,96,46,255,149,0,3,1,70,27,0,2,56,255,222,2,43,25,0,255,224,255,222,0,98,25,0,255,154,255,238,1,39,25,0
600,25439931,1,51,255,149,0,3,1,70,27,0,2,56,255,222,2,43,25,0,255,225,0,8,0,26,25,0,255,150,0,0,0,194,26,0
605,25645931,6,56,255,231,0,59,0,9,27,0,0,220,255,163,255,99,25,0,0,0,0,54,255,253,25,0,255,150,0,0,0,168,26,0
610,25852039,11,61,0,6,0,18,0,82,27,0,0,209,255,178,255,102,25,0,0,0,0,54,255,253,25,0,255,156,0,0,1,249,26,0
615,26057931,16,66,0,6,0,18,0,82,27,0,0,209,255,178,255,102,25,0,0,21,255,219,255,200,25,0,255,151,255,249,1,70,26,0
620,26264039,21,71,0,6,0,18,0,82,27,0,0,151,255,252,0,168,25,0,255,144,255,28,0,96,25,0,255,168,0,47,0,228,26,0
625,26469931,26,76,0,86,0,81,1,245,27,0,0,151,0,0,0,210,25,0,255,144,255,28,0,96,25,0,255,231,0,123,255,186,26,0
630,26675931,31,81,0,107,0,68,1,220,27,0,0,151,0,0,0,210,25,0,254,149,255,112,1,15,25,0,0,57,0,133,0,75,26,0
635,26881932,36,86,0,107,0,68,1,220,27,0,0,151,0,0,0,210,25,0,254,104,255,254,1,40,25,0,0,151,0,110,0,162,26,0
640,27087931,41,91,0,220,0,43,3,91,27,0,0,207,0,25,1,88,25,0,254,106,0,4,0,232,25,0,0,220,0,62,1,13,26,0
645,27293931,46,96,0,237,0,5,3,163,28,0,0,207,0,25,1,88,25,0,255,16,0,245,255,184,25,0,0,236,0,0,1,116,26,0
650,27499931,51,1,0,237,0,5,3,163,28,0,0,207,0,25,1,88,25,0,255,140,0,152,0,88,25,0,0,226,255,226,1,102,26,0
655,27705931,56,6,0,238,0,3,3,191,27,0,0,171,255,181,1,97,25,0,255,212,0,99,0,94,25,0,0,208,255,214,1,136,26,0
660,27911931,61,11,0,244,0,28,3,251,27,0,0,161,255,185,1,58,25,0,255,212,0,99,0,94,25,0,0,154,255,202,1,191,26,0
665,28117931,66,16,0,246,0,26,3,245,27,0,0,161,255,185,1,58,25,0,0,9,0,0,1,68,25,0,0,119,255,199,1,175,26,0
670,28324039,71,21,0,246,0,26,3,245,27,0,1,7,0,247,2,3,25,0,0,11,0,0,1,35,25,0,0,89,255,219,1,10,26,0
675,28529931,76,26,0,177,255,215,2,49,27,0,1,106,0,233,1,171,25,0,0,11,0,0,1,35,25,0,0,55,255,185,255,177,26,0
680,28735931,81,31,0,143,255,181,1,233,28,0,1,106,0,233,1,171,25,0,0,8,255,247,255,255,25,0,0,11,255,194,0,72,26,0
685,28941931,86,36,0,143,255,181,1,233,28,0,1,106,0,233,1,171,25,0,255,249,255,220,0,31,25,0,255,216,255,225,0,198,26,0
690,29148038,91,41,255,167,255,154,1,162,28,0,2,28,255,122,1,233,25,0,255,243,255,243,0,91,25,0,255,207,255,191,0,163,26,0
695,29353931,96,46,255,151,0,31,1,12,28,0,2,28,255,122,1,233,25,0,255,223,255,229,0,100,25,0,255,155,255,239,0,255,26,0
700,29559932,1,51,255,151,0,31,1,12,28,0,2,28,255,122,1,233,25,0,255,225,0,9,0,25,25,0,255,150,0,0,0,189,26,0
705,29765931,6,56,255,232,0,59,0,2,28,0,0,220,255,162,255,131,25,0,0,0,0,51,255,253,25,0,255,150,0,2,0,187,26,0
710,29971932,11,61,0,1,0,8,0,88,28,0,0,199,255,188,0,124,25,0,0,0,0,51,255,253,25,0,255,155,255,254,1,237,26,0
715,30177931,16,66,0,6,0,12,0,97,28,0,0,199,255,188,0,124,25,0,0,21,255,226,255,208,25,0,255,149,255,251,1,74,26,0
720,30383931,21,71,0,6,0,12,0,97,28,0,0,151,0,2,0,163,25,0,255,177,255,14,0,89,25,0,255,168,0,55,1,14,26,0
725,30589932,26,76,0,86,0,81,1,247,28,0,0,151,0,0,0,231,25,0,255,144,255,27,0,94,25,0,255,231,0,126,255,169,26,0
730,30795931,31,81,0,127,0,62,1,253,28,0,0,151,0,0,0,231,25,0,254,149,255,108,1,12,25,0,0,58,0,134,0,62,26,0
735,31001931,36,86,0,127,0,62,1,253,28,0,0,151,0,0,0,231,25,0,254,104,255,255,1,34,25,0,0,152,0,110,0,182,26,0
740,31208038,41,91,0,221,0,42,3,63,28,0,0,210,0,25,1,88,26,0,254,110,0,15,0,199,25,0,0,167,0,88,0,186,26,0
745,31414038,46,96,0,240,0,7,3,176,28,0,0,210,0,25,1,88,26,0,254,110,0,15,0,199,25,0,0,235,255,255,1,122,26,0
750,31619931,51,1,0,240,0,7,3,176,28,0,0,210,0,25,1,88,26,0,255,140,0,156,0,89,25,0,0,226,255,242,1,97,26,0
755,31825932,56,6,0,238,0,3,3,197,28,0,0,171,255,181,1,74,26,0,255,225,0,89,0,106,25,0,0,208,255,216,1,140,26,0
760,32031931,61,11,0,245,0,34,4,15,28,0,0,150,255,172,1,114,26,0,255,225,0,89,0,106,25,0,0,155,255,196,1,163,26,0
765,32237932,66,16,0,246,0,0,4,32,28,0,0,150,255,172,1,114,26,0,0,9,0,0,1,67,25,0,0,120,255,194,1,154,26,0
770,32443933,71,21,0,246,0,0,4,32,28,0,1,8,0,253,1,241,26,0,0,11,0,0,1,39,25,0,0,89,255,224,0,252,26,0
775,32649930,76,26,0,177,255,207,2,87,28,0,1,139,0,230,1,152,26,0,0,11,0,0,1,30,25,0,0,53,255,186,255,177,26,0
780,32855930,81,31,0,128,255,158,1,181,28,0,1,139,0,230,1,152,26,0,0,8,255,246,0,6,25,0,0,11,255,195,0,72,26,0
785,33061931,86,36,0,128,255,158,1,181,28,0,1,139,0,230,1,152,26,0,255,249,255,217,0,24,25,0,255,216,255,223,0,210,26,0
790,33268039,91,41,255,167,255,151,1,176,28,0,2,28,255,121,1,242,26,0,255,241,255,251,0,92,25,0,255,207,255,193,0,134,26,0
795,33473931,96,46,255,151,0,31,1,10,28,0,2,28,255,121,1,242,26,0,255,241,255,251,0,92,25,0,255,154,255,221,1,21,26,0
800,33679930,1,51,255,156,0,41,1,3,28,0,2,28,255,121,1,242,26,0,255,225,0,9,0,26,25,0,255,150,0,0,0,193,26,0
805,33885931,6,56,255,232,0,61,255,250,28,0,0,220,255,163,255,139,26,0,0,6,0,38,0,25,25,0,255,150,0,3,0,185,26,0
810,34091931,11,61,0,1,0,9,0,89,28,0,0,199,255,189,0,117,26,0,0,6,0,38,0,25,25,0,255,156,255,255,1,254,26,0
815,34297931,16,66,0,12,0,5,0,149,28,0,0,199,255,189,0,117,26,0,0,21,255,222,255,205,25,0,255,151,255,250,1,79,26,0
820,34503931,21,71,0,12,0,5,0,149,28,0,0,151,255,253,0,168,26,0,255,177,255,14,0,109,25,0,255,168,0,48,0,240,26,0
825,34709931,26,76,0,87,0,87,1,251,28,0,0,151,0,1,0,239,26,0,255,144,255,27,0,102,25,0,255,231,0,122,255,185,26,0
830,34915931,31,81,0,138,0,65,2,53,28,0,0,151,0,1,0,239,26,0,254,149,255,110,1,14,25,0,0,58,0,134,0,71,26,0
835,35121930,36,86,0,138,0,65,2,53,28,0,0,151,0,1,0,239,26,0,254,104,255,255,1,45,25,0,0,151,0,111,0,178,26,0
840,35328039,41,91,0,221,0,42,3,70,28,0,0,211,0,36,1,113,26,0,254,110,0,16,0,198,25,0,0,166,0,88,0,180,26,0
845,35533931,46,96,0,238,0,27,3,94,28,0,0,211,0,36,1,113,26,0,254,110,0,16,0,198,25,0,0,236,0,0,1,115,26,0
850,35739931,51,1,0,240,0,3,3,165,28,0,0,211,0,36,1,113,26,0,255,140,0,156,0,83,25,0,0,226,255,224,1,99,26,0
855,35945930,56,6,0,238,0,3,3,209,28,0,0,171,255,183,1,56,26,0,255,225,0,89,0,110,26,0,0,208,255,213,1,136,26,0
860,36151931,61,11,0,245,0,28,4,75,28,0,0,150,255,173,1,116,26,0,255,225,0,89,0,110,26,0,0,154,255,202,1,166,26,0
865,36357931,66,16,0,246,255,254,4,21,28,0,0,150,255,173,1,116,26,0,0,9,0,0,1,70,25,0,0,119,255,197,1,136,26,0
870,36563932,71,21,0,246,255,254,4,21,28,0,1,8,0,254,1,234,26,0,0,11,0,0,1,38,25,0,0,89,255,220,1,1,26,0
875,36769931,76,26,0,176,255,199,2,89,28,0,1,172,0,230,1,166,26,0,0,11,0,0,1,30,26,0,0,55,255,185,255,189,26,0
880,36976038,81,31,0,94,255,142,1,120,28,0,1,172,0,230,1,166,26,0,0,11,0,0,1,30,26,0,0,12,255,194,0,70,27,0
885,37181931,86,36,0,94,255,142,1,120,28,0,1,172,0,230,1,166,26,0,255,248,255,215,0,21,26,0,255,216,255,223,0,195,26,0
890,37387931,91,41,255,166,255,150,1,192,28,0,2,45,255,173,1,189,26,0,255,241,255,252,0,101,26,0,255,207,255,198,0,183,27,0
895,37593931,96,46,255,152,0,32,0,253,28,0,2,28,255,119,1,251,26,0,255,241,255,252,0,101,26,0,255,155,255,227,0,226,26,0
900,37799931,1,51,255,162,0,49,0,178,28,0,2,28,255,119,1,251,26,0,255,225,0,11,0,24,26,0,255,150,0,0,0,183,26,0
905,38005931,6,56,255,232,0,64,255,250,28,0,0,219,255,164,255,157,26,0,0,6,0,38,0,24,26,0,255,151,0,21,0,225,27,0
910,38211931,11,61,0,1,0,5,0,108,29,0,0,190,255,194,255,107,26,0,0,6,0,38,0,24,26,0,255,155,255,254,1,237,27,0
915,38417931,16,66,0,15,0,4,0,184,28,0,0,190,255,194,255,107,26,0,0,21,255,224,255,208,26,0,255,149,255,241,1,33,27,0
