TimeStep,Elapsed_us,L_Gait_Index,R_Gait_Index,RightHip_pos_deg,RightHip_spd_eRPM,RightHip_spd_mech_RPM,RightHip_current_A,RightHip_temp_C,RightHip_err_code,RightHip_err_text,RightKnee_pos_deg,RightKnee_spd_eRPM,RightKnee_spd_mech_RPM,RightKnee_current_A,RightKnee_temp_C,RightKnee_err_code,RightKnee_err_text,LeftKnee_pos_deg,LeftKnee_spd_eRPM,LeftKnee_spd_mech_RPM,LeftKnee_current_A,LeftKnee_temp_C,LeftKnee_err_code,LeftKnee_err_text,LeftHip_pos_deg,LeftHip_spd_eRPM,LeftHip_spd_mech_RPM,LeftHip_current_A,LeftHip_temp_C,LeftHip_err_code,LeftHip_err_text
65,10155049,0,50,1.8,0.0,0.0,-0.02,32,0,OK,2.4,70.0,3.333,0.73,27,0,OK,-1.9,160.0,7.619,-0.03,27,0,OK,-1.5,-270.0,-12.857,0.59,31,0,OK
70,10165728,0,50,1.8,0.0,0.0,-0.02,32,0,OK,2.4,70.0,3.333,0.73,27,0,OK,-1.9,160.0,7.619,-0.03,27,0,OK,-1.5,-270.0,-12.857,0.59,31,0,OK
75,10176728,0,50,1.8,0.0,0.0,-0.11,32,0,OK,2.6,450.0,21.429,0.39,27,0,OK,-1.9,0.0,0.0,0.0,27,0,OK,-1.5,-10.0,-0.476,1.08,31,0,OK
80,10187727,0,50,1.8,0.0,0.0,-0.11,32,0,OK,2.6,450.0,21.429,0.39,27,0,OK,-1.9,0.0,0.0,0.0,27,0,OK,-1.5,-10.0,-0.476,1.08,31,0,OK
85,10198727,0,50,1.8,0.0,0.0,-0.19,32,0,OK,2.9,510.0,24.286,0.44,27,0,OK,-1.9,0.0,0.0,-0.05,27,0,OK,-1.5,0.0,0.0,1.31,31,0,OK
90,10209727,0,50,1.8,0.0,0.0,-0.19,32,0,OK,2.9,510.0,24.286,0.44,27,0,OK,-1.9,0.0,0.0,-0.05,27,0,OK,-1.5,0.0,0.0,1.31,31,0,OK
95,10220728,0,50,1.8,-30.0,-1.429,0.38,32,0,OK,3.4,730.0,34.762,0.38,27,0,OK,-1.9,0.0,0.0,0.16,27,0,OK,-1.6,-10.0,-0.476,1.51,31,0,OK
100,10231728,0,50,1.8,-30.0,-1.429,0.38,32,0,OK,3.4,730.0,34.762,0.38,27,0,OK,-1.9,0.0,0.0,0.16,27,0,OK,-1.6,-10.0,-0.476,1.51,31,0,OK
105,10242728,0,50,1.8,-10.0,-0.476,0.52,32,0,OK,3.9,770.0,36.667,0.52,27,0,OK,-1.9,-10.0,-0.476,0.25,27,0,OK,-1.6,-40.0,-1.905,1.7,31,0,OK
110,10253832,0,50,1.8,-10.0,-0.476,0.52,32,0,OK,3.9,770.0,36.667,0.52,27,0,OK,-1.9,-10.0,-0.476,0.25,27,0,OK,-1.7,-230.0,-10.952,1.67,31,0,OK
115,10264728,0,50,1.8,-10.0,-0.476,0.52,32,0,OK,4.4,710.0,33.81,0.74,27,0,OK,-1.9,-20.0,-0.952,0.39,27,0,OK,-1.7,-230.0,-10.952,1.67,31,0,OK
120,10275945,0,50,1.8,-10.0,-0.476,0.52,32,0,OK,4.8,680.0,32.381,0.88,27,0,OK,-1.9,0.0,0.0,0.54,27,0,OK,-1.7,-50.0,-2.381,2.01,31,0,OK
125,10286728,0,50,1.8,-10.0,-0.476,0.52,32,0,OK,4.8,680.0,32.381,0.88,27,0,OK,-1.9,0.0,0.0,0.54,27,0,OK,-1.7,-50.0,-2.381,2.01,31,0,OK
130,10297728,0,50,1.8,-10.0,-0.476,0.52,32,0,OK,5.3,690.0,32.857,1.05,27,0,OK,-2.0,-40.0,-1.905,0.55,27,0,OK,-1.9,-350.0,-16.667,2.04,31,0,OK
135,10308727,0,50,1.8,-10.0,-0.476,0.52,32,0,OK,5.3,690.0,32.857,1.05,27,0,OK,-2.0,-40.0,-1.905,0.55,27,0,OK,-1.9,-350.0,-16.667,2.04,31,0,OK
140,10319728,0,50,1.8,-10.0,-0.476,0.52,32,0,OK,5.7,700.0,33.333,0.87,27,0,OK,-2.1,-90.0,-4.286,0.79,27,0,OK,-2.0,-210.0,-10.0,2.25,31,0,OK
145,10330727,0,50,1.8,-10.0,-0.476,0.52,32,0,OK,5.7,700.0,33.333,0.87,27,0,OK,-2.1,-90.0,-4.286,0.79,27,0,OK,-2.0,-210.0,-10.0,2.25,31,0,OK
150,10341727,0,50,1.5,0.0,0.0,1.41,32,0,OK,5.7,700.0,33.333,0.87,27,0,OK,-2.1,-40.0,-1.905,0.8,27,0,OK,-2.0,-50.0,-2.381,2.49,31,0,OK
155,10352836,0,50,1.5,0.0,0.0,1.41,32,0,OK,5.7,700.0,33.333,0.87,27,0,OK,-2.1,-40.0,-1.905,0.8,27,0,OK,-2.3,-430.0,-20.476,2.3,31,0,OK
160,10363728,0,50,1.5,0.0,0.0,1.58,32,0,OK,5.7,700.0,33.333,0.87,27,0,OK,-2.2,-230.0,-10.952,0.47,27,0,OK,-2.3,-430.0,-20.476,2.3,31,0,OK
165,10374941,0,50,1.5,0.0,0.0,1.58,32,0,OK,7.0,690.0,32.857,1.3,27,0,OK,-2.2,-30.0,-1.429,0.96,27,0,OK,-2.5,-360.0,-17.143,2.33,31,0,OK
170,10385727,0,50,1.5,0.0,0.0,1.66,32,0,OK,7.0,690.0,32.857,1.3,27,0,OK,-2.2,-30.0,-1.429,0.96,27,0,OK,-2.5,-360.0,-17.143,2.33,31,0,OK
175,10396832,0,50,1.5,0.0,0.0,1.78,32,0,OK,7.5,730.0,34.762,1.13,27,0,OK,-2.3,-40.0,-1.905,1.06,27,0,OK,-2.7,-240.0,-11.429,3.08,31,0,OK
180,10407727,0,50,1.5,0.0,0.0,1.78,32,0,OK,7.5,730.0,34.762,1.13,27,0,OK,-2.3,-40.0,-1.905,1.06,27,0,OK,-2.7,-240.0,-11.429,3.08,31,0,OK
185,10418727,0,50,1.5,10.0,0.476,1.9,32,0,OK,7.9,740.0,35.238,1.21,27,0,OK,-2.3,-140.0,-6.667,0.88,27,0,OK,-2.8,-430.0,-20.476,2.78,31,0,OK
190,10429727,0,50,1.5,10.0,0.476,1.9,32,0,OK,7.9,740.0,35.238,1.21,27,0,OK,-2.3,-140.0,-6.667,0.88,27,0,OK,-2.8,-430.0,-20.476,2.78,31,0,OK
195,10440727,0,50,1.5,10.0,0.476,2.03,32,0,OK,8.4,810.0,38.571,1.18,27,0,OK,-2.4,-30.0,-1.429,1.25,27,0,OK,-3.1,-400.0,-19.048,2.73,31,0,OK
200,10451727,0,50,1.5,10.0,0.476,2.03,32,0,OK,8.4,810.0,38.571,1.18,27,0,OK,-2.4,-30.0,-1.429,1.25,27,0,OK,-3.1,-400.0,-19.048,2.73,31,0,OK
205,10462728,0,50,1.5,20.0,0.952,2.17,32,0,OK,9.0,830.0,39.524,1.48,27,0,OK,-2.4,-50.0,-2.381,1.32,27,0,OK,-3.3,-290.0,-13.81,3.22,31,0,OK
210,10473832,0,50,1.5,20.0,0.952,2.17,32,0,OK,9.0,830.0,39.524,1.48,27,0,OK,-2.4,-50.0,-2.381,1.32,27,0,OK,-3.6,-420.0,-20.0,3.15,31,0,OK
215,10484728,0,50,1.5,20.0,0.952,2.17,32,0,OK,9.5,880.0,41.905,1.34,27,0,OK,-2.5,-260.0,-12.381,1.27,27,0,OK,-3.6,-420.0,-20.0,3.15,31,0,OK
220,10496053,0,50,1.7,280.0,13.333,2.4,32,0,OK,10.1,870.0,41.429,1.56,27,0,OK,-2.6,-80.0,-3.81,1.34,27,0,OK,-3.8,-400.0,-19.048,3.37,31,0,OK
225,10506728,0,50,1.7,280.0,13.333,2.4,32,0,OK,10.1,870.0,41.429,1.56,27,0,OK,-2.6,-80.0,-3.81,1.34,27,0,OK,-3.8,-400.0,-19.048,3.37,31,0,OK
230,10517727,0,50,1.7,40.0,1.905,2.52,32,0,OK,10.6,840.0,40.0,1.47,27,0,OK,-2.8,-240.0,-11.429,1.36,27,0,OK,-4.0,-310.0,-14.762,2.93,31,0,OK
235,10528727,0,50,1.7,40.0,1.905,2.52,32,0,OK,10.6,840.0,40.0,1.47,27,0,OK,-2.8,-240.0,-11.429,1.36,27,0,OK,-4.0,-310.0,-14.762,2.93,31,0,OK
240,10539727,0,50,1.8,270.0,12.857,2.68,32,0,OK,11.1,800.0,38.095,1.47,27,0,OK,-3.0,-410.0,-19.524,1.21,27,0,OK,-4.3,-420.0,-20.0,3.1,31,0,OK
245,10550728,0,50,1.8,270.0,12.857,2.68,32,0,OK,11.1,800.0,38.095,1.47,27,0,OK,-3.0,-410.0,-19.524,1.21,27,0,OK,-4.3,-420.0,-20.0,3.1,31,0,OK
250,10561727,0,50,1.9,220.0,10.476,2.13,32,0,OK,11.6,810.0,38.571,1.4,27,0,OK,-3.3,-400.0,-19.048,1.19,27,0,OK,-4.6,-380.0,-18.095,3.58,31,0,OK
255,10572836,0,50,1.9,220.0,10.476,2.13,32,0,OK,11.6,810.0,38.571,1.4,27,0,OK,-3.3,-400.0,-19.048,1.19,27,0,OK,-4.9,-420.0,-20.0,3.79,31,0,OK
260,10583728,0,50,2.1,340.0,16.19,2.34,32,0,OK,12.1,790.0,37.619,1.72,27,0,OK,-3.5,-290.0,-13.81,0.98,27,0,OK,-4.9,-420.0,-20.0,3.79,31,0,OK
265,10594941,0,50,2.1,340.0,16.19,2.34,32,0,OK,12.6,750.0,35.714,1.76,27,0,OK,-3.7,-320.0,-15.238,1.52,27,0,OK,-5.3,-490.0,-23.333,3.72,31,0,OK
270,10605728,0,50,2.2,240.0,11.429,2.19,32,0,OK,12.6,750.0,35.714,1.76,27,0,OK,-3.7,-320.0,-15.238,1.52,27,0,OK,-5.3,-490.0,-23.333,3.72,31,0,OK
275,10616831,0,50,2.5,370.0,17.619,2.65,32,0,OK,13.1,780.0,37.143,1.81,27,0,OK,-3.9,-360.0,-17.143,1.37,27,0,OK,-5.6,-500.0,-23.81,3.53,31,0,OK
280,10627727,0,50,2.5,370.0,17.619,2.65,32,0,OK,13.1,780.0,37.143,1.81,27,0,OK,-3.9,-360.0,-17.143,1.37,27,0,OK,-5.6,-500.0,-23.81,3.53,31,0,OK
285,10638727,0,50,2.6,200.0,9.524,2.86,32,0,OK,13.5,690.0,32.857,1.81,27,0,OK,-4.0,-220.0,-10.476,1.41,27,0,OK,-6.0,-530.0,-25.238,3.21,31,0,OK
290,10649727,0,50,2.6,200.0,9.524,2.86,32,0,OK,13.5,690.0,32.857,1.81,27,0,OK,-4.0,-220.0,-10.476,1.41,27,0,OK,-6.0,-530.0,-25.238,3.21,31,0,OK
295,10660728,0,50,2.9,410.0,19.524,2.52,32,0,OK,14.0,750.0,35.714,1.83,27,0,OK,-4.3,-370.0,-17.619,1.12,27,0,OK,-6.3,-530.0,-25.238,3.17,31,0,OK
300,10671727,0,50,2.9,410.0,19.524,2.52,32,0,OK,14.0,750.0,35.714,1.83,27,0,OK,-4.3,-370.0,-17.619,1.12,27,0,OK,-6.3,-530.0,-25.238,3.17,31,0,OK
305,10682728,0,50,3.1,350.0,16.667,2.4,32,0,OK,14.5,750.0,35.714,1.99,27,0,OK,-4.5,-400.0,-19.048,1.27,27,0,OK,-6.7,-670.0,-31.905,3.52,31,0,OK
310,10693832,0,50,3.1,350.0,16.667,2.4,32,0,OK,14.5,750.0,35.714,1.99,27,0,OK,-4.5,-400.0,-19.048,1.27,27,0,OK,-7.1,-630.0,-30.0,3.82,31,0,OK
315,10704727,0,50,3.1,350.0,16.667,2.4,32,0,OK,15.0,770.0,36.667,1.92,27,0,OK,-4.7,-190.0,-9.048,1.59,27,0,OK,-7.1,-630.0,-30.0,3.82,31,0,OK
320,10716054,0,50,3.5,300.0,14.286,2.89,32,0,OK,15.5,810.0,38.571,2.39,27,0,OK,-4.8,-210.0,-10.0,1.54,27,0,OK,-7.5,-590.0,-28.095,3.78,31,0,OK
325,10726727,0,50,3.5,300.0,14.286,2.89,32,0,OK,15.5,810.0,38.571,2.39,27,0,OK,-4.8,-210.0,-10.0,1.54,27,0,OK,-7.5,-590.0,-28.095,3.78,31,0,OK
330,10737728,0,50,3.6,200.0,9.524,2.82,32,0,OK,16.0,760.0,36.19,2.31,27,0,OK,-5.0,-160.0,-7.619,1.61,27,0,OK,-7.9,-720.0,-34.286,3.43,31,0,OK
335,10748728,0,50,3.6,200.0,9.524,2.82,32,0,OK,16.0,760.0,36.19,2.31,27,0,OK,-5.0,-160.0,-7.619,1.61,27,0,OK,-7.9,-720.0,-34.286,3.43,31,0,OK
340,10759728,0,50,3.8,230.0,10.952,2.74,32,0,OK,16.5,850.0,40.476,2.04,27,0,OK,-5.2,-320.0,-15.238,1.31,27,0,OK,-8.4,-650.0,-30.952,3.47,31,0,OK
345,10770728,0,50,3.8,230.0,10.952,2.74,32,0,OK,16.5,850.0,40.476,2.04,27,0,OK,-5.2,-320.0,-15.238,1.31,27,0,OK,-8.4,-650.0,-30.952,3.47,31,0,OK
350,10781728,0,50,4.0,380.0,18.095,2.7,32,0,OK,17.0,840.0,40.0,2.35,27,0,OK,-5.3,-190.0,-9.048,1.32,27,0,OK,-8.8,-680.0,-32.381,3.69,31,0,OK
355,10792836,0,50,4.0,380.0,18.095,2.7,32,0,OK,17.0,840.0,40.0,2.35,27,0,OK,-5.3,-190.0,-9.048,1.32,27,0,OK,-9.2,-640.0,-30.476,3.7,31,0,OK
360,10803727,0,50,4.2,360.0,17.143,2.89,32,0,OK,17.6,870.0,41.429,2.13,27,0,OK,-5.6,-330.0,-15.714,1.68,27,0,OK,-9.2,-640.0,-30.476,3.7,31,0,OK
365,10814941,0,50,4.2,360.0,17.143,2.89,32,0,OK,18.1,800.0,38.095,2.35,27,0,OK,-5.8,-400.0,-19.048,1.42,27,0,OK,-9.6,-570.0,-27.143,3.71,31,0,OK
370,10825727,0,50,4.5,320.0,15.238,2.66,32,0,OK,18.1,800.0,38.095,2.35,27,0,OK,-5.8,-400.0,-19.048,1.42,27,0,OK,-9.6,-570.0,-27.143,3.71,31,0,OK
375,10836832,0,50,4.7,380.0,18.095,2.76,32,0,OK,18.6,800.0,38.095,2.51,27,0,OK,-6.0,-260.0,-12.381,1.35,27,0,OK,-10.0,-690.0,-32.857,3.63,31,0,OK
380,10847727,0,50,4.7,380.0,18.095,2.76,32,0,OK,18.6,800.0,38.095,2.51,27,0,OK,-6.0,-260.0,-12.381,1.35,27,0,OK,-10.0,-690.0,-32.857,3.63,31,0,OK
385,10858727,0,50,4.9,230.0,10.952,3.29,32,0,OK,19.1,750.0,35.714,2.6,27,0,OK,-6.2,-340.0,-16.19,1.67,27,0,OK,-10.4,-620.0,-29.524,3.59,31,0,OK
390,10869728,0,50,4.9,230.0,10.952,3.29,32,0,OK,19.1,750.0,35.714,2.6,27,0,OK,-6.2,-340.0,-16.19,1.67,27,0,OK,-10.4,-620.0,-29.524,3.59,31,0,OK
395,10880728,0,50,5.1,380.0,18.095,2.8,32,0,OK,19.6,790.0,37.619,2.59,27,0,OK,-6.4,-350.0,-16.667,1.61,27,0,OK,-10.8,-660.0,-31.429,3.73,31,0,OK
400,10891728,0,50,5.1,380.0,18.095,2.8,32,0,OK,19.6,790.0,37.619,2.59,27,0,OK,-6.4,-350.0,-16.667,1.61,27,0,OK,-10.8,-660.0,-31.429,3.73,31,0,OK
405,10902728,0,50,5.3,340.0,16.19,2.72,32,0,OK,20.1,820.0,39.048,2.35,27,0,OK,-6.6,-230.0,-10.952,1.71,27,0,OK,-11.3,-680.0,-32.381,3.63,31,0,OK
410,10913832,0,50,5.3,340.0,16.19,2.72,32,0,OK,20.1,820.0,39.048,2.35,27,0,OK,-6.6,-230.0,-10.952,1.71,27,0,OK,-11.6,-550.0,-26.19,4.09,31,0,OK
415,10924727,0,50,5.3,340.0,16.19,2.72,32,0,OK,20.6,810.0,38.571,2.62,27,0,OK,-6.7,-240.0,-11.429,1.65,27,0,OK,-11.6,-550.0,-26.19,4.09,31,0,OK
420,10936053,0,50,5.6,330.0,15.714,3.01,32,0,OK,21.2,790.0,37.619,2.85,27,0,OK,-6.9,-300.0,-14.286,1.24,27,0,OK,-11.9,-550.0,-26.19,4.14,31,0,OK
425,10946727,0,50,5.6,330.0,15.714,3.01,32,0,OK,21.2,790.0,37.619,2.85,27,0,OK,-6.9,-300.0,-14.286,1.24,27,0,OK,-11.9,-550.0,-26.19,4.14,31,0,OK
430,10957728,0,50,5.8,270.0,12.857,3.48,32,0,OK,21.7,790.0,37.619,2.77,27,0,OK,-7.2,-300.0,-14.286,1.76,27,0,OK,-12.3,-580.0,-27.619,3.93,31,0,OK
435,10968727,0,50,5.8,270.0,12.857,3.48,32,0,OK,21.7,790.0,37.619,2.77,27,0,OK,-7.2,-300.0,-14.286,1.76,27,0,OK,-12.3,-580.0,-27.619,3.93,31,0,OK
440,10979728,0,50,6.0,310.0,14.762,3.47,32,0,OK,22.2,830.0,39.524,2.67,27,0,OK,-7.3,-360.0,-17.143,1.65,27,0,OK,-12.7,-560.0,-26.667,3.74,31,0,OK
445,10990728,0,50,6.0,310.0,14.762,3.47,32,0,OK,22.2,830.0,39.524,2.67,27,0,OK,-7.3,-360.0,-17.143,1.65,27,0,OK,-12.7,-560.0,-26.667,3.74,31,0,OK
450,11001728,0,50,6.1,330.0,15.714,3.46,32,0,OK,22.7,840.0,40.0,2.76,27,0,OK,-7.5,-170.0,-8.095,1.93,27,0,OK,-13.0,-530.0,-25.238,3.88,31,0,OK
455,11012836,0,50,6.1,330.0,15.714,3.46,32,0,OK,22.7,840.0,40.0,2.76,27,0,OK,-7.5,-170.0,-8.095,1.93,27,0,OK,-13.3,-420.0,-20.0,3.82,31,0,OK
460,11023727,0,50,6.3,210.0,10.0,3.7,32,0,OK,23.2,780.0,37.143,3.15,27,0,OK,-7.7,-350.0,-16.667,1.73,27,0,OK,-13.3,-420.0,-20.0,3.82,31,0,OK
465,11034941,0,50,6.3,210.0,10.0,3.7,32,0,OK,23.7,690.0,32.857,3.27,27,0,OK,-7.8,-140.0,-6.667,1.88,27,0,OK,-13.6,-400.0,-19.048,4.12,31,0,OK
470,11045727,0,50,6.4,310.0,14.762,3.6,32,0,OK,23.7,690.0,32.857,3.27,27,0,OK,-7.8,-140.0,-6.667,1.88,27,0,OK,-13.6,-400.0,-19.048,4.12,31,0,OK
475,11056832,0,50,6.6,140.0,6.667,3.89,32,0,OK,24.1,730.0,34.762,3.06,27,0,OK,-8.0,-260.0,-12.381,1.86,27,0,OK,-13.9,-340.0,-16.19,4.76,31,0,OK
480,11067728,0,50,6.6,140.0,6.667,3.89,32,0,OK,24.1,730.0,34.762,3.06,27,0,OK,-8.0,-260.0,-12.381,1.86,27,0,OK,-13.9,-340.0,-16.19,4.76,31,0,OK
485,11078727,0,50,6.7,280.0,13.333,3.26,32,0,OK,24.6,720.0,34.286,2.85,27,0,OK,-8.1,-100.0,-4.762,2.09,27,0,OK,-14.1,-470.0,-22.381,4.69,31,0,OK
490,11089727,0,50,6.7,280.0,13.333,3.26,32,0,OK,24.6,720.0,34.286,2.85,27,0,OK,-8.1,-100.0,-4.762,2.09,27,0,OK,-14.1,-470.0,-22.381,4.69,31,0,OK
495,11100728,0,50,6.8,60.0,2.857,3.76,32,0,OK,25.1,770.0,36.667,3.1,27,0,OK,-8.3,-290.0,-13.81,2.05,27,0,OK,-14.4,-490.0,-23.333,4.47,31,0,OK
500,11149314,2,52,6.8,60.0,2.857,3.76,32,0,OK,25.1,770.0,36.667,3.1,27,0,OK,-8.3,-70.0,-3.333,2.66,27,0,OK,-14.8,-490.0,-23.333,5.67,31,0,OK
505,11351313,7,57,6.8,60.0,2.857,3.76,32,0,OK,25.1,770.0,36.667,3.1,27,0,OK,-7.8,540.0,25.714,1.92,27,0,OK,-17.6,-570.0,-27.143,6.73,31,0,OK
510,11553313,12,62,6.8,60.0,2.857,3.76,32,0,OK,11.5,-760.0,-36.19,1.76,27,0,OK,-2.4,590.0,28.095,2.19,27,0,OK,-18.5,-550.0,-26.19,7.14,31,0,OK
515,11755313,17,67,-2.4,-50.0,-2.381,5.9,32,0,OK,10.7,-500.0,-23.81,1.94,27,0,OK,-2.0,50.0,2.381,1.8,27,0,OK,-21.4,540.0,25.714,8.63,31,0,OK
520,11957313,22,72,-2.2,100.0,4.762,6.2,32,0,OK,10.7,-500.0,-23.81,1.94,27,0,OK,-24.4,-2880.0,-137.143,5.58,27,0,OK,-17.6,720.0,34.286,9.09,31,0,OK
525,12159313,27,77,-2.2,100.0,4.762,6.2,32,0,OK,10.7,-500.0,-23.81,1.94,27,0,OK,-41.0,-2660.0,-126.667,5.69,27,0,OK,-13.9,860.0,40.952,6.36,31,0,OK
530,12361313,32,82,-2.2,100.0,4.762,6.2,32,0,OK,10.7,-500.0,-23.81,1.94,27,0,OK,-53.2,-1530.0,-72.857,4.73,27,0,OK,-8.5,1240.0,59.048,-3.4,31,0,OK
535,12563313,37,87,-2.2,100.0,4.762,6.2,32,0,OK,10.7,-500.0,-23.81,1.94,27,0,OK,-55.0,110.0,5.238,4.95,27,0,OK,-0.9,1320.0,62.857,-1.56,31,0,OK
540,12765313,42,92,-2.2,100.0,4.762,6.2,32,0,OK,10.7,-500.0,-23.81,1.94,27,0,OK,-49.2,2150.0,102.381,-4.24,27,0,OK,7.4,1100.0,52.381,-2.92,31,0,OK
545,12967313,47,97,-2.2,100.0,4.762,6.2,32,0,OK,10.7,-500.0,-23.81,1.94,27,0,OK,-34.5,2410.0,114.762,-4.08,27,0,OK,10.7,30.0,1.429,3.3,31,0,OK
550,13169313,52,2,-2.2,100.0,4.762,6.2,32,0,OK,10.7,-500.0,-23.81,1.94,27,0,OK,-22.7,1470.0,70.0,-2.13,27,0,OK,9.1,-590.0,-28.095,2.39,31,0,OK
555,13371313,57,7,-2.2,100.0,4.762,6.2,32,0,OK,10.7,-500.0,-23.81,1.94,27,0,OK,-15.9,730.0,34.762,1.07,27,0,OK,3.9,-860.0,-40.952,1.22,31,0,OK
560,13573313,62,12,-2.2,100.0,4.762,6.2,32,0,OK,1.2,-930.0,-44.286,3.06,27,0,OK,-13.3,60.0,2.857,-0.22,27,0,OK,2.7,-910.0,-43.333,0.57,31,0,OK
565,13775313,67,17,17.5,-430.0,-20.476,11.48,32,0,OK,0.9,0.0,0.0,2.56,27,0,OK,-13.1,20.0,0.952,-0.01,27,0,OK,-5.3,-390.0,-18.571,1.15,31,0,OK
570,13977313,72,22,17.1,-180.0,-8.571,10.89,32,0,OK,0.9,0.0,0.0,2.56,27,0,OK,-11.3,310.0,14.762,1.73,27,0,OK,-6.6,-400.0,-19.048,3.49,31,0,OK
575,14179313,77,27,17.1,-180.0,-8.571,10.89,32,0,OK,0.9,0.0,0.0,2.56,27,0,OK,-10.9,-20.0,-0.952,2.91,27,0,OK,-8.3,-550.0,-26.19,6.84,31,0,OK
580,14381313,82,32,17.1,-180.0,-8.571,10.89,32,0,OK,0.9,0.0,0.0,2.56,27,0,OK,-12.2,-500.0,-23.81,3.51,27,0,OK,-12.2,-1030.0,-49.048,7.72,31,0,OK
585,14583313,87,37,17.1,-180.0,-8.571,10.89,32,0,OK,0.9,0.0,0.0,2.56,27,0,OK,-13.9,-250.0,-11.905,4.3,27,0,OK,-17.1,-530.0,-25.238,9.27,31,0,OK
590,14785313,92,42,17.1,-180.0,-8.571,10.89,32,0,OK,0.9,0.0,0.0,2.56,27,0,OK,-15.7,-270.0,-12.857,4.53,27,0,OK,-20.5,-620.0,-29.524,9.78,31,0,OK
595,14987313,97,47,17.1,-180.0,-8.571,10.89,32,0,OK,0.9,0.0,0.0,2.56,27,0,OK,-17.2,-30.0,-1.429,3.92,28,0,OK,-24.2,-560.0,-26.667,8.72,31,0,OK
600,15189313,2,52,17.1,-180.0,-8.571,10.89,32,0,OK,0.9,0.0,0.0,2.56,27,0,OK,-16.7,640.0,30.476,-0.35,28,0,OK,-25.7,100.0,4.762,-2.67,31,0,OK
605,15391313,7,57,17.1,-180.0,-8.571,10.89,32,0,OK,0.9,0.0,0.0,2.56,27,0,OK,-8.7,900.0,42.857,-1.3,28,0,OK,-21.9,890.0,42.381,5.85,31,0,OK
