TimeStep,Elapsed_us,L_Gait_Index,R_Gait_Index,RH_0,RH_1,RH_2,RH_3,RH_4,RH_5,RH_6,RH_7,RK_0,RK_1,RK_2,RK_3,RK_4,RK_5,RK_6,RK_7,LK_0,LK_1,LK_2,LK_3,LK_4,LK_5,LK_6,LK_7,LH_0,LH_1,LH_2,LH_3,LH_4,LH_5,LH_6,LH_7
290,12425315,91,41,1,1,255,249,6,127,47,0,0,77,255,181,2,55,36,0,255,152,255,227,1,54,34,0,255,123,255,170,2,87,42,0
295,12627315,96,46,1,1,255,249,6,127,47,0,0,77,255,181,2,55,36,0,255,137,0,0,1,58,34,0,255,83,255,223,2,66,42,0
300,12829315,1,51,1,1,255,249,6,127,47,0,0,77,255,181,2,55,36,0,255,143,0,20,0,200,34,0,255,83,0,25,2,95,42,0
305,13031315,6,56,1,1,255,249,6,127,47,0,0,77,255,181,2,55,36,0,255,189,0,74,1,9,34,0,255,108,0,37,3,51,42,0
310,13233315,11,61,1,1,255,249,6,127,47,0,0,174,255,224,0,200,36,0,255,254,0,26,0,220,35,0,255,111,0,20,3,130,42,0
315,13435315,16,66,0,115,0,24,1,83,47,0,0,171,255,232,0,229,36,0,0,0,0,1,0,152,34,0,255,129,0,0,3,220,42,0
320,13637315,21,71,0,120,0,26,1,126,47,0,0,171,255,232,0,229,36,0,255,92,254,217,1,251,34,0,255,144,0,53,3,21,42,0
325,13839314,26,76,0,120,0,26,1,126,47,0,0,171,255,232,0,229,36,0,254,189,254,232,1,241,35,0,255,167,0,76,1,106,42,0
330,14041315,31,81,0,120,0,26,1,126,47,0,0,171,255,232,0,229,36,0,254,67,255,92,2,18,35,0,255,225,0,132,255,178,42,0
335,14243315,36,86,0,120,0,26,1,126,47,0,0,171,255,232,0,229,36,0,254,28,0,11,2,52,35,0,0,63,0,161,0,10,42,0
340,14445314,41,91,0,120,0,26,1,126,47,0,0,171,255,232,0,229,36,0,254,75,0,177,254,8,35,0,0,153,0,119,255,168,42,0
345,14647315,46,96,0,120,0,26,1,126,47,0,0,171,255,232,0,229,36,0,254,204,0,221,254,105,35,0,0,187,0,1,0,87,42,0
350,14849315,51,1,0,120,0,26,1,126,47,0,0,171,255,232,0,229,36,0,255,65,0,150,255,74,35,0,0,168,255,186,255,240,42,0
355,15051315,56,6,0,120,0,26,1,126,47,0,0,171,255,232,0,229,36,0,255,138,0,75,255,224,35,0,0,113,255,178,0,247,42,0
360,15253315,61,11,0,120,0,26,1,126,47,0,0,86,255,167,2,88,36,0,255,168,0,27,0,70,35,0,0,100,255,154,1,1,42,0
365,15455315,66,16,1,4,255,228,6,130,47,0,0,75,255,187,2,41,36,0,255,171,0,28,0,103,35,0,0,17,255,214,0,238,42,0
370,15657315,71,21,1,1,255,247,6,109,47,0,0,75,255,187,2,41,36,0,255,199,0,21,0,40,35,0,0,5,255,245,0,43,42,0
375,15859315,76,26,1,1,255,247,6,109,47,0,0,75,255,187,2,41,36,0,255,199,0,0,0,162,35,0,0,0,255,239,1,174,42,0
380,16061315,81,31,1,1,255,247,6,109,47,0,0,75,255,187,2,41,36,0,255,194,255,230,1,2,35,0,255,234,255,186,2,124,42,0
385,16263315,86,36,1,1,255,247,6,109,47,0,0,75,255,187,2,41,36,0,255,173,255,214,1,70,35,0,255,184,255,161,2,208,42,0
390,16465315,91,41,1,1,255,247,6,109,47,0,0,75,255,187,2,41,36,0,255,152,255,239,1,56,35,0,255,123,255,171,2,85,42,0
395,16667315,96,46,1,1,255,247,6,109,47,0,0,75,255,187,2,41,36,0,255,137,0,1,1,54,35,0,255,84,255,224,2,58,42,0
400,16869314,1,51,1,1,255,247,6,109,47,0,0,75,255,187,2,41,36,0,255,142,0,24,0,200,35,0,255,85,0,7,2,35,42,0
405,17071315,6,56,1,1,255,247,6,109,47,0,0,75,255,187,2,41,36,0,255,189,0,79,1,12,35,0,255,110,0,55,3,78,42,0
410,17273315,11,61,1,1,255,247,6,109,47,0,0,174,255,225,0,197,36,0,255,254,0,40,0,232,35,0,255,113,0,51,3,121,42,0
415,17475315,16,66,0,115,0,13,1,64,47,0,0,172,255,234,0,232,36,0,0,0,0,0,0,147,35,0,255,129,0,0,3,225,42,0
420,17677315,21,71,0,121,0,34,1,79,47,0,0,172,255,234,0,232,36,0,255,91,254,213,1,249,35,0,255,144,0,52,3,17,42,0
425,17879314,26,76,0,121,0,34,1,79,47,0,0,172,255,234,0,232,36,0,254,189,254,232,1,245,35,0,255,167,0,76,1,124,42,0
430,18081315,31,81,0,121,0,34,1,79,47,0,0,172,255,234,0,232,36,0,254,67,255,92,2,18,35,0,255,226,0,131,255,175,42,0
435,18283314,36,86,0,121,0,34,1,79,47,0,0,172,255,234,0,232,36,0,254,30,0,11,2,51,35,0,0,64,0,161,255,254,42,0
440,18485315,41,91,0,121,0,34,1,79,47,0,0,172,255,234,0,232,36,0,254,77,0,173,253,226,35,0,0,157,0,95,255,134,42,0
445,18687315,46,96,0,121,0,34,1,79,47,0,0,172,255,234,0,232,36,0,254,204,0,218,254,102,35,0,0,190,0,0,0,103,42,0
450,18889315,51,1,0,121,0,34,1,79,47,0,0,172,255,234,0,232,36,0,255,65,0,152,255,75,35,0,0,167,255,181,255,214,42,0
455,19091315,56,6,0,121,0,34,1,79,47,0,0,172,255,234,0,232,36,0,255,136,0,72,255,239,35,0,0,110,255,170,1,45,42,0
460,19293315,61,11,0,121,0,34,1,79,47,0,0,86,255,152,2,91,36,0,255,165,0,7,0,99,35,0,0,96,255,157,1,56,42,0
465,19495315,66,16,1,1,255,251,6,154,47,0,0,74,255,176,2,64,36,0,255,168,0,11,0,113,35,0,0,18,255,222,1,5,42,0
470,19697315,71,21,0,254,255,228,6,133,47,0,0,74,255,176,2,64,36,0,255,199,0,23,0,65,35,0,0,9,255,218,0,10,42,0
475,19899315,76,26,0,254,255,228,6,133,47,0,0,74,255,176,2,64,36,0,255,199,255,254,0,164,35,0,0,3,255,229,1,148,43,0
480,20101315,81,31,0,254,255,228,6,133,47,0,0,74,255,176,2,64,36,0,255,196,255,221,1,24,35,0,255,232,255,172,2,88,42,0
485,20303314,86,36,0,254,255,228,6,133,47,0,0,74,255,176,2,64,36,0,255,173,255,230,1,59,35,0,255,181,255,163,2,193,43,0
490,20505315,91,41,0,254,255,228,6,133,47,0,0,74,255,176,2,64,36,0,255,151,255,235,1,104,35,0,255,120,255,167,2,65,43,0
495,20707315,96,46,0,254,255,228,6,133,47,0,0,74,255,176,2,64,36,0,255,137,0,0,1,53,35,0,255,83,255,234,2,38,43,0
500,20909315,1,51,0,254,255,228,6,133,47,0,0,74,255,176,2,64,36,0,255,143,0,20,0,226,35,0,255,87,0,42,2,79,43,0
505,21111315,6,56,0,254,255,228,6,133,47,0,0,74,255,176,2,64,36,0,255,190,0,88,1,42,35,0,255,111,0,24,3,23,43,0
510,21313315,11,61,0,254,255,228,6,133,47,0,0,176,255,215,0,221,37,0,255,255,0,48,1,6,35,0,255,114,0,22,3,132,43,0
515,21515315,16,66,0,115,0,11,1,92,48,0,0,172,255,234,0,213,37,0,0,0,255,255,0,156,35,0,255,129,0,0,3,225,43,0
520,21717315,21,71,0,118,0,5,1,132,47,0,0,172,255,234,0,213,37,0,255,92,254,213,1,251,35,0,255,144,0,55,3,24,43,0
525,21919315,26,76,0,118,0,5,1,132,47,0,0,172,255,234,0,213,37,0,254,190,254,234,1,249,35,0,255,168,0,80,1,134,43,0
530,22121315,31,81,0,118,0,5,1,132,47,0,0,172,255,234,0,213,37,0,254,67,255,91,2,25,35,0,255,226,0,129,255,164,43,0
535,22323315,36,86,0,118,0,5,1,132,47,0,0,172,255,234,0,213,37,0,254,30,0,18,2,61,35,0,0,64,0,161,0,1,43,0
540,22525314,41,91,0,118,0,5,1,132,47,0,0,172,255,234,0,213,37,0,254,77,0,171,253,241,35,0,0,156,0,94,255,139,43,0
545,22727315,46,96,0,118,0,5,1,132,47,0,0,172,255,234,0,213,37,0,254,204,0,215,254,106,35,0,0,190,0,0,0,106,43,0
550,22929315,51,1,0,118,0,5,1,132,47,0,0,172,255,234,0,213,37,0,255,65,0,154,255,70,35,0,0,167,255,185,255,215,43,0
555,23131314,56,6,0,118,0,5,1,132,47,0,0,172,255,234,0,213,37,0,255,137,0,71,255,244,35,0,0,111,255,173,0,255,43,0
560,23333315,61,11,0,118,0,5,1,132,47,0,0,86,255,147,2,120,37,0,255,166,0,34,0,66,35,0,0,96,255,156,1,18,43,0
565,23535315,66,16,1,4,255,251,6,134,48,0,0,74,255,183,2,58,37,0,255,170,0,37,0,89,35,0,0,17,255,220,1,12,43,0
570,23737315,71,21,1,1,255,249,6,116,48,0,0,74,255,183,2,58,37,0,255,199,0,28,0,53,35,0,0,8,255,226,0,12,43,0
575,23939315,76,26,1,1,255,249,6,116,48,0,0,74,255,183,2,58,37,0,255,199,255,255,0,161,35,0,0,2,255,242,1,188,43,0
580,24141315,81,31,1,1,255,249,6,116,48,0,0,74,255,183,2,58,37,0,255,194,255,221,1,18,35,0,255,233,255,175,2,93,43,0
585,24343315,86,36,1,1,255,249,6,116,48,0,0,74,255,183,2,58,37,0,255,172,255,223,1,56,35,0,255,181,255,164,2,180,43,0
590,24545315,91,41,1,1,255,249,6,116,48,0,0,74,255,183,2,58,37,0,255,152,255,236,1,60,35,0,255,121,255,166,2,91,43,0
595,24747315,96,46,1,1,255,249,6,116,48,0,0,74,255,183,2,58,37,0,255,137,0,0,1,58,35,0,255,84,255,227,2,82,43,0
600,24949315,1,51,1,1,255,249,6,116,48,0,0,74,255,183,2,58,37,0,255,143,0,21,0,210,35,0,255,87,0,42,2,69,43,0
605,25151315,6,56,1,1,255,249,6,116,48,0,0,74,255,183,2,58,37,0,255,189,0,85,1,46,35,0,255,111,0,44,2,247,43,0
610,25353315,11,61,1,1,255,249,6,116,48,0,0,175,255,226,0,202,37,0,255,254,0,30,0,202,35,0,255,114,0,34,3,66,43,0
615,25555315,16,66,0,114,0,8,1,72,48,0,0,171,255,226,0,225,37,0,0,0,0,1,0,149,35,0,255,129,0,2,3,216,43,0
620,25757315,21,71,0,118,0,25,1,137,48,0,0,171,255,226,0,225,37,0,255,92,254,216,1,252,35,0,255,146,0,44,2,217,43,0
625,25959315,26,76,0,118,0,25,1,137,48,0,0,171,255,226,0,225,37,0,254,190,254,238,1,244,35,0,255,169,0,84,1,118,43,0
630,26161315,31,81,0,118,0,25,1,137,48,0,0,171,255,226,0,225,37,0,254,67,255,93,2,26,35,0,255,226,0,126,255,176,43,0
635,26363315,36,86,0,118,0,25,1,137,48,0,0,171,255,226,0,225,37,0,254,28,0,9,2,54,35,0,0,63,0,165,255,252,43,0
640,26565315,41,91,0,118,0,25,1,137,48,0,0,171,255,226,0,225,37,0,254,77,0,172,253,249,35,0,0,156,0,96,255,166,43,0
645,26767315,46,96,0,118,0,25,1,137,48,0,0,171,255,226,0,225,37,0,254,204,0,217,254,105,35,0,0,190,0,0,0,107,43,0
650,26969315,51,1,0,118,0,25,1,137,48,0,0,171,255,226,0,225,37,0,255,65,0,157,255,65,35,0,0,168,255,188,255,238,43,0
655,27171315,56,6,0,118,0,25,1,137,48,0,0,171,255,226,0,225,37,0,255,137,0,70,255,244,35,0,0,111,255,173,1,14,43,0
660,27373315,61,11,0,118,0,25,1,137,48,0,0,87,255,151,2,85,37,0,255,167,0,27,0,98,35,0,0,97,255,152,1,60,43,0
665,27575315,66,16,1,4,255,246,6,154,48,0,0,75,255,183,2,69,37,0,255,170,0,27,0,100,35,0,0,17,255,225,0,227,43,0
670,27777315,71,21,1,1,255,246,6,132,48,0,0,75,255,183,2,69,37,0,255,199,0,30,0,70,36,0,0,8,255,225,0,11,43,0
675,27979315,76,26,1,1,255,246,6,132,48,0,0,75,255,183,2,69,37,0,255,199,255,255,0,161,35,0,0,2,255,244,1,192,43,0
680,28181315,81,31,1,1,255,246,6,132,48,0,0,75,255,183,2,69,37,0,255,194,255,226,0,255,35,0,255,233,255,182,2,127,43,0
685,28383315,86,36,1,1,255,246,6,132,48,0,0,75,255,183,2,69,37,0,255,173,255,221,1,59,35,0,255,182,255,163,2,182,43,0
690,28585315,91,41,1,1,255,246,6,132,48,0,0,75,255,183,2,69,37,0,255,151,255,230,1,101,35,0,255,121,255,167,2,100,43,0
695,28787315,96,46,1,1,255,246,6,132,48,0,0,75,255,183,2,69,37,0,255,137,0,0,1,57,35,0,255,83,255,229,2,50,43,0
700,28989315,1,51,1,1,255,246,6,132,48,0,0,75,255,183,2,69,37,0,255,143,0,19,0,216,36,0,255,86,0,22,2,106,43,0
705,29191314,6,56,1,1,255,246,6,132,48,0,0,75,255,183,2,69,37,0,255,190,0,86,1,45,36,0,255,111,0,37,3,10,43,0
710,29393315,11,61,1,1,255,246,6,132,48,0,0,175,255,226,0,192,37,0,255,255,0,51,1,5,36,0,255,114,0,23,3,108,43,0
715,29595315,16,66,0,114,0,7,1,70,48,0,0,172,255,235,0,229,37,0,0,0,0,0,0,152,36,0,255,129,0,0,3,223,43,0
720,29797315,21,71,0,117,0,4,1,126,48,0,0,172,255,235,0,229,37,0,255,91,254,211,1,246,36,0,255,144,0,49,3,37,43,0
725,29999314,26,76,0,117,0,4,1,126,48,0,0,172,255,235,0,229,37,0,254,190,254,234,1,241,36,0,255,167,0,76,1,128,43,0
730,30201315,31,81,0,117,0,4,1,126,48,0,0,172,255,235,0,229,37,0,254,67,255,93,2,29,36,0,255,226,0,129,255,173,43,0
735,30403315,36,86,0,117,0,4,1,126,48,0,0,172,255,235,0,229,37,0,254,30,0,13,2,47,36,0,0,64,0,158,0,5,43,0
740,30605315,41,91,0,117,0,4,1,126,48,0,0,172,255,235,0,229,37,0,254,77,0,172,253,230,36,0,0,157,0,95,255,139,43,0
745,30807315,46,96,0,117,0,4,1,126,48,0,0,172,255,235,0,229,37,0,254,204,0,216,254,105,36,0,0,190,0,0,0,102,43,0
750,31009315,51,1,0,117,0,4,1,126,48,0,0,172,255,235,0,229,37,0,255,65,0,155,255,66,36,0,0,167,255,184,255,216,43,0
755,31211315,56,6,0,117,0,4,1,126,48,0,0,172,255,235,0,229,37,0,255,137,0,71,255,249,36,0,0,110,255,173,1,22,43,0
760,31413315,61,11,0,117,0,4,1,126,48,0,0,87,255,155,2,83,37,0,255,165,0,21,0,61,36,0,0,96,255,157,1,23,43,0
765,31615315,66,16,1,4,255,247,6,152,48,0,0,75,255,184,2,44,37,0,255,169,0,28,0,60,36,0,0,18,255,221,0,242,43,0
770,31817315,71,21,1,1,255,246,6,131,48,0,0,75,255,184,2,44,37,0,255,199,0,26,0,54,36,0,0,8,255,231,0,21,43,0
775,32019315,76,26,1,1,255,246,6,131,48,0,0,75,255,184,2,44,37,0,255,199,255,251,0,162,36,0,0,3,255,221,1,135,43,0
780,32221315,81,31,1,1,255,246,6,131,48,0,0,75,255,184,2,44,37,0,255,195,255,219,1,41,36,0,255,232,255,172,2,83,43,0
785,32423315,86,36,1,1,255,246,6,131,48,0,0,75,255,184,2,44,37,0,255,173,255,230,1,54,36,0,255,181,255,162,2,184,43,0
790,32625315,91,41,1,1,255,246,6,131,48,0,0,75,255,184,2,44,37,0,255,151,255,237,1,102,36,0,255,120,255,167,2,104,43,0
795,32827315,96,46,1,1,255,246,6,131,48,0,0,75,255,184,2,44,37,0,255,137,0,0,1,54,36,0,255,83,255,235,2,48,43,0
800,33029315,1,51,1,1,255,246,6,131,48,0,0,75,255,184,2,44,37,0,255,143,0,19,0,222,36,0,255,87,0,42,2,79,43,0
805,33231315,6,56,1,1,255,246,6,131,48,0,0,75,255,184,2,44,37,0,255,190,0,85,1,48,36,0,255,111,0,34,3,3,43,0
810,33433315,11,61,1,1,255,246,6,131,48,0,0,175,255,228,0,192,38,0,255,254,0,46,0,251,36,0,255,114,0,21,3,102,43,0
815,33635315,16,66,0,115,0,27,1,72,49,0,0,172,255,239,0,215,38,0,0,0,0,0,0,154,36,0,255,129,0,0,3,215,43,0
820,33837315,21,71,0,118,0,11,1,137,49,0,0,172,255,239,0,215,38,0,255,92,254,214,1,247,36,0,255,144,0,54,3,22,43,0
825,34039315,26,76,0,118,0,11,1,137,49,0,0,172,255,239,0,215,38,0,254,190,254,232,1,243,36,0,255,168,0,78,1,129,43,0
830,34241315,31,81,0,118,0,11,1,137,49,0,0,172,255,239,0,215,38,0,254,67,255,92,2,30,36,0,255,226,0,129,255,183,43,0
835,34443314,36,86,0,118,0,11,1,137,49,0,0,172,255,239,0,215,38,0,254,29,0,9,2,61,36,0,0,64,0,163,0,5,43,0
840,34645315,41,91,0,118,0,11,1,137,49,0,0,172,255,239,0,215,38,0,254,77,0,172,253,234,36,0,0,157,0,94,255,137,44,0
845,34847315,46,96,0,118,0,11,1,137,49,0,0,172,255,239,0,215,38,0,254,204,0,217,254,104,36,0,0,190,0,0,0,107,44,0
850,35049315,51,1,0,118,0,11,1,137,49,0,0,172,255,239,0,215,38,0,255,65,0,156,255,67,36,0,0,167,255,186,255,224,44,0
855,35251315,56,6,0,118,0,11,1,137,49,0,0,172,255,239,0,215,38,0,255,137,0,72,255,247,36,0,0,111,255,173,1,7,44,0
860,35453314,61,11,0,118,0,11,1,137,49,0,0,87,255,154,2,85,38,0,255,166,0,22,0,62,36,0,0,96,255,156,1,18,44,0
865,35655315,66,16,1,3,255,237,6,190,49,0,0,75,255,183,2,48,38,0,255,169,0,27,0,60,36,0,0,17,255,223,1,4,44,0
870,35857315,71,21,1,0,255,243,6,136,49,0,0,75,255,183,2,48,38,0,255,199,0,28,0,60,36,0,0,8,255,224,0,7,44,0
875,36059315,76,26,1,0,255,243,6,136,49,0,0,75,255,183,2,48,38,0,255,199,255,254,0,167,36,0,0,2,255,242,1,190,44,0
880,36261315,81,31,1,0,255,243,6,136,49,0,0,75,255,183,2,48,38,0,255,194,255,222,1,18,36,0,255,233,255,176,2,86,44,0
885,36463315,86,36,1,0,255,243,6,136,49,0,0,75,255,183,2,48,38,0,255,172,255,226,1,52,36,0,255,181,255,163,2,188,44,0
890,36665315,91,41,1,0,255,243,6,136,49,0,0,75,255,183,2,48,38,0,255,152,255,236,1,52,36,0,255,120,255,166,2,103,44,0
895,36867315,96,46,1,0,255,243,6,136,49,0,0,75,255,183,2,48,38,0,255,137,0,0,1,55,36,0,255,84,255,236,2,60,44,0
900,37069315,1,51,1,0,255,243,6,136,49,0,0,75,255,183,2,48,38,0,255,143,0,19,0,218,36,0,255,87,0,42,2,73,44,0
905,37271315,6,56,1,0,255,243,6,136,49,0,0,75,255,183,2,48,38,0,255,189,0,85,1,46,36,0,255,111,0,34,3,4,44,0
910,37473315,11,61,1,0,255,243,6,136,49,0,0,176,255,215,0,208,38,0,255,254,0,43,0,233,36,0,255,114,0,23,3,92,44,0
915,37675315,16,66,0,115,0,28,1,48,49,0,0,172,255,231,0,235,38,0,0,0,0,0,0,144,36,0,255,129,0,1,3,220,44,0
