TimeStep,Elapsed_us,L_Gait_Index,R_Gait_Index,RightHip_pos_deg,RightHip_spd_eRPM,RightHip_spd_mech_RPM,RightHip_current_A,RightHip_temp_C,RightHip_err_code,RightHip_err_text,RightKnee_pos_deg,RightKnee_spd_eRPM,RightKnee_spd_mech_RPM,RightKnee_current_A,RightKnee_temp_C,RightKnee_err_code,RightKnee_err_text,LeftKnee_pos_deg,LeftKnee_spd_eRPM,LeftKnee_spd_mech_RPM,LeftKnee_current_A,LeftKnee_temp_C,LeftKnee_err_code,LeftKnee_err_text,LeftHip_pos_deg,LeftHip_spd_eRPM,LeftHip_spd_mech_RPM,LeftHip_current_A,LeftHip_temp_C,LeftHip_err_code,LeftHip_err_text
85,4143315,86,36,23.0,740.0,35.238,17.68,46,0,OK,6.6,-1230.0,-58.571,7.24,36,0,OK,-9.1,-140.0,-6.667,2.86,34,0,OK,-10.5,-200.0,-9.524,5.54,42,0,OK
90,4345315,91,41,23.0,740.0,35.238,17.68,46,0,OK,6.6,-1230.0,-58.571,7.24,36,0,OK,-10.0,0.0,0.0,3.97,34,0,OK,-11.6,-80.0,-3.81,8.28,42,0,OK
95,4547315,96,46,23.0,740.0,35.238,17.68,46,0,OK,6.6,-1230.0,-58.571,7.24,36,0,OK,-10.0,0.0,0.0,4.51,34,0,OK,-12.6,-40.0,-1.905,9.22,42,0,OK
100,4749315,1,51,23.0,740.0,35.238,17.68,46,0,OK,6.6,-1230.0,-58.571,7.24,36,0,OK,-9.9,20.0,0.952,2.84,34,0,OK,-13.4,-320.0,-15.238,8.02,42,0,OK
105,4951314,6,56,23.0,740.0,35.238,17.68,46,0,OK,6.6,-1230.0,-58.571,7.24,36,0,OK,-7.0,780.0,37.143,2.67,34,0,OK,-14.4,-250.0,-11.905,7.74,42,0,OK
110,5153315,11,61,23.0,740.0,35.238,17.68,46,0,OK,18.2,-90.0,-4.286,1.51,36,0,OK,-0.9,860.0,40.952,2.3,34,0,OK,-14.7,-190.0,-9.048,7.63,42,0,OK
115,5355315,16,66,11.1,-10.0,-0.476,3.54,46,0,OK,17.7,-420.0,-20.0,1.88,36,0,OK,-0.2,110.0,5.238,1.29,34,0,OK,-15.2,690.0,32.857,8.53,42,0,OK
120,5557315,21,71,11.1,-20.0,-0.952,4.29,46,0,OK,17.7,-420.0,-20.0,1.88,36,0,OK,-16.3,-2800.0,-133.333,5.27,34,0,OK,-10.9,840.0,40.0,8.53,42,0,OK
125,5759315,26,76,11.1,-20.0,-0.952,4.29,46,0,OK,17.7,-420.0,-20.0,1.88,36,0,OK,-31.4,-2620.0,-124.762,5.97,34,0,OK,-6.4,1070.0,50.952,5.98,42,0,OK
130,5961315,31,81,11.1,-20.0,-0.952,4.29,46,0,OK,17.7,-420.0,-20.0,1.88,36,0,OK,-43.6,-1700.0,-80.952,5.7,34,0,OK,-0.7,1200.0,57.143,-2.61,42,0,OK
135,6163315,36,86,11.1,-20.0,-0.952,4.29,46,0,OK,17.7,-420.0,-20.0,1.88,36,0,OK,-48.5,-40.0,-1.905,5.5,34,0,OK,6.2,1120.0,53.333,0.51,42,0,OK
140,6365315,41,91,11.1,-20.0,-0.952,4.29,46,0,OK,17.7,-420.0,-20.0,1.88,36,0,OK,-44.5,1680.0,80.0,-4.55,34,0,OK,13.4,930.0,44.286,0.38,42,0,OK
145,6567315,46,96,11.1,-20.0,-0.952,4.29,46,0,OK,17.7,-420.0,-20.0,1.88,36,0,OK,-31.3,2240.0,106.667,-4.13,34,0,OK,16.8,360.0,17.143,0.18,42,0,OK
150,6769315,51,1,11.1,-20.0,-0.952,4.29,46,0,OK,17.7,-420.0,-20.0,1.88,36,0,OK,-19.1,1540.0,73.333,-1.85,34,0,OK,16.7,-450.0,-21.429,-0.1,42,0,OK
155,6971315,56,6,11.1,-20.0,-0.952,4.29,46,0,OK,17.7,-420.0,-20.0,1.88,36,0,OK,-11.3,770.0,36.667,-0.46,34,0,OK,12.7,-760.0,-36.19,-1.31,42,0,OK
160,7173315,61,11,11.1,-20.0,-0.952,4.29,46,0,OK,8.9,-970.0,-46.19,5.78,36,0,OK,-8.0,510.0,24.286,0.09,34,0,OK,11.6,-800.0,-38.095,-1.45,42,0,OK
165,7375315,66,16,26.4,-80.0,-3.81,16.51,46,0,OK,7.9,-700.0,-33.333,5.32,36,0,OK,-7.9,20.0,0.952,0.64,34,0,OK,2.1,-640.0,-30.476,2.48,42,0,OK
170,7577315,71,21,26.0,-260.0,-12.381,16.25,46,0,OK,7.9,-700.0,-33.333,5.32,36,0,OK,-6.3,100.0,4.762,0.13,34,0,OK,-0.5,-450.0,-21.429,0.46,42,0,OK
175,7779315,76,26,26.0,-260.0,-12.381,16.25,46,0,OK,7.9,-700.0,-33.333,5.32,36,0,OK,-6.0,0.0,0.0,1.4,34,0,OK,-1.5,-200.0,-9.524,3.01,42,0,OK
180,7981315,81,31,26.0,-260.0,-12.381,16.25,46,0,OK,7.9,-700.0,-33.333,5.32,36,0,OK,-6.2,-150.0,-7.143,2.93,34,0,OK,-2.9,-560.0,-26.667,6.0,42,0,OK
185,8183315,86,36,26.0,-260.0,-12.381,16.25,46,0,OK,7.9,-700.0,-33.333,5.32,36,0,OK,-8.0,-510.0,-24.286,3.38,34,0,OK,-6.3,-710.0,-33.81,7.64,42,0,OK
190,8385315,91,41,26.0,-260.0,-12.381,16.25,46,0,OK,7.9,-700.0,-33.333,5.32,36,0,OK,-10.0,-530.0,-25.238,3.49,34,0,OK,-11.7,-710.0,-33.81,7.28,42,0,OK
195,8587315,96,46,26.0,-260.0,-12.381,16.25,46,0,OK,7.9,-700.0,-33.333,5.32,36,0,OK,-11.6,-130.0,-6.19,3.08,34,0,OK,-16.0,-480.0,-22.857,6.38,42,0,OK
200,8789315,1,51,26.0,-260.0,-12.381,16.25,46,0,OK,7.9,-700.0,-33.333,5.32,36,0,OK,-11.4,280.0,13.333,2.47,34,0,OK,-17.1,10.0,0.476,5.42,42,0,OK
205,8991315,6,56,26.0,-260.0,-12.381,16.25,46,0,OK,7.9,-700.0,-33.333,5.32,36,0,OK,-6.9,790.0,37.619,2.35,34,0,OK,-15.8,370.0,17.619,7.03,42,0,OK
210,9193315,11,61,26.0,-260.0,-12.381,16.25,46,0,OK,17.2,-220.0,-10.476,2.15,36,0,OK,-0.2,730.0,34.762,2.35,34,0,OK,-15.4,230.0,10.952,8.27,42,0,OK
215,9395315,16,66,11.0,320.0,15.238,3.31,46,0,OK,17.1,-40.0,-1.905,1.95,36,0,OK,0.0,-10.0,-0.476,1.43,34,0,OK,-13.0,30.0,1.429,9.68,42,0,OK
220,9597315,21,71,11.3,150.0,7.143,4.18,46,0,OK,17.1,-40.0,-1.905,1.95,36,0,OK,-16.3,-2860.0,-136.19,5.31,34,0,OK,-10.7,650.0,30.952,7.73,42,0,OK
225,9799315,26,76,11.3,150.0,7.143,4.18,46,0,OK,17.1,-40.0,-1.905,1.95,36,0,OK,-32.0,-2690.0,-128.095,5.2,34,0,OK,-8.2,870.0,41.429,4.51,42,0,OK
230,10001315,31,81,11.3,150.0,7.143,4.18,46,0,OK,17.1,-40.0,-1.905,1.95,36,0,OK,-44.4,-1680.0,-80.0,5.6,34,0,OK,-2.7,1280.0,60.952,-1.25,42,0,OK
235,10203314,36,86,11.3,150.0,7.143,4.18,46,0,OK,17.1,-40.0,-1.905,1.95,36,0,OK,-48.4,120.0,5.714,5.67,34,0,OK,6.1,1590.0,75.714,0.11,42,0,OK
240,10405315,41,91,11.3,150.0,7.143,4.18,46,0,OK,17.1,-40.0,-1.905,1.95,36,0,OK,-43.7,1800.0,85.714,-5.05,34,0,OK,15.3,1150.0,54.762,-0.84,42,0,OK
245,10607315,46,96,11.3,150.0,7.143,4.18,46,0,OK,17.1,-40.0,-1.905,1.95,36,0,OK,-30.8,2250.0,107.143,-4.17,34,0,OK,18.7,110.0,5.238,1.16,42,0,OK
250,10809315,51,1,11.3,150.0,7.143,4.18,46,0,OK,17.1,-40.0,-1.905,1.95,36,0,OK,-19.1,1610.0,76.667,-1.98,34,0,OK,16.8,-660.0,-31.429,-0.16,42,0,OK
255,11011315,56,6,11.3,150.0,7.143,4.18,46,0,OK,17.1,-40.0,-1.905,1.95,36,0,OK,-11.8,730.0,34.762,-0.32,34,0,OK,11.4,-820.0,-39.048,2.08,42,0,OK
260,11213314,61,11,11.3,150.0,7.143,4.18,46,0,OK,8.8,-850.0,-40.476,5.67,36,0,OK,-8.8,120.0,5.714,1.01,34,0,OK,10.0,-1030.0,-49.048,2.95,42,0,OK
265,11415315,66,16,26.0,-80.0,-3.81,16.62,47,0,OK,7.7,-750.0,-35.714,5.67,36,0,OK,-8.5,120.0,5.714,1.13,34,0,OK,1.6,-320.0,-15.238,2.53,42,0,OK
270,11617315,71,21,25.7,-70.0,-3.333,16.63,47,0,OK,7.7,-750.0,-35.714,5.67,36,0,OK,-5.7,230.0,10.952,0.62,34,0,OK,0.5,-90.0,-4.286,0.46,42,0,OK
275,11819315,76,26,25.7,-70.0,-3.333,16.63,47,0,OK,7.7,-750.0,-35.714,5.67,36,0,OK,-5.7,0.0,0.0,1.6,34,0,OK,0.1,-130.0,-6.19,4.43,42,0,OK
280,12021315,81,31,25.7,-70.0,-3.333,16.63,47,0,OK,7.7,-750.0,-35.714,5.67,36,0,OK,-6.1,-150.0,-7.143,2.96,34,0,OK,-2.2,-710.0,-33.81,6.17,42,0,OK
285,12223315,86,36,25.7,-70.0,-3.333,16.63,47,0,OK,7.7,-750.0,-35.714,5.67,36,0,OK,-8.2,-420.0,-20.0,3.13,34,0,OK,-7.2,-1050.0,-50.0,7.25,42,0,OK
290,12425315,91,41,25.7,-70.0,-3.333,16.63,47,0,OK,7.7,-750.0,-35.714,5.67,36,0,OK,-10.4,-290.0,-13.81,3.1,34,0,OK,-13.3,-860.0,-40.952,5.99,42,0,OK
295,12627315,96,46,25.7,-70.0,-3.333,16.63,47,0,OK,7.7,-750.0,-35.714,5.67,36,0,OK,-11.9,0.0,0.0,3.14,34,0,OK,-17.3,-330.0,-15.714,5.78,42,0,OK
300,12829315,1,51,25.7,-70.0,-3.333,16.63,47,0,OK,7.7,-750.0,-35.714,5.67,36,0,OK,-11.3,200.0,9.524,2.0,34,0,OK,-17.3,250.0,11.905,6.07,42,0,OK
305,13031315,6,56,25.7,-70.0,-3.333,16.63,47,0,OK,7.7,-750.0,-35.714,5.67,36,0,OK,-6.7,740.0,35.238,2.65,34,0,OK,-14.8,370.0,17.619,8.19,42,0,OK
310,13233315,11,61,25.7,-70.0,-3.333,16.63,47,0,OK,17.4,-320.0,-15.238,2.0,36,0,OK,-0.2,260.0,12.381,2.2,35,0,OK,-14.5,200.0,9.524,8.98,42,0,OK
315,13435315,16,66,11.5,240.0,11.429,3.39,47,0,OK,17.1,-240.0,-11.429,2.29,36,0,OK,0.0,10.0,0.476,1.52,34,0,OK,-12.7,0.0,0.0,9.88,42,0,OK
320,13637315,21,71,12.0,260.0,12.381,3.82,47,0,OK,17.1,-240.0,-11.429,2.29,36,0,OK,-16.4,-2950.0,-140.476,5.07,34,0,OK,-11.2,530.0,25.238,7.89,42,0,OK
325,13839314,26,76,12.0,260.0,12.381,3.82,47,0,OK,17.1,-240.0,-11.429,2.29,36,0,OK,-32.3,-2800.0,-133.333,4.97,35,0,OK,-8.9,760.0,36.19,3.62,42,0,OK
330,14041315,31,81,12.0,260.0,12.381,3.82,47,0,OK,17.1,-240.0,-11.429,2.29,36,0,OK,-44.5,-1640.0,-78.095,5.3,35,0,OK,-3.1,1320.0,62.857,-0.78,42,0,OK
335,14243315,36,86,12.0,260.0,12.381,3.82,47,0,OK,17.1,-240.0,-11.429,2.29,36,0,OK,-48.4,110.0,5.238,5.64,35,0,OK,6.3,1610.0,76.667,0.1,42,0,OK
340,14445314,41,91,12.0,260.0,12.381,3.82,47,0,OK,17.1,-240.0,-11.429,2.29,36,0,OK,-43.7,1770.0,84.286,-5.04,35,0,OK,15.3,1190.0,56.667,-0.88,42,0,OK
345,14647315,46,96,12.0,260.0,12.381,3.82,47,0,OK,17.1,-240.0,-11.429,2.29,36,0,OK,-30.8,2210.0,105.238,-4.07,35,0,OK,18.7,10.0,0.476,0.87,42,0,OK
350,14849315,51,1,12.0,260.0,12.381,3.82,47,0,OK,17.1,-240.0,-11.429,2.29,36,0,OK,-19.1,1500.0,71.429,-1.82,35,0,OK,16.8,-700.0,-33.333,-0.16,42,0,OK
355,15051315,56,6,12.0,260.0,12.381,3.82,47,0,OK,17.1,-240.0,-11.429,2.29,36,0,OK,-11.8,750.0,35.714,-0.32,35,0,OK,11.3,-780.0,-37.143,2.47,42,0,OK
360,15253315,61,11,12.0,260.0,12.381,3.82,47,0,OK,8.6,-890.0,-42.381,6.0,36,0,OK,-8.8,270.0,12.857,0.7,35,0,OK,10.0,-1020.0,-48.571,2.57,42,0,OK
365,15455315,66,16,26.0,-280.0,-13.333,16.66,47,0,OK,7.5,-690.0,-32.857,5.53,36,0,OK,-8.5,280.0,13.333,1.03,35,0,OK,1.7,-420.0,-20.0,2.38,42,0,OK
370,15657315,71,21,25.7,-90.0,-4.286,16.45,47,0,OK,7.5,-690.0,-32.857,5.53,36,0,OK,-5.7,210.0,10.0,0.4,35,0,OK,0.5,-110.0,-5.238,0.43,42,0,OK
375,15859315,76,26,25.7,-90.0,-4.286,16.45,47,0,OK,7.5,-690.0,-32.857,5.53,36,0,OK,-5.7,0.0,0.0,1.62,35,0,OK,0.0,-170.0,-8.095,4.3,42,0,OK
380,16061315,81,31,25.7,-90.0,-4.286,16.45,47,0,OK,7.5,-690.0,-32.857,5.53,36,0,OK,-6.2,-260.0,-12.381,2.58,35,0,OK,-2.2,-700.0,-33.333,6.36,42,0,OK
385,16263315,86,36,25.7,-90.0,-4.286,16.45,47,0,OK,7.5,-690.0,-32.857,5.53,36,0,OK,-8.3,-420.0,-20.0,3.26,35,0,OK,-7.2,-950.0,-45.238,7.2,42,0,OK
390,16465315,91,41,25.7,-90.0,-4.286,16.45,47,0,OK,7.5,-690.0,-32.857,5.53,36,0,OK,-10.4,-170.0,-8.095,3.12,35,0,OK,-13.3,-850.0,-40.476,5.97,42,0,OK
395,16667315,96,46,25.7,-90.0,-4.286,16.45,47,0,OK,7.5,-690.0,-32.857,5.53,36,0,OK,-11.9,10.0,0.476,3.1,35,0,OK,-17.2,-320.0,-15.238,5.7,42,0,OK
400,16869314,1,51,25.7,-90.0,-4.286,16.45,47,0,OK,7.5,-690.0,-32.857,5.53,36,0,OK,-11.4,240.0,11.429,2.0,35,0,OK,-17.1,70.0,3.333,5.47,42,0,OK
405,17071315,6,56,25.7,-90.0,-4.286,16.45,47,0,OK,7.5,-690.0,-32.857,5.53,36,0,OK,-6.7,790.0,37.619,2.68,35,0,OK,-14.6,550.0,26.19,8.46,42,0,OK
410,17273315,11,61,25.7,-90.0,-4.286,16.45,47,0,OK,17.4,-310.0,-14.762,1.97,36,0,OK,-0.2,400.0,19.048,2.32,35,0,OK,-14.3,510.0,24.286,8.89,42,0,OK
415,17475315,16,66,11.5,130.0,6.19,3.2,47,0,OK,17.2,-220.0,-10.476,2.32,36,0,OK,0.0,0.0,0.0,1.47,35,0,OK,-12.7,0.0,0.0,9.93,42,0,OK
420,17677315,21,71,12.1,340.0,16.19,3.35,47,0,OK,17.2,-220.0,-10.476,2.32,36,0,OK,-16.5,-2990.0,-142.381,5.05,35,0,OK,-11.2,520.0,24.762,7.85,42,0,OK
425,17879314,26,76,12.1,340.0,16.19,3.35,47,0,OK,17.2,-220.0,-10.476,2.32,36,0,OK,-32.3,-2800.0,-133.333,5.01,35,0,OK,-8.9,760.0,36.19,3.8,42,0,OK
430,18081315,31,81,12.1,340.0,16.19,3.35,47,0,OK,17.2,-220.0,-10.476,2.32,36,0,OK,-44.5,-1640.0,-78.095,5.3,35,0,OK,-3.0,1310.0,62.381,-0.81,42,0,OK
435,18283314,36,86,12.1,340.0,16.19,3.35,47,0,OK,17.2,-220.0,-10.476,2.32,36,0,OK,-48.2,110.0,5.238,5.63,35,0,OK,6.4,1610.0,76.667,-0.02,42,0,OK
440,18485315,41,91,12.1,340.0,16.19,3.35,47,0,OK,17.2,-220.0,-10.476,2.32,36,0,OK,-43.5,1730.0,82.381,-5.42,35,0,OK,15.7,950.0,45.238,-1.22,42,0,OK
445,18687315,46,96,12.1,340.0,16.19,3.35,47,0,OK,17.2,-220.0,-10.476,2.32,36,0,OK,-30.8,2180.0,103.81,-4.1,35,0,OK,19.0,0.0,0.0,1.03,42,0,OK
450,18889315,51,1,12.1,340.0,16.19,3.35,47,0,OK,17.2,-220.0,-10.476,2.32,36,0,OK,-19.1,1520.0,72.381,-1.81,35,0,OK,16.7,-750.0,-35.714,-0.42,42,0,OK
455,19091315,56,6,12.1,340.0,16.19,3.35,47,0,OK,17.2,-220.0,-10.476,2.32,36,0,OK,-12.0,720.0,34.286,-0.17,35,0,OK,11.0,-860.0,-40.952,3.01,42,0,OK
460,19293315,61,11,12.1,340.0,16.19,3.35,47,0,OK,8.6,-1040.0,-49.524,6.03,36,0,OK,-9.1,70.0,3.333,0.99,35,0,OK,9.6,-990.0,-47.143,3.12,42,0,OK
465,19495315,66,16,25.7,-50.0,-2.381,16.9,47,0,OK,7.4,-800.0,-38.095,5.76,36,0,OK,-8.8,110.0,5.238,1.13,35,0,OK,1.8,-340.0,-16.19,2.61,42,0,OK
470,19697315,71,21,25.4,-280.0,-13.333,16.69,47,0,OK,7.4,-800.0,-38.095,5.76,36,0,OK,-5.7,230.0,10.952,0.65,35,0,OK,0.9,-380.0,-18.095,0.1,42,0,OK
475,19899315,76,26,25.4,-280.0,-13.333,16.69,47,0,OK,7.4,-800.0,-38.095,5.76,36,0,OK,-5.7,-20.0,-0.952,1.64,35,0,OK,0.3,-270.0,-12.857,4.04,43,0,OK
480,20101315,81,31,25.4,-280.0,-13.333,16.69,47,0,OK,7.4,-800.0,-38.095,5.76,36,0,OK,-6.0,-350.0,-16.667,2.8,35,0,OK,-2.4,-840.0,-40.0,6.0,42,0,OK
485,20303314,86,36,25.4,-280.0,-13.333,16.69,47,0,OK,7.4,-800.0,-38.095,5.76,36,0,OK,-8.3,-260.0,-12.381,3.15,35,0,OK,-7.5,-930.0,-44.286,7.05,43,0,OK
490,20505315,91,41,25.4,-280.0,-13.333,16.69,47,0,OK,7.4,-800.0,-38.095,5.76,36,0,OK,-10.5,-210.0,-10.0,3.6,35,0,OK,-13.6,-890.0,-42.381,5.77,43,0,OK
495,20707315,96,46,25.4,-280.0,-13.333,16.69,47,0,OK,7.4,-800.0,-38.095,5.76,36,0,OK,-11.9,0.0,0.0,3.09,35,0,OK,-17.3,-220.0,-10.476,5.5,43,0,OK
500,20909315,1,51,25.4,-280.0,-13.333,16.69,47,0,OK,7.4,-800.0,-38.095,5.76,36,0,OK,-11.3,200.0,9.524,2.26,35,0,OK,-16.9,420.0,20.0,5.91,43,0,OK
505,21111315,6,56,25.4,-280.0,-13.333,16.69,47,0,OK,7.4,-800.0,-38.095,5.76,36,0,OK,-6.6,880.0,41.905,2.98,35,0,OK,-14.5,240.0,11.429,7.91,43,0,OK
510,21313315,11,61,25.4,-280.0,-13.333,16.69,47,0,OK,17.6,-410.0,-19.524,2.21,37,0,OK,-0.1,480.0,22.857,2.62,35,0,OK,-14.2,220.0,10.476,9.0,43,0,OK
515,21515315,16,66,11.5,110.0,5.238,3.48,48,0,OK,17.2,-220.0,-10.476,2.13,37,0,OK,0.0,-10.0,-0.476,1.56,35,0,OK,-12.7,0.0,0.0,9.93,43,0,OK
520,21717315,21,71,11.8,50.0,2.381,3.88,47,0,OK,17.2,-220.0,-10.476,2.13,37,0,OK,-16.4,-2990.0,-142.381,5.07,35,0,OK,-11.2,550.0,26.19,7.92,43,0,OK
525,21919315,26,76,11.8,50.0,2.381,3.88,47,0,OK,17.2,-220.0,-10.476,2.13,37,0,OK,-32.2,-2780.0,-132.381,5.05,35,0,OK,-8.8,800.0,38.095,3.9,43,0,OK
530,22121315,31,81,11.8,50.0,2.381,3.88,47,0,OK,17.2,-220.0,-10.476,2.13,37,0,OK,-44.5,-1650.0,-78.571,5.37,35,0,OK,-3.0,1290.0,61.429,-0.92,43,0,OK
535,22323315,36,86,11.8,50.0,2.381,3.88,47,0,OK,17.2,-220.0,-10.476,2.13,37,0,OK,-48.2,180.0,8.571,5.73,35,0,OK,6.4,1610.0,76.667,0.01,43,0,OK
540,22525314,41,91,11.8,50.0,2.381,3.88,47,0,OK,17.2,-220.0,-10.476,2.13,37,0,OK,-43.5,1710.0,81.429,-5.27,35,0,OK,15.6,940.0,44.762,-1.17,43,0,OK
545,22727315,46,96,11.8,50.0,2.381,3.88,47,0,OK,17.2,-220.0,-10.476,2.13,37,0,OK,-30.8,2150.0,102.381,-4.06,35,0,OK,19.0,0.0,0.0,1.06,43,0,OK
550,22929315,51,1,11.8,50.0,2.381,3.88,47,0,OK,17.2,-220.0,-10.476,2.13,37,0,OK,-19.1,1540.0,73.333,-1.86,35,0,OK,16.7,-710.0,-33.81,-0.41,43,0,OK
555,23131314,56,6,11.8,50.0,2.381,3.88,47,0,OK,17.2,-220.0,-10.476,2.13,37,0,OK,-11.9,710.0,33.81,-0.12,35,0,OK,11.1,-830.0,-39.524,2.55,43,0,OK
560,23333315,61,11,11.8,50.0,2.381,3.88,47,0,OK,8.6,-1090.0,-51.905,6.32,37,0,OK,-9.0,340.0,16.19,0.66,35,0,OK,9.6,-1000.0,-47.619,2.74,43,0,OK
565,23535315,66,16,26.0,-50.0,-2.381,16.7,48,0,OK,7.4,-730.0,-34.762,5.7,37,0,OK,-8.6,370.0,17.619,0.89,35,0,OK,1.7,-360.0,-17.143,2.68,43,0,OK
570,23737315,71,21,25.7,-70.0,-3.333,16.52,48,0,OK,7.4,-730.0,-34.762,5.7,37,0,OK,-5.7,280.0,13.333,0.53,35,0,OK,0.8,-300.0,-14.286,0.12,43,0,OK
575,23939315,76,26,25.7,-70.0,-3.333,16.52,48,0,OK,7.4,-730.0,-34.762,5.7,37,0,OK,-5.7,-10.0,-0.476,1.61,35,0,OK,0.2,-140.0,-6.667,4.44,43,0,OK
580,24141315,81,31,25.7,-70.0,-3.333,16.52,48,0,OK,7.4,-730.0,-34.762,5.7,37,0,OK,-6.2,-350.0,-16.667,2.74,35,0,OK,-2.3,-810.0,-38.571,6.05,43,0,OK
585,24343315,86,36,25.7,-70.0,-3.333,16.52,48,0,OK,7.4,-730.0,-34.762,5.7,37,0,OK,-8.4,-330.0,-15.714,3.12,35,0,OK,-7.5,-920.0,-43.81,6.92,43,0,OK
590,24545315,91,41,25.7,-70.0,-3.333,16.52,48,0,OK,7.4,-730.0,-34.762,5.7,37,0,OK,-10.4,-200.0,-9.524,3.16,35,0,OK,-13.5,-900.0,-42.857,6.03,43,0,OK
595,24747315,96,46,25.7,-70.0,-3.333,16.52,48,0,OK,7.4,-730.0,-34.762,5.7,37,0,OK,-11.9,0.0,0.0,3.14,35,0,OK,-17.2,-290.0,-13.81,5.94,43,0,OK
600,24949315,1,51,25.7,-70.0,-3.333,16.52,48,0,OK,7.4,-730.0,-34.762,5.7,37,0,OK,-11.3,210.0,10.0,2.1,35,0,OK,-16.9,420.0,20.0,5.81,43,0,OK
605,25151315,6,56,25.7,-70.0,-3.333,16.52,48,0,OK,7.4,-730.0,-34.762,5.7,37,0,OK,-6.7,850.0,40.476,3.02,35,0,OK,-14.5,440.0,20.952,7.59,43,0,OK
